assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,7,0,4.8,699,0.23,0.47,0.24,0.56,207,0,0,3.2,14.6,2023-01-21,35,12,0,0,0,0,21,0,70537,0,0,0,13.0,1,68142,72837,4695,7.0,False,0,0,1,0.35725998878479,31,Liverpool,Chelsea,0,0,18408,2022,569932,0.0,0,0,0,0.35725998878479,0.4266479909420013,0.4266479909420013,Chelsea,3,4,21,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.878888716916886,1.0,0.51,0.255,0.236
0,0,3,0,1.1,699,0.01,0.01,0.0,0.17,214,0,0,0.6,0.8,2023-02-03,45,9,0,0,0,0,22,0,381406,1,0,0,4.0,1,299468,317871,18403,7.0,True,0,0,0,0.0,47,Chelsea,Fulham,0,0,18415,2022,572942,0.0,0,0,0,0.0,0.0,0.0,Chelsea,2,4,22,1.5,MID,0.0,0.23,0.47,0.24,0.56,0.0,0.0,3.2,14.6,4.8,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.36,0.0,0.0,0.0,0.0,0.36,0.43,0.43,2.0,70537.0,0.0,0.23,0.47,0.24,0.56,0.0,0.0,3.2,14.6,4.8,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.36,0.0,0.0,0.0,0.0,0.36,0.43,0.43,2.0,70537.0,310869.0,0.8905475891683567,1.0,0.581,0.248,0.171
0,0,10,0,1.9,699,0.04,0.04,0.0,1.16,230,1,0,1.3,4.6,2023-02-11,66,19,0,0,0,0,23,0,323304,1,1,1,6.0,2,-53066,33753,86819,7.0,False,0,0,0,0.0,71,West Ham,Chelsea,1,1,18431,2022,574594,0.0,0,0,0,0.0,0.3768199980258941,0.3768199980258941,Chelsea,3,3,23,1.3,MID,0.0,0.24,0.48,0.24,0.73,0.0,0.0,3.8,15.4,5.9,17.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.36,0.0,0.0,0.0,0.0,0.36,0.43,0.43,3.5,451943.0,0.0,0.24,0.48,0.24,0.73,0.0,0.0,3.8,15.4,5.9,17.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.36,0.0,0.0,0.0,0.0,0.36,0.43,0.43,3.5,451943.0,-58102.0,-0.440118767209634,2.0,0.286,0.295,0.419
0,0,-2,0,0.2,699,0.0,0.05,0.05,0.34,234,0,0,0.5,0.0,2023-02-18,26,17,0,0,0,0,24,0,285604,0,1,0,7.0,1,-40038,27933,67971,6.9,True,0,0,1,0.0409023985266685,22,Chelsea,Southampton,0,1,18435,2022,576395,0.0,0,0,0,0.0409023985266685,0.0,0.0,Chelsea,2,4,24,1.8,MID,0.0,0.28,0.52,0.24,1.89,1.0,0.0,5.1,20.0,7.8,23.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,0.36,0.0,0.0,0.0,0.0,0.36,0.8,0.8,4.8,775247.0,0.0,0.28,0.52,0.24,1.89,1.0,0.0,5.1,20.0,7.8,23.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,0.36,0.0,0.0,0.0,0.0,0.36,0.8,0.8,4.8,775247.0,-37700.0,-0.41747997997998,1.0,0.685,0.21,0.105
0,0,-3,0,0.5,699,0.0,0.04,0.04,0.0,249,0,0,0.0,0.0,2023-02-26,7,18,0,0,0,0,25,0,212503,0,0,2,1.0,1,-60583,8003,68586,6.8,False,0,0,1,0.0211979001760482,1,Tottenham,Chelsea,2,0,18450,2022,578346,0.0,0,0,0,0.0211979001760482,0.0211979001760482,0.0,Chelsea,3,4,25,1.2,MID,0.0,0.05,0.1,0.05,1.67,1.0,0.0,2.4,5.4,3.2,17.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.38,0.38,4.6,990314.0,0.0,0.28,0.57,0.29,2.23,1.0,0.0,5.6,20.0,8.0,30.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.4,0.8,0.8,6.6,1060851.0,-73101.0,-0.7910143754325034,1.0,0.377,0.295,0.328
1,0,11,0,21.0,699,0.05,0.1,0.05,2.32,266,1,0,5.0,20.0,2023-03-11,81,10,0,0,0,0,27,0,131986,1,3,1,9.0,5,-49373,3700,53073,6.5,False,0,0,1,0.0745164006948471,88,Leicester,Chelsea,1,3,18467,2022,581311,0.2090969979763031,1,2,0,0.0745164006948471,0.2836140096187591,0.0,Chelsea,3,3,27,1.8,MID,0.0,0.0,0.09,0.09,0.34,0.0,0.0,0.5,0.0,0.7,8.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.06,0.02,0.0,3.0,498107.0,0.0,0.05,0.14,0.09,1.67,1.0,0.0,2.4,5.4,3.7,18.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.06,0.4,0.38,5.8,1202817.0,-80517.0,-0.8696563507301006,5.0,0.256,0.271,0.473
0,0,-5,0,3.2,699,0.04,0.69,0.65,0.77,284,2,0,3.8,5.0,2023-04-01,56,2,0,0,0,0,29,0,158001,1,2,0,30.0,1,-35851,7419,43270,6.5,True,0,0,2,0.6898329854011536,59,Chelsea,Aston Villa,0,2,18485,2022,584928,0.0,0,0,0,0.6898329854011536,0.7350919842720032,0.0452583990991115,Chelsea,2,4,29,3.1,MID,0.0,0.05,0.1,0.05,2.32,1.0,0.0,5.0,20.0,21.0,9.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,1.0,0.07,0.21,1.0,2.0,0.0,0.07,0.28,0.0,1.8,131986.0,0.0,0.05,0.19,0.14,2.66,1.0,0.0,5.5,20.0,21.7,17.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,0.0,3.0,0.14,0.21,1.0,2.0,0.0,0.14,0.3,0.0,4.8,630093.0,26015.0,-0.7072737674840696,1.0,0.565,0.255,0.18
0,0,4,0,10.5,699,0.01,0.01,0.0,0.0,74,0,0,1.6,3.4,2023-04-04,12,12,0,0,0,0,29,0,158001,0,0,0,2.0,1,-35851,7419,43270,6.5,True,0,0,0,0.0,9,Chelsea,Liverpool,0,0,18281,2022,586074,0.0226057991385459,0,1,0,0.0,0.0226057991385459,0.0,Chelsea,4,4,29,3.1,MID,0.0,0.05,0.1,0.05,2.32,1.0,0.0,5.0,20.0,21.0,9.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,1.0,0.07,0.21,1.0,2.0,0.0,0.07,0.28,0.0,1.8,131986.0,0.0,0.05,0.19,0.14,2.66,1.0,0.0,5.5,20.0,21.7,17.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,0.0,3.0,0.14,0.21,1.0,2.0,0.0,0.14,0.3,0.0,4.8,630093.0,0.0,-0.7072737674840696,1.0,0.419,0.286,0.295
0,0,2,0,0.3,699,0.03,0.03,0.0,0.0,300,0,0,0.3,3.0,2023-04-08,22,20,0,0,0,0,30,0,133306,0,0,1,0.0,1,-26485,2249,28734,6.5,False,0,0,0,0.0,21,Wolverhampton Wanderers,Chelsea,1,0,18501,2022,586715,0.0,0,0,0,0.0,0.0324504002928733,0.0324504002928733,Chelsea,3,2,30,0.8,MID,0.0,0.06,0.11,0.05,2.32,1.0,0.0,6.6,23.4,31.5,11.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6.0,0.0,1.0,0.07,0.23,1.0,3.0,0.0,0.07,0.31,0.0,4.9,289987.0,0.0,0.06,0.15,0.09,2.32,1.0,0.0,6.6,23.4,32.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,0.0,2.0,0.1,0.23,1.0,3.0,0.0,0.1,0.33,0.0,6.1,502490.0,-24695.0,-0.8548236129490365,1.0,0.226,0.288,0.487
1,0,14,0,12.0,699,0.05,0.19,0.14,2.28,302,2,0,5.2,17.0,2023-04-15,90,5,0,0,0,0,31,0,117190,1,2,1,23.0,5,-16526,2146,18672,6.5,True,0,0,3,0.0865999981760978,90,Chelsea,Brighton,1,2,18503,2022,588461,0.0556106008589267,1,1,0,0.0865999981760978,0.2307430058717727,0.1031190007925033,Chelsea,3,4,31,2.0,MID,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1.9,6.4,10.8,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.06,0.03,3.9,291307.0,0.0,0.09,0.14,0.05,2.32,1.0,0.0,6.9,26.4,31.8,11.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,7.0,0.0,1.0,0.07,0.23,1.0,3.0,0.0,0.07,0.34,0.03,5.7,423293.0,-16116.0,-0.7938322605437602,5.0,0.358,0.284,0.358
