assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,8,0,31.9,45,0.25,0.27,0.02,0.59,2,2,0,6.7,12.8,2022-08-06,90,3,0,0,0,0,1,0,1449758,1,0,2,22.0,2,0,0,0,5.0,False,0,0,1,0.0767118036746978,90,Bournemouth,Aston Villa,2,0,18204,2022,539418,0.0109973000362515,0,1,0,0.0767118036746978,0.1918130069971084,0.104102998971939,Aston Villa,2,2,1,2.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.252,0.287,0.461
0,0,5,0,10.5,45,0.05,0.05,0.0,0.86,12,1,0,1.5,2.2,2022-08-13,12,8,0,0,0,0,2,0,1509475,0,1,2,2.0,1,-14393,89649,104042,5.0,True,0,0,0,0.0,9,Aston Villa,Everton,2,1,18212,2022,540350,0.4283910095691681,0,1,0,0.0,0.4283910095691681,0.0,Aston Villa,2,2,2,1.5,MID,0.0,0.25,0.27,0.02,0.59,2.0,0.0,6.7,12.8,31.9,22.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.08,0.01,0.0,1.0,0.0,0.08,0.19,0.1,2.1,1449758.0,0.0,0.25,0.27,0.02,0.59,2.0,0.0,6.7,12.8,31.9,22.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.08,0.01,0.0,1.0,0.0,0.08,0.19,0.1,2.1,1449758.0,59717.0,-0.0743090799262743,1.0,0.524,0.277,0.199
1,0,15,0,22.1,45,0.03,0.12,0.09,1.96,22,2,0,4.2,17.4,2022-08-20,65,7,0,0,0,0,3,0,1027220,1,1,3,2.0,5,-488178,45236,533414,4.9,False,0,0,1,0.0455965995788574,68,Crystal Palace,Aston Villa,3,1,18223,2022,542449,0.3697589933872223,1,2,0,0.0455965995788574,0.5083649754524231,0.0930093973875045,Aston Villa,2,2,3,2.7,MID,0.0,0.3,0.32,0.02,1.45,3.0,0.0,8.2,15.0,42.4,24.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,0.08,0.44,0.0,2.0,0.0,0.08,0.62,0.1,3.6,2959233.0,0.0,0.3,0.32,0.02,1.45,3.0,0.0,8.2,15.0,42.4,24.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,0.08,0.44,0.0,2.0,0.0,0.08,0.62,0.1,3.6,2959233.0,-482255.0,-0.8436498747083729,5.0,0.378,0.296,0.326
0,0,4,0,4.6,45,0.02,0.05,0.03,0.08,32,0,0,1.9,4.4,2022-08-28,12,19,0,0,0,0,4,0,863231,0,1,0,10.0,1,-177075,29892,206967,4.8,True,0,0,1,0.0313998982310295,11,Aston Villa,West Ham,0,1,18239,2022,545247,0.0,0,0,0,0.0313998982310295,0.0313998982310295,0.0,Aston Villa,2,2,4,2.2,MID,0.0,0.33,0.44,0.11,3.41,5.0,0.0,12.4,32.4,64.5,26.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,8.0,0.0,2.0,0.12,0.81,1.0,4.0,0.0,0.12,1.13,0.2,6.3,3986453.0,0.0,0.33,0.44,0.11,3.41,5.0,0.0,12.4,32.4,64.5,26.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,8.0,0.0,2.0,0.12,0.81,1.0,4.0,0.0,0.12,1.13,0.2,6.3,3986453.0,-163989.0,-0.7475966714374375,1.0,0.419,0.277,0.304
0,0,9,0,3.5,45,0.02,0.26,0.24,2.56,41,2,0,3.1,10.0,2022-08-31,90,1,0,0,0,0,5,0,647569,1,1,2,17.0,2,-218594,13382,231976,4.7,False,0,0,1,0.1100710034370422,90,Arsenal,Aston Villa,2,1,18247,2022,546276,0.0,0,0,0,0.1100710034370422,0.2268490046262741,0.1167780011892318,Aston Villa,2,4,5,1.7,MID,0.0,0.1,0.22,0.12,2.9,3.0,0.0,7.6,24.0,37.2,14.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,0.0,2.0,0.08,0.8,1.0,3.0,0.0,0.08,0.97,0.09,6.4,3399926.0,0.0,0.35,0.49,0.14,3.49,5.0,0.0,14.3,36.8,69.1,36.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,9.0,0.0,3.0,0.15,0.81,1.0,4.0,0.0,0.15,1.16,0.2,8.5,4849684.0,-215662.0,-0.8909185761214226,2.0,0.652,0.213,0.134
0,1,22,0,0.9,45,0.01,0.18,0.17,2.1,51,1,1,5.0,30.6,2022-09-03,90,13,0,0,0,0,6,0,564058,1,1,1,18.0,8,-88502,19075,107577,4.7,True,0,1,2,0.1353459954261779,90,Aston Villa,Manchester City,1,1,18258,2022,547433,0.0,0,0,1,0.1353459954261779,0.1353459954261779,0.0,Aston Villa,5,2,6,2.4,MID,0.0,0.07,0.43,0.36,4.6,4.0,0.0,9.2,31.8,30.2,29.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,0.0,3.0,0.19,0.37,1.0,2.0,0.0,0.19,0.77,0.21,6.6,2538020.0,0.0,0.37,0.75,0.38,6.05,7.0,0.0,17.4,46.8,72.6,53.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,11.0,0.0,4.0,0.26,0.81,1.0,4.0,0.0,0.26,1.39,0.31,10.2,5497253.0,-83511.0,-0.6987809114739602,7.0,0.105,0.18,0.715
0,0,4,1,10.4,45,0.2,0.39,0.19,0.23,71,0,0,5.6,5.6,2022-09-16,66,17,0,0,0,0,8,0,806293,1,0,1,40.0,3,149551,212508,62957,4.7,True,0,0,2,0.1607770025730133,70,Aston Villa,Southampton,1,0,18272,2022,550342,0.0,0,0,0,0.1607770025730133,0.1607770025730133,0.0,Aston Villa,2,2,8,3.5,MID,0.0,0.03,0.44,0.41,4.66,3.0,1.0,8.1,40.6,4.4,35.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,10.0,1.0,3.0,0.25,0.0,0.0,0.0,1.0,0.25,0.36,0.12,4.1,1211627.0,0.0,0.08,0.61,0.53,6.7,5.0,1.0,14.2,62.4,31.1,47.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,16.0,1.0,5.0,0.32,0.37,1.0,2.0,1.0,0.32,0.9,0.21,9.0,3102078.0,242235.0,0.5429038171818561,3.0,0.461,0.27,0.27
0,0,2,1,18.7,45,0.09,0.17,0.08,0.21,85,0,0,4.4,4.2,2022-10-02,63,11,0,0,0,0,9,0,770317,1,0,0,21.0,2,8755,92800,84045,4.7,False,1,0,1,0.0983007028698921,69,Leeds,Aston Villa,0,0,18286,2022,553315,0.0734848976135253,0,1,0,0.0983007028698921,0.1717859953641891,0.0,Aston Villa,2,2,9,2.5,MID,1.0,0.21,0.57,0.36,2.33,1.0,1.0,10.6,36.2,11.3,58.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.0,1.0,4.0,0.3,0.0,0.0,0.0,1.0,0.3,0.3,0.0,5.9,1370351.0,1.0,0.25,0.88,0.63,4.97,3.0,1.0,15.6,50.6,19.4,85.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,14.0,1.0,6.0,0.44,0.0,0.0,0.0,1.0,0.44,0.55,0.12,9.8,2881151.0,-35976.0,0.0495066300998049,2.0,0.4,0.276,0.324
0,0,10,0,34.8,45,0.62,1.06,0.44,0.66,101,2,0,4.8,2.8,2022-10-16,65,6,0,0,0,0,11,0,520520,1,2,0,10.0,2,-106294,2649,108943,4.6,True,0,0,2,0.5728740096092224,68,Aston Villa,Chelsea,0,2,18302,2022,556555,1.051730036735535,0,2,0,0.5728740096092224,1.1514899730682373,0.0599509999155998,Aston Villa,3,2,11,0.8,MID,2.0,0.29,0.56,0.27,0.44,0.0,0.0,10.0,9.8,29.1,61.0,129.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,0.0,3.0,0.26,0.07,0.0,1.0,0.0,0.26,0.33,0.0,6.0,1576610.0,2.0,0.3,0.74,0.44,2.54,1.0,1.0,15.0,40.4,30.0,79.0,219.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,13.0,1.0,5.0,0.39,0.07,0.0,1.0,1.0,0.39,0.47,0.0,8.4,2140668.0,-249797.0,-0.9525234783855474,2.0,0.214,0.262,0.524
0,0,-4,0,14.8,45,0.04,0.14,0.1,1.32,116,1,0,3.6,2.0,2022-10-20,57,9,0,0,0,0,12,0,482452,1,0,3,19.0,0,-13641,11103,24744,4.6,False,1,0,2,0.10623300075531,59,Fulham,Aston Villa,3,0,18316,2022,557757,0.0333135016262531,0,1,0,0.10623300075531,0.0726914033293724,0.0,Aston Villa,2,2,12,0.0,MID,1.0,0.71,1.23,0.52,0.87,2.0,0.0,9.2,7.0,53.5,31.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,3.0,0.67,1.13,0.0,3.0,0.0,0.67,1.32,0.06,3.3,1290837.0,2.0,0.91,1.62,0.71,1.1,2.0,0.0,14.8,12.6,63.9,71.0,194.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,7.0,0.0,5.0,0.83,1.13,0.0,3.0,0.0,0.83,1.48,0.06,6.8,2097130.0,-38068.0,-0.3805339358942171,0.0,0.337,0.278,0.385
