assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,3,0,1.8,726,0.03,0.03,0.0,0.0,224,0,0,0.6,0.0,2023-02-11,1,16,0,0,0,0,23,0,251,0,0,2,4.0,1,61,105,44,4.5,True,0,0,0,0.0,1,Fulham,Nottingham Forest,2,0,18425,2022,574884,0.0,0,0,0,0.0,0.0,0.0,Fulham,2,2,23,0.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4093959731543624,1.0,0.494,0.27,0.236
0,0,6,0,1.9,726,0.02,0.05,0.03,0.35,244,0,0,1.3,6.8,2023-02-24,45,20,0,0,0,0,25,0,340,0,1,1,4.0,1,1,62,61,4.5,True,0,0,1,0.0189689006656408,41,Fulham,Wolverhampton Wanderers,1,1,18445,2022,577565,0.0,0,0,0,0.0189689006656408,0.5138189792633057,0.4948500096797943,Fulham,2,2,25,0.5,MID,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.6,0.0,1.8,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,251.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.6,0.0,1.8,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,251.0,89.0,0.008130081300813,1.0,0.378,0.296,0.326
0,0,6,0,3.3,726,0.02,0.04,0.02,1.88,253,2,0,0.2,0.0,2023-03-06,74,4,0,0,0,0,26,0,325,1,2,3,1.0,1,-9,39,48,4.5,False,1,0,1,0.0257834997028112,80,Brentford,Fulham,3,2,18454,2022,580720,0.0,0,0,0,0.0257834997028112,0.0,0.0,Fulham,2,3,26,0.8,MID,0.0,0.05,0.08,0.03,0.35,0.0,0.0,1.9,6.8,3.7,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.51,0.49,1.0,591.0,0.0,0.05,0.08,0.03,0.35,0.0,0.0,1.9,6.8,3.7,8.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.51,0.49,1.0,591.0,-15.0,-0.1034482758620689,1.0,0.47,0.269,0.261
0,0,11,0,3.2,726,0.01,0.01,0.0,2.38,264,3,0,1.4,10.4,2023-03-12,90,1,0,0,0,0,27,0,361,1,3,0,0.0,2,13,52,39,4.5,True,0,0,0,0.0,90,Fulham,Arsenal,0,3,18465,2022,582025,0.0,0,0,0,0.0,0.1824219971895218,0.1824219971895218,Fulham,4,2,27,0.5,MID,0.0,0.04,0.09,0.05,2.23,2.0,0.0,1.5,6.8,5.2,5.0,119.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.04,0.51,0.49,1.3,665.0,0.0,0.07,0.12,0.05,2.23,2.0,0.0,2.1,6.8,7.0,9.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,3.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.04,0.51,0.49,1.8,916.0,36.0,0.1428571428571428,2.0,0.163,0.236,0.601
0,0,4,0,0.8,726,0.02,0.02,0.0,0.26,282,0,0,0.3,1.8,2023-04-01,8,3,0,0,0,0,29,0,404,0,1,2,0.0,1,16,47,31,4.5,False,0,0,0,0.0,6,Bournemouth,Fulham,2,1,18483,2022,584669,0.0,0,0,0,0.0,0.0,0.0,Fulham,2,2,29,2.0,MID,0.0,0.03,0.05,0.02,4.26,5.0,0.0,1.6,10.4,6.5,1.0,164.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,3.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.18,0.18,1.3,686.0,0.0,0.05,0.1,0.05,4.61,5.0,0.0,2.9,17.2,8.4,5.0,209.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,4.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.04,0.7,0.68,1.8,1026.0,43.0,0.2051282051282051,1.0,0.369,0.289,0.342
0,0,2,0,0.1,726,0.0,0.04,0.04,0.06,303,0,0,0.9,2.2,2023-04-15,5,8,0,0,0,0,31,0,496,0,3,1,7.0,1,32,63,31,4.5,False,0,0,1,0.0181069001555442,4,Everton,Fulham,1,3,18504,2022,588509,0.0,0,0,0,0.0181069001555442,0.0181069001555442,0.0,Fulham,2,2,31,0.7,MID,0.0,0.02,0.02,0.0,0.26,0.0,0.0,0.3,1.8,0.8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,404.0,0.0,0.05,0.07,0.02,4.52,5.0,0.0,1.9,12.2,7.3,1.0,172.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,5.0,4.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,0.18,0.18,3.3,1090.0,92.0,0.3404255319148936,1.0,0.461,0.291,0.249
0,0,3,0,0.3,726,0.0,0.0,0.0,0.04,316,0,0,0.1,0.2,2023-04-22,8,11,0,0,0,0,32,0,508,0,1,2,0.0,1,8,43,35,4.5,True,0,0,0,0.0,6,Fulham,Leeds,2,1,18517,2022,589840,0.0,0,0,0,0.0,0.0,0.0,Fulham,2,2,32,0.8,MID,0.0,0.02,0.06,0.04,0.32,0.0,0.0,1.2,4.0,0.9,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,2.7,900.0,0.0,0.03,0.07,0.04,2.7,3.0,0.0,2.6,14.4,4.1,7.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.2,0.18,3.2,1261.0,12.0,0.1025641025641025,1.0,0.4,0.276,0.324
0,0,1,0,2.3,726,0.01,0.01,0.0,0.0,336,0,0,0.5,2.2,2023-04-30,14,13,0,0,0,0,34,0,517,0,2,1,0.0,1,-4,35,39,4.5,True,0,0,0,0.0,9,Fulham,Manchester City,1,2,18537,2022,593079,0.0,0,0,0,0.0,0.0,0.0,Fulham,5,2,34,0.1,MID,0.0,0.0,0.04,0.04,0.1,0.0,0.0,1.0,2.4,0.4,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,1.5,1004.0,0.0,0.02,0.06,0.04,0.36,0.0,0.0,1.3,4.2,1.2,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,3.5,1408.0,9.0,-0.054054054054054,1.0,0.078,0.162,0.759
0,0,5,0,1.1,726,0.01,0.01,0.0,1.62,276,1,0,0.9,7.4,2023-05-03,70,12,0,0,0,0,34,0,517,1,0,1,0.0,2,-4,35,39,4.5,False,0,0,0,0.0,72,Liverpool,Fulham,1,0,18477,2022,593956,0.0,0,0,0,0.0,0.092452272772789,0.092452272772789,Fulham,2,4,34,0.1,MID,0.0,0.0,0.04,0.04,0.1,0.0,0.0,1.0,2.4,0.4,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,1.5,1004.0,0.0,0.02,0.06,0.04,0.36,0.0,0.0,1.3,4.2,1.2,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.02,0.0,3.5,1408.0,0.0,-0.054054054054054,2.0,0.752,0.162,0.085
0,0,4,0,0.8,726,0.02,0.04,0.02,0.96,343,2,0,0.3,0.4,2023-05-08,13,10,0,0,0,0,35,0,613,0,3,5,2.0,1,76,100,24,4.5,True,0,0,1,0.0222006849944591,12,Fulham,Leicester,5,3,18544,2022,595669,0.0,0,0,0,0.0222006849944591,0.0,0.0,Fulham,3,2,35,1.0,MID,0.0,0.01,0.01,0.0,1.66,1.0,0.0,1.0,7.6,1.4,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.9,1025.0,0.0,0.01,0.05,0.04,1.72,1.0,0.0,1.9,9.8,1.5,7.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.11,0.09,1.6,1521.0,96.0,0.6129032258064516,1.0,0.362,0.269,0.369
