assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,19,1,30.4,314,0.33,0.33,0.0,0.49,10,0,0,5.1,10.8,2022-08-07,87,19,0,0,0,0,1,0,482845,1,2,0,10.0,3,0,0,0,8.0,False,0,0,0,0.0,90,West Ham,Manchester City,0,2,18211,2022,540085,0.496533989906311,0,2,0,0.0,0.9853879809379578,0.4888539910316467,Manchester City,5,3,1,3.7,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.118,0.189,0.693
1,0,30,0,40.4,314,0.08,0.62,0.54,0.1,17,0,1,13.7,60.2,2022-08-13,45,3,0,0,0,0,2,0,597136,1,0,4,36.0,9,17042,74775,57733,8.0,True,0,1,2,0.5050179958343506,50,Manchester City,Bournemouth,4,0,18214,2022,540564,0.1092839986085891,1,2,1,0.5050179958343506,0.6271780133247375,0.039589300751686,Manchester City,2,5,2,7.5,MID,1.0,0.33,0.33,0.0,0.49,0.0,0.0,5.1,10.8,30.4,10.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.99,0.49,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114291.0,0.1286111027258731,9.0,0.894,0.073,0.033
0,0,17,0,36.5,314,0.17,0.3,0.13,1.81,28,3,0,8.0,12.4,2022-08-21,90,15,0,0,0,0,3,0,766938,1,3,3,31.0,2,114627,189602,74975,8.0,False,0,0,2,0.0978016033768653,90,Newcastle United,Manchester City,3,3,18230,2022,543286,0.1076859980821609,0,2,0,0.0978016033768653,0.6882960200309753,0.5904939770698547,Manchester City,5,4,3,5.7,MID,0.0,0.08,0.62,0.54,0.1,0.0,1.0,13.7,60.2,40.4,36.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,1.0,2.0,0.51,0.11,1.0,1.0,2.0,1.0,0.51,0.63,0.04,7.5,0.5,0.2,0.48,0.27,0.3,0.0,0.5,9.4,35.5,35.4,23.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.5,1.0,0.25,0.3,0.5,0.5,2.0,0.5,0.25,0.81,0.26,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169802.0,0.4332462761313341,2.0,0.125,0.187,0.688
1,0,18,0,55.3,314,0.55,0.84,0.29,0.12,37,2,0,9.7,25.8,2022-08-27,90,7,0,0,0,0,4,0,731637,1,2,4,16.0,4,-55430,55942,111372,8.0,True,1,0,2,0.3766950070858001,90,Manchester City,Crystal Palace,4,2,18237,2022,544438,0.6093149781227112,1,3,0,0.3766950070858001,1.564020037651062,0.6622869968414307,Manchester City,2,5,4,5.5,MID,0.0,0.17,0.3,0.13,1.81,3.0,0.0,8.0,12.4,36.5,31.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.1,0.11,0.0,0.0,2.0,0.0,0.1,0.69,0.59,5.7,0.0,0.12,0.46,0.34,0.96,1.5,0.5,10.85,36.3,38.45,33.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.5,5.5,0.5,2.0,0.3,0.11,0.5,0.5,2.0,0.5,0.3,0.66,0.32,6.6,0.33,0.19,0.42,0.22,0.8,1.0,0.33,8.93,27.8,35.77,25.67,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,4.67,0.33,1.33,0.2,0.24,0.33,0.33,2.0,0.33,0.2,0.77,0.37,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35301.0,-0.3312932569898514,4.0,0.801,0.126,0.073
1,0,15,0,14.5,314,0.21,0.21,0.0,0.33,49,0,0,2.2,1.8,2022-08-31,54,16,0,0,0,0,5,0,723916,1,0,6,6.0,4,-30726,56520,87246,8.0,True,0,0,0,0.0,56,Manchester City,Nottingham Forest,6,0,18246,2022,546320,0.6291049718856812,1,2,0,0.0,0.6366639733314514,0.5615270137786865,Manchester City,2,5,5,5.9,MID,0.0,0.55,0.84,0.29,0.12,2.0,0.0,9.7,25.8,55.3,16.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,0.38,0.61,1.0,1.0,3.0,0.0,0.38,1.56,0.66,5.5,0.0,0.36,0.57,0.21,0.97,2.5,0.0,8.85,19.1,45.9,23.5,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.5,3.5,3.0,0.0,2.0,0.24,0.36,0.5,0.5,2.5,0.0,0.24,1.13,0.63,5.6,0.0,0.27,0.59,0.32,0.68,1.67,0.33,10.47,32.8,44.07,27.67,75.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,3.67,5.0,0.33,2.0,0.33,0.28,0.67,0.67,2.33,0.33,0.33,0.96,0.43,6.23,0.25,0.28,0.52,0.24,0.63,1.25,0.25,9.12,27.3,40.65,23.25,78.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.75,2.75,4.5,0.25,1.5,0.24,0.33,0.5,0.5,2.25,0.25,0.24,0.97,0.45,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7721.0,-0.2137222987354451,4.0,0.894,0.073,0.033
0,0,9,0,13.4,314,0.06,0.22,0.16,0.34,51,1,0,5.1,10.8,2022-09-03,90,2,0,0,0,0,6,0,758836,1,1,1,27.0,2,10157,93356,83199,8.0,False,0,0,1,0.1065030023455619,90,Aston Villa,Manchester City,1,1,18258,2022,547449,0.0,0,0,0,0.1065030023455619,0.4973349869251251,0.3908320069313049,Manchester City,5,2,6,5.2,MID,0.0,0.21,0.21,0.0,0.33,0.0,0.0,2.2,1.8,14.5,6.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,0.63,1.0,1.0,2.0,0.0,0.0,0.64,0.56,5.9,0.0,0.38,0.52,0.14,0.22,1.0,0.0,5.95,13.8,34.9,11.0,72.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,5.0,4.0,0.0,1.0,0.19,0.62,1.0,1.0,2.5,0.0,0.19,1.1,0.61,5.7,0.0,0.31,0.45,0.14,0.75,1.67,0.0,6.63,13.33,35.43,17.67,78.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,4.33,3.33,0.0,1.33,0.16,0.45,0.67,0.67,2.33,0.0,0.16,0.96,0.6,5.7,0.0,0.25,0.49,0.24,0.59,1.25,0.25,8.4,25.05,36.67,22.25,69.75,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.25,4.25,4.75,0.25,1.5,0.24,0.36,0.75,0.75,2.25,0.25,0.24,0.88,0.46,6.15,0.2,0.27,0.46,0.19,0.57,1.0,0.2,7.74,22.2,35.42,19.8,73.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,3.4,4.4,0.2,1.2,0.2,0.39,0.6,0.6,2.2,0.2,0.2,0.9,0.47,5.66,34920.0,0.0575288153833083,2.0,0.118,0.172,0.71
0,0,23,1,13.6,314,0.04,0.35,0.31,0.41,80,0,1,9.6,36.2,2022-09-17,71,20,0,0,0,0,8,0,823508,1,3,0,46.0,8,66071,115557,49486,8.0,False,0,1,3,0.3753669857978821,75,Wolverhampton Wanderers,Manchester City,0,3,18274,2022,550450,0.0292514991015195,0,1,1,0.3753669857978821,1.0588699579238892,0.6542530059814453,Manchester City,5,2,8,5.5,MID,0.0,0.06,0.22,0.16,0.34,1.0,0.0,5.1,10.8,13.4,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.5,0.39,5.2,0.0,0.14,0.22,0.08,0.34,0.5,0.0,3.65,6.3,13.95,16.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.5,3.0,0.0,0.5,0.05,0.31,0.5,0.5,1.0,0.0,0.05,0.57,0.48,5.55,0.0,0.27,0.42,0.15,0.26,1.0,0.0,5.67,12.8,27.73,16.33,78.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,3.67,3.33,0.0,1.0,0.16,0.41,0.67,0.67,1.67,0.0,0.16,0.9,0.54,5.53,0.0,0.25,0.39,0.14,0.65,1.5,0.0,6.25,12.7,29.92,20.0,81.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.5,3.5,3.0,0.0,1.25,0.15,0.34,0.5,0.5,1.75,0.0,0.15,0.85,0.55,5.58,0.0,0.21,0.44,0.22,0.54,1.2,0.2,7.74,22.2,32.02,23.2,73.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.2,3.6,4.2,0.2,1.4,0.22,0.29,0.6,0.6,1.8,0.2,0.22,0.8,0.45,5.96,64672.0,0.4003259756548293,8.0,0.1,0.189,0.711
0,2,64,0,6.9,314,0.03,1.11,1.08,0.19,88,1,3,19.6,102.6,2022-10-02,74,14,0,0,0,0,9,0,798125,1,3,6,86.0,19,-14020,56920,70940,8.0,True,0,3,6,1.2936500310897827,77,Manchester City,Manchester United,6,3,18289,2022,552923,0.0,0,0,3,1.2936500310897827,1.2936500310897827,0.0,Manchester City,3,5,9,14.5,MID,1.0,0.04,0.35,0.31,0.41,0.0,1.0,9.6,36.2,13.6,46.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,1.0,3.0,0.38,0.03,0.0,0.0,1.0,1.0,0.38,1.06,0.65,5.5,0.5,0.05,0.29,0.24,0.38,0.5,0.5,7.35,23.5,13.5,36.5,80.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,5.0,0.5,2.0,0.24,0.01,0.0,0.0,0.5,0.5,0.24,0.78,0.52,5.35,0.33,0.1,0.26,0.16,0.36,0.33,0.33,5.63,16.27,13.83,26.33,71.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.33,4.67,0.33,1.33,0.16,0.22,0.33,0.33,1.0,0.33,0.16,0.73,0.54,5.53,0.25,0.22,0.4,0.19,0.3,0.75,0.25,6.65,18.65,24.2,23.75,76.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.5,2.75,4.5,0.25,1.5,0.21,0.32,0.5,0.5,1.5,0.25,0.21,0.94,0.57,5.52,0.2,0.21,0.38,0.18,0.6,1.2,0.2,6.92,17.4,26.66,25.2,79.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,2.8,4.0,0.2,1.6,0.19,0.28,0.4,0.4,1.6,0.2,0.19,0.89,0.57,5.56,-25383.0,-0.1096511809791959,17.0,0.71,0.164,0.126
1,2,34,0,54.6,314,0.21,0.98,0.77,0.05,97,0,1,17.9,61.4,2022-10-08,57,17,0,0,0,0,10,0,1570203,1,0,4,63.0,11,716778,743460,26682,8.1,True,0,1,4,0.6194109916687012,60,Manchester City,Southampton,4,0,18298,2022,554128,0.5120540261268616,1,4,1,0.6194109916687012,1.5559899806976318,0.7435700297355652,Manchester City,2,5,10,13.7,MID,0.0,0.03,1.11,1.08,0.19,1.0,3.0,19.6,102.6,6.9,86.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,19.0,3.0,6.0,1.29,0.0,0.0,0.0,0.0,3.0,1.29,1.29,0.0,14.5,0.5,0.04,0.73,0.7,0.3,0.5,2.0,14.6,69.4,10.25,66.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,13.5,2.0,4.5,0.83,0.01,0.0,0.0,0.5,2.0,0.83,1.18,0.33,10.0,0.33,0.04,0.56,0.52,0.31,0.67,1.33,11.43,49.87,11.3,53.0,78.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,2.33,9.67,1.33,3.33,0.59,0.01,0.0,0.0,0.33,1.33,0.59,0.95,0.35,8.4,0.25,0.08,0.47,0.39,0.32,0.5,1.0,9.12,37.85,12.1,41.25,72.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,3.25,8.25,1.0,2.5,0.44,0.16,0.25,0.25,0.75,1.0,0.44,0.87,0.4,7.78,0.2,0.18,0.55,0.37,0.28,0.8,0.8,9.24,35.44,20.74,36.2,75.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,3.4,7.4,0.8,2.4,0.43,0.25,0.4,0.4,1.2,0.8,0.43,1.01,0.45,7.32,772078.0,0.9307088822580772,9.0,0.85,0.094,0.056
0,0,22,0,58.8,314,0.13,0.13,0.0,2.07,106,1,0,10.1,31.8,2022-10-16,90,12,0,0,0,0,11,0,2154425,1,0,1,10.0,2,569374,615777,46403,8.2,False,0,0,0,0.0,90,Liverpool,Manchester City,1,0,18307,2022,556902,0.0803792998194694,0,3,0,0.0,0.477768987417221,0.4197689890861511,Manchester City,5,4,11,10.0,MID,0.0,0.21,0.98,0.77,0.05,0.0,1.0,17.9,61.4,54.6,63.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,1.0,4.0,0.62,0.51,1.0,1.0,4.0,1.0,0.62,1.56,0.74,13.7,0.0,0.12,1.04,0.92,0.12,0.5,2.0,18.75,82.0,30.75,74.5,65.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,5.0,15.0,2.0,5.0,0.96,0.26,0.5,0.5,2.0,2.0,0.96,1.42,0.37,14.1,0.33,0.09,0.81,0.72,0.22,0.33,1.67,15.7,66.73,25.03,65.0,67.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.33,12.67,1.67,4.33,0.76,0.18,0.33,0.33,1.67,1.67,0.76,1.3,0.47,11.23,0.25,0.08,0.66,0.58,0.25,0.5,1.25,13.05,52.75,22.12,55.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,2.75,10.0,1.25,3.5,0.6,0.14,0.25,0.25,1.25,1.25,0.6,1.1,0.45,9.72,0.2,0.11,0.57,0.46,0.26,0.4,1.0,10.88,42.56,20.6,45.6,69.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,3.4,8.8,1.0,2.8,0.48,0.23,0.4,0.4,1.4,1.0,0.48,1.01,0.47,8.96,584222.0,0.8598477755293122,2.0,0.264,0.237,0.499
