assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,-5,0,1.5,166,0.0,0.22,0.22,0.74,1,1,0,6.0,3.0,2022-08-05,57,1,0,0,0,0,1,0,273605,1,2,0,55.0,1,0,0,0,5.5,True,0,0,3,0.5163689851760864,59,Crystal Palace,Arsenal,0,2,18202,2022,539132,0.0,0,0,0,0.5163689851760864,0.1227919980883598,0.0,Crystal Palace,4,2,1,1.0,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.215,0.27,0.516
0,0,1,0,0.8,166,0.11,0.11,0.0,0.24,16,0,0,0.6,3.6,2022-08-15,27,12,0,0,0,0,2,0,271050,0,1,1,2.0,0,-21209,20404,41613,5.5,False,1,0,0,0.0,24,Liverpool,Crystal Palace,1,1,18221,2022,541898,0.0,0,0,0,0.0,0.2986260056495666,0.2986260056495666,Crystal Palace,2,4,2,-0.5,FWD,0.0,0.0,0.22,0.22,0.74,1.0,0.0,6.0,3.0,1.5,55.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.12,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2555.0,-0.341986874566651,0.0,0.799,0.145,0.055
1,0,11,0,13.4,166,0.01,0.21,0.2,0.57,22,1,0,6.8,21.6,2022-08-20,69,2,0,0,0,0,3,0,246954,1,1,3,33.0,5,-30702,19371,50073,5.5,True,0,0,2,0.2079859972000122,72,Crystal Palace,Aston Villa,3,1,18223,2022,542434,0.0901011973619461,1,1,0,0.2079859972000122,0.5211219787597656,0.223034992814064,Crystal Palace,2,2,3,2.0,FWD,0.0,0.11,0.11,0.0,0.24,0.0,0.0,0.6,3.6,0.8,2.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,-0.5,0.0,0.06,0.16,0.11,0.49,0.5,0.0,3.3,3.3,1.15,28.5,42.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.5,0.5,0.0,1.5,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.21,0.15,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24096.0,-0.4421116295144289,5.0,0.378,0.296,0.326
0,0,4,0,1.3,166,0.01,0.01,0.0,1.02,37,2,0,0.2,0.0,2022-08-27,66,13,0,0,0,0,4,0,241080,1,2,4,2.0,2,-13046,20732,33778,5.4,False,0,0,0,0.0,71,Manchester City,Crystal Palace,4,2,18237,2022,544453,0.0,0,0,0,0.0,0.0161131992936134,0.0161131992936134,Crystal Palace,2,5,4,1.0,FWD,0.0,0.01,0.21,0.2,0.57,1.0,0.0,6.8,21.6,13.4,33.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,2.0,0.21,0.09,1.0,1.0,1.0,0.0,0.21,0.52,0.22,2.0,0.0,0.06,0.16,0.1,0.4,0.5,0.0,3.7,12.6,7.1,17.5,48.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,2.0,2.5,0.0,1.0,0.1,0.05,0.5,0.5,0.5,0.0,0.1,0.41,0.26,0.75,0.0,0.04,0.18,0.14,0.52,0.67,0.0,4.47,9.4,5.23,30.0,51.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.33,2.0,0.0,1.67,0.24,0.03,0.33,0.33,0.33,0.0,0.24,0.31,0.17,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5874.0,-0.2393322326178683,2.0,0.802,0.135,0.063
0,0,4,0,1.6,166,0.03,0.03,0.0,0.88,43,1,0,0.3,1.0,2022-08-30,36,4,0,0,0,0,5,0,249003,0,1,1,0.0,1,950,34923,33973,5.4,True,0,0,0,0.0,35,Crystal Palace,Brentford,1,1,18243,2022,545863,0.0,0,0,0,0.0,0.0358273014426231,0.0358273014426231,Crystal Palace,3,2,5,1.8,FWD,0.0,0.01,0.01,0.0,1.02,2.0,0.0,0.2,0.0,1.3,2.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.0,0.0,0.01,0.11,0.1,0.8,1.5,0.0,3.5,10.8,7.35,17.5,67.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.5,3.5,0.0,1.0,0.1,0.05,0.5,0.5,0.5,0.0,0.1,0.27,0.12,1.5,0.0,0.04,0.11,0.07,0.61,1.0,0.0,2.53,8.4,5.17,12.33,54.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,2.67,2.33,0.0,0.67,0.07,0.03,0.33,0.33,0.33,0.0,0.07,0.28,0.18,0.83,0.0,0.03,0.14,0.11,0.64,1.0,0.0,3.4,7.05,4.25,23.0,54.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,1.5,2.0,2.0,0.0,1.25,0.18,0.02,0.25,0.25,0.25,0.0,0.18,0.24,0.13,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7923.0,0.013788899210404,1.0,0.46,0.278,0.262
0,0,5,0,31.9,166,0.02,0.21,0.19,1.14,57,0,0,8.7,17.2,2022-09-03,27,15,0,0,0,0,6,0,211682,0,0,0,38.0,1,-38525,14737,53262,5.4,False,0,0,2,0.159294992685318,25,Newcastle United,Crystal Palace,0,0,18253,2022,547301,0.1437820047140121,0,3,0,0.159294992685318,0.3030770123004913,0.0,Crystal Palace,2,4,6,1.8,FWD,0.0,0.03,0.03,0.0,0.88,1.0,0.0,0.3,1.0,1.6,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.8,0.0,0.02,0.02,0.0,0.95,1.5,0.0,0.25,0.5,1.45,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.4,0.0,0.02,0.08,0.07,0.82,1.33,0.0,2.43,7.53,5.43,11.67,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,2.67,2.67,0.0,0.67,0.07,0.03,0.33,0.33,0.33,0.0,0.07,0.19,0.09,1.6,0.0,0.04,0.09,0.05,0.68,1.0,0.0,1.98,6.55,4.28,9.25,49.5,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.25,2.25,2.0,0.0,0.5,0.05,0.02,0.25,0.25,0.25,0.0,0.05,0.22,0.14,1.08,0.0,0.03,0.12,0.08,0.69,1.0,0.0,2.78,5.84,3.72,18.4,51.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.4,1.8,1.8,0.0,1.0,0.14,0.02,0.2,0.2,0.2,0.0,0.14,0.2,0.11,1.06,-37321.0,-0.566552449300725,1.0,0.47,0.276,0.254
0,0,25,0,12.1,166,0.03,0.23,0.2,1.1,83,1,1,6.8,36.4,2022-10-01,83,6,0,0,0,0,9,0,166793,1,2,1,19.0,5,-7463,9820,17283,5.3,True,1,1,1,0.4297940135002136,90,Crystal Palace,Chelsea,1,2,18284,2022,552279,0.0763871967792511,0,1,1,0.4297940135002136,0.585919976234436,0.1561249941587448,Crystal Palace,3,2,9,4.5,FWD,0.0,0.02,0.21,0.19,1.14,0.0,0.0,8.7,17.2,31.9,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.16,0.14,0.0,0.0,3.0,0.0,0.16,0.3,0.0,1.8,0.0,0.02,0.12,0.1,1.01,0.5,0.0,4.5,9.1,16.75,19.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.08,0.07,0.0,0.0,1.5,0.0,0.08,0.17,0.02,1.8,0.0,0.02,0.08,0.06,1.01,1.0,0.0,3.07,6.07,11.6,13.33,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.67,1.33,0.0,0.67,0.05,0.05,0.0,0.0,1.0,0.0,0.05,0.12,0.02,1.53,0.0,0.02,0.12,0.1,0.9,1.0,0.0,4.0,9.95,12.05,18.25,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,2.25,0.0,1.0,0.09,0.06,0.25,0.25,1.0,0.0,0.09,0.22,0.07,1.65,0.0,0.04,0.11,0.08,0.77,0.8,0.0,3.32,8.68,9.8,15.0,45.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,1.8,1.8,0.0,0.8,0.07,0.05,0.2,0.2,0.8,0.0,0.07,0.23,0.11,1.22,-44889.0,-0.2753569715529646,5.0,0.224,0.261,0.514
0,2,27,0,13.5,166,0.05,0.33,0.28,0.88,95,1,1,7.7,40.0,2022-10-09,85,11,0,0,0,0,10,0,244335,1,1,2,23.0,8,71469,88944,17475,5.3,True,0,1,2,0.3505040109157562,90,Crystal Palace,Leeds,2,1,18296,2022,554717,0.0832564011216163,0,1,1,0.3505040109157562,0.5337780117988586,0.3823809921741485,Crystal Palace,2,2,10,6.5,FWD,0.0,0.03,0.23,0.2,1.1,1.0,1.0,6.8,36.4,12.1,19.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,0.43,0.08,0.0,0.0,1.0,1.0,0.43,0.59,0.16,4.5,0.0,0.02,0.22,0.2,1.12,0.5,0.5,7.75,26.8,22.0,28.5,55.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,3.0,0.5,1.5,0.29,0.11,0.0,0.0,2.0,0.5,0.29,0.44,0.08,3.15,0.0,0.03,0.16,0.13,1.04,0.67,0.33,5.27,18.2,15.2,19.0,48.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.67,2.33,0.33,1.0,0.2,0.07,0.0,0.0,1.33,0.33,0.2,0.31,0.06,2.7,0.0,0.02,0.12,0.1,1.03,1.0,0.25,4.0,13.65,11.72,14.75,53.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.25,1.5,2.25,0.25,0.75,0.15,0.06,0.0,0.0,1.0,0.25,0.15,0.24,0.05,2.28,0.0,0.02,0.14,0.12,0.94,1.0,0.2,4.56,15.24,12.06,18.4,56.2,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,1.8,2.8,0.2,1.0,0.16,0.06,0.2,0.2,1.0,0.2,0.16,0.29,0.09,2.22,77542.0,0.671581202604798,6.0,0.47,0.261,0.269
0,0,3,1,3.1,166,0.01,0.08,0.07,0.64,105,0,0,2.7,12.8,2022-10-15,64,10,0,0,0,0,11,0,324218,1,0,0,11.0,2,74686,90788,16102,5.3,False,0,0,1,0.0549407005310058,67,Leicester,Crystal Palace,0,0,18306,2022,555711,0.0,0,0,0,0.0549407005310058,0.0549407005310058,0.0,Crystal Palace,2,3,11,5.0,FWD,0.0,0.05,0.33,0.28,0.88,1.0,1.0,7.7,40.0,13.5,23.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,1.0,2.0,0.35,0.08,0.0,0.0,1.0,1.0,0.35,0.53,0.38,6.5,0.0,0.04,0.28,0.24,0.99,1.0,1.0,7.25,38.2,12.8,21.0,84.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.5,6.5,1.0,1.5,0.39,0.08,0.0,0.0,1.0,1.0,0.39,0.56,0.27,5.5,0.0,0.03,0.26,0.22,1.04,0.67,0.67,7.73,31.2,19.17,26.67,65.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,1.0,4.67,0.67,1.67,0.31,0.1,0.0,0.0,1.67,0.67,0.31,0.47,0.18,4.27,0.0,0.03,0.2,0.17,1.0,0.75,0.5,5.88,23.65,14.77,20.0,57.75,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,1.0,3.75,0.5,1.25,0.23,0.08,0.0,0.0,1.25,0.5,0.23,0.36,0.14,3.65,0.0,0.03,0.16,0.13,1.0,1.0,0.4,4.74,18.92,12.08,16.4,59.4,0.0,0.0,0.0,0.0,0.2,0.0,0.6,1.2,1.6,3.4,0.4,1.0,0.19,0.06,0.0,0.0,1.0,0.4,0.19,0.29,0.12,3.12,79883.0,0.6987183085414913,2.0,0.419,0.277,0.304
1,0,18,0,15.5,166,0.09,0.22,0.13,0.62,115,1,0,7.2,24.4,2022-10-18,80,20,0,0,0,0,12,0,349820,1,1,2,32.0,5,19260,44212,24952,5.3,True,0,0,2,0.1861000061035156,85,Crystal Palace,Wolverhampton Wanderers,2,1,18318,2022,557377,0.38993701338768,1,1,0,0.1861000061035156,0.7034800052642822,0.1274430006742477,Crystal Palace,2,2,12,0.0,FWD,1.0,0.01,0.08,0.07,0.64,0.0,0.0,2.7,12.8,3.1,11.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,5.0,0.5,0.03,0.21,0.18,0.76,0.5,0.5,5.2,26.4,8.3,17.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,5.0,0.5,1.5,0.2,0.04,0.0,0.0,0.5,0.5,0.2,0.29,0.19,5.75,0.33,0.03,0.21,0.18,0.87,0.67,0.67,5.73,29.73,9.57,17.67,77.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,5.0,0.67,1.33,0.28,0.05,0.0,0.0,0.67,0.67,0.28,0.39,0.18,5.33,0.25,0.03,0.21,0.18,0.94,0.5,0.5,6.48,26.6,15.15,22.75,64.75,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.75,4.0,0.5,1.5,0.25,0.08,0.0,0.0,1.25,0.5,0.25,0.37,0.13,4.45,0.2,0.03,0.18,0.15,0.93,0.6,0.4,5.24,21.48,12.44,18.2,59.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.8,0.8,3.4,0.4,1.2,0.2,0.06,0.0,0.0,1.0,0.4,0.2,0.3,0.11,3.92,25602.0,0.2784685674628419,5.0,0.419,0.295,0.286
