assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,5,1,1.9,154,0.1,0.41,0.31,0.41,4,0,0,3.9,3.8,2023-08-12,77,12,0,0,0,0,1,0,204885,1,1,4,33.0,2,0,0,0,6.0,True,0,0,4,0.2924142479896545,79,Brighton,Luton,4,1,22278,2023,603766,0.0,0,0,0,0.2924142479896545,0.4188868999481201,0.1264726370573043,Brighton,2,3,1,2.6,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.705,0.192,0.104
0,0,-3,0,15.1,154,0.04,0.21,0.17,0.91,20,0,0,3.7,3.0,2023-08-19,56,20,0,0,0,0,2,0,194842,1,4,1,19.0,1,-29757,11160,40917,6.0,False,0,0,2,0.1630970686674118,59,Wolverhampton Wanderers,Brighton,1,4,22286,2023,605079,0.1313348263502121,0,1,0,0.1630970686674118,1.2045639753341677,1.0269883871078491,Brighton,2,2,2,1.5,FWD,1.0,0.1,0.41,0.31,0.41,0.0,0.0,3.9,3.8,1.9,33.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,0.29,0.0,0.0,0.0,0.0,0.29,0.42,0.13,2.6,204885.0,1.0,0.1,0.41,0.31,0.41,0.0,0.0,3.9,3.8,1.9,33.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,0.29,0.0,0.0,0.0,0.0,0.29,0.42,0.13,2.6,204885.0,-10043.0,-0.5714038827121378,1.0,0.254,0.261,0.485
0,0,3,0,24.8,154,0.19,0.23,0.04,2.18,24,2,0,4.0,5.4,2023-08-26,59,19,0,0,0,0,3,0,160732,1,3,1,10.0,1,-40190,8773,48963,5.9,True,0,0,1,0.0308382343500852,64,Brighton,West Ham,1,3,22301,2023,607015,0.1312898248434066,0,2,0,0.0308382343500852,0.5007263422012329,0.3385982811450958,Brighton,2,3,3,1.3,FWD,1.0,0.14,0.62,0.48,1.32,0.0,0.0,7.6,6.8,17.0,52.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,6.0,0.46,0.13,0.0,1.0,0.0,0.46,1.62,1.15,4.1,399727.0,1.0,0.14,0.62,0.48,1.32,0.0,0.0,7.6,6.8,17.0,52.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,6.0,0.46,0.13,0.0,1.0,0.0,0.46,1.62,1.15,4.1,399727.0,-34110.0,-0.6960994873216018,1.0,0.635,0.212,0.153
0,1,31,1,13.9,154,0.02,0.57,0.55,0.73,45,0,1,7.8,41.8,2023-09-16,63,14,0,0,0,0,5,0,85975,1,3,1,22.0,7,-43993,385,44378,5.8,False,0,1,2,0.3995201289653778,67,Manchester United,Brighton,1,3,21940,2023,610456,0.0410680025815963,0,1,1,0.3995201289653778,0.5662736892700195,0.4944762885570526,Brighton,2,4,5,1.7,FWD,0.0,0.23,0.44,0.21,3.09,2.0,0.0,7.7,8.4,39.9,29.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,2.0,0.0,3.0,0.19,0.26,0.0,3.0,0.0,0.19,1.71,1.37,2.8,355574.0,1.0,0.33,0.85,0.52,3.5,2.0,0.0,11.6,12.2,41.8,62.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,6.0,4.0,0.0,7.0,0.49,0.26,0.0,3.0,0.0,0.49,2.12,1.49,5.4,560459.0,-74757.0,-0.9827982932332506,6.0,0.445,0.247,0.307
0,0,5,0,13.3,154,0.01,0.01,0.0,0.52,53,1,0,1.6,2.8,2023-09-24,62,3,0,0,0,0,6,0,107766,1,1,3,0.0,2,16694,22128,5434,5.8,True,0,0,0,0.0,66,Brighton,Bournemouth,3,1,21951,2023,612710,0.0396567843854427,0,1,0,0.0,0.380122035741806,0.380122035741806,Brighton,2,3,6,2.5,FWD,1.0,0.21,0.8,0.59,2.91,2.0,1.0,11.8,47.2,38.7,32.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,8.0,1.0,3.0,0.43,0.17,0.0,3.0,1.0,0.43,1.07,0.83,3.0,246707.0,2.0,0.35,1.42,1.07,4.23,2.0,1.0,19.4,54.0,55.7,84.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,11.0,1.0,9.0,0.89,0.3,0.0,4.0,1.0,0.89,2.69,1.99,7.1,646434.0,21791.0,0.6056889920905595,2.0,0.693,0.179,0.128
0,0,-2,0,2.3,154,0.01,0.01,0.0,1.15,61,3,0,0.6,3.2,2023-09-30,45,2,0,0,0,0,7,0,113364,1,1,6,0.0,0,3687,16095,12408,5.8,False,1,0,0,0.0,51,Aston Villa,Brighton,6,1,21955,2023,614310,0.0,0,0,0,0.0,0.3087050914764404,0.3087050914764404,Brighton,2,4,7,3.0,FWD,1.0,0.03,0.58,0.55,1.25,1.0,1.0,9.4,44.6,27.2,22.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,9.0,1.0,2.0,0.4,0.08,0.0,2.0,1.0,0.4,0.95,0.87,4.2,193741.0,1.0,0.26,1.02,0.76,4.34,3.0,1.0,17.1,53.0,67.1,51.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,11.0,1.0,5.0,0.59,0.34,0.0,5.0,1.0,0.59,2.65,2.24,7.0,549315.0,5598.0,0.1293548047573939,0.0,0.376,0.241,0.383
0,0,2,0,0.0,154,0.0,0.0,0.0,0.32,72,0,0,0.3,1.0,2023-10-08,30,11,0,0,0,0,8,0,103406,0,2,2,2.0,1,-10400,5392,15792,5.8,True,0,0,0,0.0,27,Brighton,Liverpool,2,2,21966,2023,616934,0.0,0,0,0,0.0,0.0,0.0,Brighton,4,3,8,0.5,FWD,1.0,0.04,0.59,0.55,2.4,4.0,1.0,10.0,47.8,29.5,22.0,170.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,10.0,9.0,1.0,2.0,0.4,0.08,0.0,2.0,1.0,0.4,1.26,1.18,7.2,307105.0,1.0,0.23,0.82,0.59,4.58,6.0,1.0,14.0,53.2,54.3,32.0,229.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,11.0,10.0,1.0,3.0,0.43,0.21,0.0,4.0,1.0,0.43,1.76,1.52,8.5,467837.0,-9958.0,-0.4909365558912387,1.0,0.327,0.224,0.449
0,0,3,0,0.3,154,0.0,0.0,0.0,0.28,86,1,0,0.0,0.0,2023-10-21,15,13,0,0,0,0,9,0,100117,1,1,2,0.0,1,-4953,4327,9280,5.8,False,0,0,0,0.0,15,Manchester City,Brighton,2,1,21980,2023,618145,0.0,0,0,0,0.0,0.0,0.0,Brighton,2,5,9,-0.3,FWD,0.0,0.02,0.02,0.0,1.99,4.0,0.0,2.5,7.0,15.6,2.0,137.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,11.0,3.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.0,0.69,0.69,6.0,324536.0,1.0,0.04,0.59,0.55,2.72,4.0,1.0,10.3,48.8,29.5,24.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,12.0,10.0,1.0,2.0,0.4,0.08,0.0,2.0,1.0,0.4,1.26,1.18,7.7,410511.0,-3289.0,-0.3640038215624311,1.0,0.68,0.173,0.147
0,0,4,0,0.6,154,0.0,0.0,0.0,0.42,161,1,0,0.3,2.4,2023-12-17,11,1,0,0,0,0,17,0,60210,0,0,2,0.0,1,-1017,83,1100,5.7,False,0,0,0,0.0,7,Arsenal,Brighton,2,0,22056,2023,630788,0.0,0,0,0,0.0,0.047285821288824,0.047285821288824,Brighton,2,5,17,-0.2,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39907.0,-0.8596787827557059,1.0,0.644,0.202,0.155
0,3,29,0,24.3,154,0.05,0.24,0.19,0.33,172,0,1,9.8,41.2,2023-12-21,45,8,0,0,0,0,18,0,61572,0,1,1,32.0,8,1051,1667,616,5.7,False,0,1,3,0.182808980345726,42,Crystal Palace,Brighton,1,1,22066,2023,632269,0.3632277548313141,0,2,1,0.182808980345726,0.4449916183948517,0.3315968513488769,Brighton,2,2,18,1.5,FWD,0.0,0.0,0.0,0.0,0.42,1.0,0.0,0.3,2.4,0.6,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,-0.2,60210.0,0.0,0.0,0.0,0.0,0.42,1.0,0.0,0.3,2.4,0.6,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,-0.2,60210.0,1362.0,0.46035917652212,5.0,0.29,0.258,0.452
