assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,18,0,11.8,792,0.02,0.02,0.0,1.53,224,4,0,3.3,21.0,2024-02-03,90,5,0,0,0,0,23,0,1744,1,1,4,0.0,-1,1056,1196,140,4.5,False,1,0,0,0.0,90,Brighton,Crystal Palace,4,1,22118,2023,638557,0.0332869589328765,0,1,0,0.0,0.0966276377439498,0.0633406788110733,Crystal Palace,2,3,23,-0.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904191616766467,-1.0,0.581,0.233,0.186
0,0,7,0,21.4,792,0.03,0.03,0.0,1.21,232,3,0,5.3,23.4,2024-02-12,90,7,0,0,0,0,24,0,2000,1,3,1,8.0,0,134,453,319,4.5,True,1,0,0,0.0,90,Crystal Palace,Chelsea,1,3,22126,2023,641266,0.0882172286510467,0,2,0,0.0,0.0882172286510467,0.0,Crystal Palace,3,2,24,-0.3,DEF,0.0,0.02,0.02,0.0,1.53,4.0,0.0,3.3,21.0,11.8,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,-1.0,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.1,0.06,-0.5,1744.0,0.0,0.02,0.02,0.0,1.53,4.0,0.0,3.3,21.0,11.8,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,-1.0,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.1,0.06,-0.5,1744.0,256.0,0.1735751295336787,0.0,0.239,0.252,0.509
0,0,14,0,22.0,792,0.06,0.06,0.0,1.66,243,1,0,4.1,15.2,2024-02-19,90,9,0,0,0,0,25,0,2242,1,1,1,4.0,2,115,390,275,4.5,False,0,0,0,0.0,90,Everton,Crystal Palace,1,1,22137,2023,642765,0.1615821570158004,0,2,0,0.0,0.1615821570158004,0.0,Crystal Palace,2,2,25,0.2,DEF,0.0,0.05,0.05,0.0,2.74,7.0,0.0,8.6,44.4,33.2,8.0,180.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.12,0.0,3.0,0.0,0.0,0.18,0.06,-0.8,3744.0,0.0,0.05,0.05,0.0,2.74,7.0,0.0,8.6,44.4,33.2,8.0,180.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.12,0.0,3.0,0.0,0.0,0.18,0.06,-0.8,3744.0,242.0,0.1729323308270676,2.0,0.556,0.258,0.186
0,1,25,1,16.6,792,0.04,0.33,0.29,0.1,256,0,0,4.9,16.8,2024-02-24,90,6,0,0,0,0,26,0,10763,1,0,3,16.0,7,5376,5840,464,4.5,True,0,0,2,0.2100321948528289,90,Crystal Palace,Burnley,3,0,22150,2023,643239,0.0324704945087432,0,1,0,0.2100321948528289,0.15940523147583,0.0319504328072071,Crystal Palace,2,2,26,0.0,DEF,0.0,0.11,0.11,0.0,4.4,8.0,0.0,12.7,59.6,55.2,12.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0,0.28,0.0,5.0,0.0,0.0,0.35,0.06,-0.6,5986.0,0.0,0.11,0.11,0.0,4.4,8.0,0.0,12.7,59.6,55.2,12.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,6.0,1.0,0.0,0.0,0.0,0.28,0.0,5.0,0.0,0.0,0.35,0.06,-0.6,5986.0,8521.0,0.8527918781725888,6.0,0.487,0.266,0.248
0,0,8,0,1.8,792,0.01,0.01,0.0,1.87,270,3,0,1.8,15.8,2024-03-02,90,18,0,0,0,0,27,0,7876,1,1,3,0.0,1,-105,1397,1502,4.5,False,0,0,0,0.0,90,Tottenham,Crystal Palace,3,1,22164,2023,644918,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,2,4,27,2.0,DEF,1.0,0.13,0.42,0.29,2.97,4.0,0.0,14.3,55.4,60.0,28.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,9.0,0.0,2.0,0.21,0.28,0.0,5.0,0.0,0.21,0.41,0.03,-0.1,15005.0,1.0,0.15,0.44,0.29,4.5,8.0,0.0,17.6,76.4,71.8,28.0,360.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,9.0,8.0,0.0,2.0,0.21,0.32,0.0,6.0,0.0,0.21,0.51,0.1,-0.6,16749.0,-2887.0,-0.0362193859951707,1.0,0.629,0.214,0.157
1,0,13,0,11.8,792,0.15,0.52,0.37,0.83,276,1,0,4.8,23.0,2024-03-09,90,12,0,0,0,0,28,0,9853,1,1,1,13.0,4,1704,2233,529,4.5,True,1,0,1,0.4918178617954254,90,Crystal Palace,Luton,1,1,22170,2023,646659,0.4412944912910461,1,1,0,0.4918178617954254,0.6066392064094543,0.1653447449207306,Crystal Palace,2,2,28,4.0,DEF,1.0,0.11,0.4,0.29,3.63,4.0,0.0,10.8,47.8,40.4,20.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,10.0,0.0,2.0,0.21,0.19,0.0,3.0,0.0,0.21,0.32,0.03,2.2,20881.0,1.0,0.16,0.45,0.29,6.37,11.0,0.0,19.4,92.2,73.6,28.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,12.0,9.0,0.0,2.0,0.21,0.32,0.0,6.0,0.0,0.21,0.51,0.1,1.4,24625.0,1977.0,0.6169442433019551,4.0,0.544,0.242,0.214
0,0,12,0,1.3,792,0.0,0.11,0.11,0.92,298,1,0,2.6,15.2,2024-03-30,90,16,0,0,0,0,30,0,23290,1,1,1,9.0,2,13536,17395,3859,4.5,False,0,0,1,0.1053076684474945,90,Nottingham Forest,Crystal Palace,1,1,22192,2023,649813,0.0,0,0,0,0.1053076684474945,0.3419961631298065,0.3419961631298065,Crystal Palace,2,2,30,2.3,DEF,0.0,0.16,0.53,0.37,2.7,4.0,0.0,6.6,38.8,13.6,13.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,1.0,0.49,0.44,1.0,1.0,0.0,0.49,0.61,0.17,6.0,17729.0,1.0,0.26,0.92,0.66,4.46,5.0,0.0,15.6,70.8,52.2,33.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,14.0,0.0,3.0,0.7,0.64,1.0,4.0,0.0,0.7,0.93,0.2,6.2,30734.0,13437.0,0.636868354192152,2.0,0.43,0.278,0.291
0,0,11,0,3.8,792,0.01,0.01,0.0,1.22,302,1,0,1.4,10.0,2024-04-02,90,3,0,0,0,0,31,0,27074,1,0,1,0.0,2,3716,5730,2014,4.5,False,0,0,0,0.0,90,Bournemouth,Crystal Palace,1,0,22195,2023,651054,0.0,0,0,0,0.0,0.0,0.0,Crystal Palace,2,2,31,2.7,DEF,0.0,0.15,0.63,0.48,1.75,2.0,0.0,7.4,38.2,13.1,22.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,6.0,0.0,2.0,0.6,0.44,1.0,1.0,0.0,0.6,0.95,0.51,6.3,33143.0,1.0,0.2,0.97,0.77,3.72,5.0,0.0,14.1,70.8,31.5,38.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,8.0,14.0,0.0,4.0,0.81,0.47,1.0,2.0,0.0,0.81,1.11,0.54,8.3,51782.0,3784.0,0.4798553719008264,2.0,0.479,0.255,0.266
0,0,9,0,2.6,792,0.02,0.02,0.0,1.91,313,4,0,1.4,9.4,2024-04-06,90,13,0,0,0,0,32,0,26294,1,4,2,2.0,0,-883,1517,2400,4.5,True,0,0,0,0.0,90,Crystal Palace,Manchester City,2,4,22207,2023,651431,0.0,0,0,0,0.0,0.312286913394928,0.312286913394928,Crystal Palace,5,2,32,1.0,DEF,0.0,0.01,0.12,0.11,2.14,2.0,0.0,4.0,25.2,5.1,9.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.11,0.34,0.34,5.0,50364.0,0.0,0.17,0.65,0.48,4.84,6.0,0.0,10.6,64.0,18.7,22.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,6.0,9.0,0.0,2.0,0.6,0.44,1.0,1.0,0.0,0.6,0.95,0.51,11.0,68093.0,-780.0,-0.2254276231810058,0.0,0.095,0.172,0.733
0,0,20,1,0.8,792,0.03,0.03,0.0,2.87,326,0,0,3.3,30.4,2024-04-14,90,11,0,0,0,0,33,0,29210,1,1,0,2.0,6,2785,4992,2207,4.5,False,0,0,0,0.0,90,Liverpool,Crystal Palace,0,1,22220,2023,653827,0.0,0,0,0,0.0,0.6301940679550171,0.6301940679550171,Crystal Palace,2,5,33,2.0,DEF,0.0,0.03,0.14,0.11,4.05,6.0,0.0,5.4,34.6,7.7,11.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.11,0.65,0.65,6.0,76658.0,0.0,0.18,0.66,0.48,4.88,7.0,0.0,10.2,57.6,19.5,24.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,5.0,8.0,0.0,2.0,0.6,0.44,1.0,1.0,0.0,0.6,1.26,0.82,10.0,86511.0,2916.0,0.3868592860119461,6.0,0.801,0.126,0.073
