assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,7,0,34.4,249,0.1,0.66,0.56,1.5,5,1,0,6.8,8.8,2023-08-12,90,10,0,0,0,0,1,0,18521,1,1,0,25.0,2,0,0,0,5.5,True,0,0,2,0.4825881421566009,90,Everton,Fulham,0,1,22279,2023,603797,0.774097204208374,0,3,0,0.4825881421566009,1.2317713499069214,0.0,Everton,2,2,1,2.1,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.424,0.279,0.297
0,0,2,0,15.0,249,0.03,0.12,0.09,3.11,11,4,0,2.4,0.6,2023-08-20,90,2,0,0,0,0,2,0,21324,1,0,4,8.0,2,-952,1981,2933,5.5,False,0,0,1,0.1042389571666717,90,Aston Villa,Everton,4,0,22292,2023,605762,0.0328276865184307,0,1,0,0.1042389571666717,0.1370666474103927,0.0,Everton,2,4,2,2.0,MID,0.0,0.1,0.66,0.56,1.5,1.0,0.0,6.8,8.8,34.4,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.48,0.77,0.0,0.0,3.0,0.0,0.48,1.23,0.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.0,-0.1937321937321937,2.0,0.557,0.255,0.188
0,0,10,0,14.4,249,0.1,0.31,0.21,1.16,27,1,0,8.0,20.6,2023-08-26,90,20,0,0,0,0,3,0,20102,1,1,0,45.0,2,-2223,1399,3622,5.5,True,0,0,1,0.3802878558635711,90,Everton,Wolverhampton Wanderers,0,1,22299,2023,606870,0.0857687518000602,0,1,0,0.3802878558635711,0.5171668529510498,0.0511102527379989,Everton,2,2,3,2.0,MID,0.0,0.03,0.12,0.09,3.11,4.0,0.0,2.4,0.6,15.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.1,0.03,0.0,0.0,1.0,0.0,0.1,0.14,0.0,2.0,0.0,0.06,0.39,0.32,2.3,2.5,0.0,4.6,4.7,24.7,16.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,2.0,0.0,1.5,0.29,0.4,0.0,0.0,2.0,0.0,0.29,0.68,0.0,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1222.0,-0.4427404899422426,2.0,0.405,0.297,0.297
0,2,25,0,22.3,249,0.03,1.1,1.07,1.24,40,2,1,15.5,45.6,2023-09-02,90,17,0,0,0,0,4,0,21814,1,2,2,87.0,8,458,3828,3370,5.5,False,1,1,4,1.5657720565795898,90,Sheffield United,Everton,2,2,21926,2023,608358,0.1682865619659423,0,2,1,1.5657720565795898,0.6277039051055908,0.3898004293441772,Everton,2,2,4,4.0,MID,0.0,0.1,0.31,0.21,1.16,1.0,0.0,8.0,20.6,14.4,45.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.38,0.09,0.0,0.0,1.0,0.0,0.38,0.52,0.05,2.0,0.0,0.06,0.22,0.15,2.13,2.5,0.0,5.2,10.6,14.7,26.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,2.0,0.0,1.0,0.24,0.06,0.0,0.0,1.0,0.0,0.24,0.33,0.03,2.0,0.0,0.08,0.36,0.29,1.92,2.0,0.0,5.73,10.0,21.27,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.33,2.0,0.0,1.33,0.32,0.3,0.0,0.0,1.67,0.0,0.32,0.63,0.02,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.0,0.063628785773826,6.0,0.307,0.288,0.405
0,0,14,0,21.7,249,0.0,0.0,0.0,1.02,43,1,0,3.5,10.8,2023-09-17,79,1,0,0,0,0,5,0,21531,1,1,0,2.0,2,-1757,2540,4297,5.5,True,0,0,0,0.0,84,Everton,Arsenal,0,1,21941,2023,611277,0.0271877441555261,0,2,0,0.0,0.1208396032452583,0.0936518535017967,Everton,5,2,5,3.5,MID,0.0,0.03,1.1,1.07,1.24,2.0,1.0,15.5,45.6,22.3,87.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,8.0,1.0,4.0,1.57,0.17,0.0,0.0,2.0,1.0,1.57,0.63,0.39,4.0,0.0,0.06,0.7,0.64,1.2,1.5,0.5,11.75,33.1,18.35,66.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.0,5.0,0.5,2.5,0.97,0.13,0.0,0.0,1.5,0.5,0.97,0.57,0.22,3.0,0.0,0.05,0.51,0.46,1.84,2.33,0.33,8.63,22.27,17.23,46.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.0,4.0,0.33,2.0,0.68,0.1,0.0,0.0,1.33,0.33,0.68,0.43,0.15,2.67,0.0,0.06,0.55,0.48,1.75,2.0,0.25,8.18,18.9,21.52,41.25,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.5,3.5,0.25,2.0,0.63,0.27,0.0,0.0,1.75,0.25,0.63,0.63,0.11,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-283.0,-0.2569840573350885,2.0,0.153,0.212,0.635
0,0,25,0,19.0,249,0.05,0.17,0.12,1.04,52,1,1,8.0,33.8,2023-09-23,90,4,0,0,0,0,6,0,24242,1,3,1,27.0,7,1890,4159,2269,5.5,False,0,1,2,0.4742571413516998,90,Brentford,Everton,1,3,21949,2023,612354,0.0602552108466625,0,1,1,0.4742571413516998,0.2204031199216842,0.0584498234093189,Everton,2,2,6,4.8,MID,0.0,0.0,0.0,0.0,1.02,1.0,0.0,3.5,10.8,21.7,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.03,0.0,0.0,2.0,0.0,0.0,0.12,0.09,3.5,0.0,0.02,0.55,0.54,1.13,1.5,0.5,9.5,28.2,22.0,44.5,84.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.0,5.0,0.5,2.0,0.78,0.1,0.0,0.0,2.0,0.5,0.78,0.37,0.24,3.75,0.0,0.04,0.47,0.43,1.14,1.33,0.33,9.0,25.67,19.47,44.67,86.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,0.67,4.0,0.33,1.67,0.65,0.09,0.0,0.0,1.67,0.33,0.65,0.42,0.18,3.17,0.0,0.04,0.38,0.34,1.63,2.0,0.25,7.35,19.4,18.35,35.5,87.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,1.5,3.5,0.25,1.5,0.51,0.08,0.0,0.0,1.5,0.25,0.51,0.35,0.13,2.88,0.0,0.05,0.44,0.39,1.61,1.8,0.2,7.24,17.28,21.56,33.4,87.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.0,1.2,3.2,0.2,1.6,0.51,0.22,0.0,0.0,1.8,0.2,0.51,0.53,0.11,2.72,2711.0,0.2940261356565028,7.0,0.54,0.254,0.206
1,0,19,0,41.3,249,0.2,0.57,0.37,0.89,63,2,0,9.4,13.4,2023-09-30,59,12,0,0,0,0,7,0,94777,1,2,1,39.0,4,62378,71739,9361,5.5,True,0,0,1,0.551044225692749,66,Everton,Luton,1,2,21956,2023,614578,0.1627755910158157,0,3,0,0.551044225692749,0.2828570306301117,0.2023991793394088,Everton,2,2,7,4.8,MID,0.0,0.05,0.17,0.12,1.04,1.0,1.0,8.0,33.8,19.0,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,7.0,1.0,2.0,0.47,0.06,0.0,0.0,1.0,1.0,0.47,0.22,0.06,4.8,0.0,0.02,0.08,0.06,1.03,1.0,0.5,5.75,22.3,20.35,14.5,84.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,4.5,0.5,1.0,0.24,0.04,0.0,0.0,1.5,0.5,0.24,0.17,0.08,4.15,0.0,0.03,0.42,0.4,1.1,1.33,0.67,9.0,30.07,21.0,38.67,86.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.0,5.67,0.67,2.0,0.68,0.09,0.0,0.0,1.67,0.67,0.68,0.32,0.18,4.1,0.0,0.04,0.4,0.35,1.12,1.25,0.5,8.75,27.7,19.35,40.25,87.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.75,0.75,4.75,0.5,1.75,0.61,0.09,0.0,0.0,1.5,0.5,0.61,0.37,0.15,3.58,0.0,0.04,0.34,0.3,1.51,1.8,0.4,7.48,22.28,18.48,33.8,87.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.4,4.2,0.4,1.6,0.5,0.07,0.0,0.0,1.4,0.4,0.5,0.32,0.12,3.26,70535.0,0.7691491985203452,4.0,0.593,0.243,0.164
0,0,29,1,28.2,249,0.22,1.36,1.14,0.72,75,0,1,14.8,45.4,2023-10-07,90,3,0,0,0,0,8,0,99354,1,0,3,74.0,8,6918,24069,17151,5.5,True,0,1,5,1.3135229349136353,90,Everton,Bournemouth,3,0,21969,2023,616409,0.2183580845594406,0,2,1,1.3135229349136353,1.972717523574829,0.5018707513809204,Everton,2,2,8,6.3,MID,0.0,0.2,0.57,0.37,0.89,2.0,0.0,9.4,13.4,41.3,39.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.55,0.16,1.0,0.0,3.0,0.0,0.55,0.28,0.2,4.8,0.0,0.12,0.37,0.24,0.97,1.5,0.5,8.7,23.6,30.15,33.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,1.0,5.5,0.5,1.5,0.51,0.11,0.5,0.0,2.0,0.5,0.51,0.25,0.13,4.8,0.0,0.08,0.25,0.16,0.98,1.33,0.33,6.97,19.33,27.33,22.67,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.67,4.33,0.33,1.0,0.34,0.08,0.33,0.0,2.0,0.33,0.34,0.21,0.12,4.37,0.0,0.07,0.46,0.39,1.05,1.5,0.5,9.1,25.9,26.08,38.75,79.5,0.0,0.0,0.0,0.0,0.25,0.0,1.0,2.0,1.0,5.25,0.5,1.75,0.65,0.1,0.25,0.0,2.0,0.5,0.65,0.31,0.19,4.28,0.0,0.08,0.43,0.35,1.07,1.4,0.4,8.88,24.84,23.74,40.0,81.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,0.8,4.6,0.4,1.6,0.59,0.1,0.2,0.0,1.8,0.4,0.59,0.35,0.16,3.82,4577.0,0.1678311499272197,8.0,0.492,0.254,0.254
0,0,13,0,3.0,249,0.0,0.0,0.0,2.24,85,2,0,2.0,16.6,2023-10-21,90,11,0,0,0,0,9,0,90741,1,0,2,0.0,2,-8458,13465,21923,5.5,False,0,0,0,0.0,90,Liverpool,Everton,2,0,21979,2023,617773,0.0,0,0,0,0.0,0.0572747178375721,0.0572747178375721,Everton,2,5,9,4.2,MID,1.0,0.22,1.36,1.14,0.72,0.0,1.0,14.8,45.4,28.2,74.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,5.0,1.31,0.22,0.0,0.0,2.0,1.0,1.31,1.97,0.5,6.3,0.5,0.21,0.97,0.75,0.8,1.0,0.5,12.1,29.4,34.75,56.5,74.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.5,3.0,0.93,0.19,0.5,0.0,2.5,0.5,0.93,1.13,0.35,5.55,0.33,0.16,0.7,0.54,0.88,1.0,0.67,10.73,30.87,29.5,46.67,79.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,6.33,0.67,2.67,0.78,0.15,0.33,0.0,2.0,0.67,0.78,0.83,0.25,5.3,0.25,0.12,0.52,0.41,0.92,1.0,0.5,8.93,25.85,27.55,35.5,79.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.25,5.25,0.5,2.0,0.58,0.12,0.25,0.0,2.0,0.5,0.58,0.65,0.21,4.85,0.2,0.1,0.64,0.54,0.98,1.2,0.6,10.24,29.8,26.5,45.8,81.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.6,1.4,5.8,0.6,2.4,0.78,0.13,0.2,0.0,2.0,0.6,0.78,0.64,0.25,4.68,-8613.0,-0.2390075731886515,2.0,0.71,0.172,0.118
0,0,4,1,12.8,249,0.01,0.2,0.19,0.66,99,0,0,3.8,7.0,2023-10-29,90,19,0,0,0,0,10,0,74587,1,1,0,18.0,3,-16282,3320,19602,5.5,False,0,0,2,0.3365400433540344,90,West Ham,Everton,0,1,21993,2023,620348,0.0170957539230585,0,1,0,0.3365400433540344,0.3568878471851349,0.0683118775486946,Everton,2,3,10,4.3,MID,0.0,0.0,0.0,0.0,2.24,2.0,0.0,2.0,16.6,3.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,4.2,0.5,0.11,0.68,0.57,1.48,1.0,0.5,8.4,31.0,15.6,37.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,5.0,0.5,2.5,0.66,0.11,0.0,0.0,1.0,0.5,0.66,1.01,0.28,5.25,0.33,0.14,0.64,0.5,1.28,1.33,0.33,8.73,25.13,24.17,37.67,79.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,4.67,0.33,2.0,0.62,0.13,0.33,0.0,1.67,0.33,0.62,0.77,0.25,5.1,0.25,0.12,0.52,0.41,1.22,1.25,0.5,8.55,27.3,22.88,35.0,82.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1.75,5.25,0.5,2.0,0.58,0.11,0.25,0.0,1.5,0.5,0.58,0.63,0.2,5.03,0.2,0.09,0.42,0.33,1.18,1.2,0.4,7.54,24.0,22.64,28.4,81.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.4,4.6,0.4,1.6,0.47,0.09,0.2,0.0,1.6,0.4,0.47,0.53,0.18,4.72,-16154.0,-0.7103219614344298,3.0,0.45,0.255,0.295
