,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,position,xP_next,ep_this,event_points,first_name,form,fpl_id,in_dreamteam,news,news_added,value,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team_id,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,selected,team,strength,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,team_h,team_a,team_h_difficulty,team_a_difficulty,was_home,opponent_team,round,elo,team_h_name,team_a_name,win_prob,draw_prob,lose_prob,percenatge_net_transfers
0,True,True,100.0,100.0,154561,0,0,4,-4,1,1,4.2,4.2,1,David,3.2,1,False,,,59,154561.jpg,4.0,False,Raya Martín,33.2,False,,a,1,3,93,3475118,51147,1958119,59342,0.5,15.8,Raya,200.0,2024-07-04,1995-09-15,False,p154561,2070,0,0,11,17,0,0,0,1,0,32,4,368,331.2,20.3,0.0,35.2,19,185,1,0,23,0.00,0.05,0.05,16.48,,,,,,,[],112,16,376,3,796,93,268,16,0.0,1.39,0.0,0.0,0.72,0.74,93,1,118,11,71,7,6,1,1.0,0.48,0.0,4271016,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,0.2792072202997955
1,True,True,100.0,100.0,109745,0,0,-4,4,0,1,1.0,1.0,0,Kepa,0.0,2,False,,,41,109745.jpg,0.0,False,Arrizabalaga Revuelta,0.4,False,,a,1,3,0,13094,228,73388,358,0.0,0.0,Arrizabalaga,200.0,2025-07-01,1994-10-03,False,p109745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],608,83,601,72,568,57,609,83,0.0,0.0,0.0,0.0,0.0,0.0,646,38,542,77,617,83,269,36,0.0,0.0,0.0,51458,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,-0.6971855414999653
2,True,True,100.0,100.0,551221,0,0,-1,1,0,1,1.0,1.0,0,Tommy,0.0,4,False,,,39,551221.jpg,0.0,False,Setford,0.2,False,,a,1,3,0,32236,171,29322,531,0.0,0.0,Setford,241.0,2024-07-24,2006-03-13,False,p551221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],537,56,528,43,491,28,537,56,0.0,0.0,0.0,0.0,0.0,0.0,765,89,468,50,546,56,342,48,0.0,0.0,0.0,25729,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,0.047337470353162873
3,True,True,100.0,100.0,226597,0,0,9,-9,4,2,8.8,8.8,1,Gabriel,7.8,5,True,,2025-11-17T12:00:07.436586Z,69,226597.jpg,7.1,False,dos Santos Magalhães,37.8,False,,a,1,3,121,7199052,162579,4964392,15372,1.1,17.5,Gabriel,30.0,2020-09-01,1997-12-19,False,p226597,1445,3,2,10,10,0,0,0,1,0,0,18,391,476.6,78.8,165.0,71.9,120,24,16,136,16,1.70,0.78,2.48,10.00,,,,,,,[],41,18,257,76,126,22,108,33,0.11,0.0,0.05,0.16,0.62,0.62,41,1,1,1,2,1,3,1,1.0,0.62,8.47,4862783,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,0.183719347908372
4,True,True,75.0,100.0,462424,0,0,0,0,0,2,3.6,4.8,1,William,3.8,6,False,Knock - 75% chance of playing,2026-01-28T04:30:08.458028Z,60,462424.jpg,3.7,False,Saliba,12.2,False,,d,1,3,70,1483723,26722,1953713,27249,0.6,11.7,Saliba,73.0,2019-07-25,2001-03-24,False,p462424,1534,0,0,8,12,0,0,0,0,0,0,4,321,301.2,109.8,32.0,44.3,82,71,20,102,18,0.38,0.55,0.93,11.66,,,,,,,[],142,60,207,53,330,106,222,76,0.02,0.0,0.03,0.05,0.68,0.7,87,4,74,29,106,39,36,12,1.06,0.47,5.98,1569470,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,-0.13672690924281936
5,True,True,100.0,75.0,466075,0,0,1,-1,2,2,1.0,0.8,0,Riccardo,0.0,7,False,,2025-12-27T22:00:11.031357Z,56,466075.jpg,4.8,False,Calafiori,6.1,False,,a,1,3,77,2535467,4273,2356830,12577,0.0,13.8,Calafiori,106.0,2024-07-29,2002-05-19,False,p466075,1256,1,2,9,7,0,0,0,5,0,0,4,287,222.0,104.8,219.0,54.5,57,57,28,85,16,2.49,0.36,2.85,7.09,,,,,,,[],199,80,216,57,85,8,177,57,0.18,0.0,0.03,0.21,0.51,0.5,133,15,791,263,24,12,62,21,1.15,0.64,6.09,784735,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,0.036513932003719315
6,True,True,75.0,100.0,445122,0,0,8,-8,2,2,4.3,5.8,1,Jurriën,4.8,8,False,Knock - 75% chance of playing,2026-01-28T04:30:08.479318Z,63,445122.jpg,5.0,False,Timber,27.8,False,,d,1,3,110,5754938,69637,2977603,111409,0.8,17.5,J.Timber,152.0,2023-07-14,2001-06-17,False,p445122,1819,2,4,10,15,0,0,0,3,0,0,7,389,380.8,281.7,323.0,98.9,60,68,48,108,20,4.16,0.88,5.04,12.27,,,,,,,[],85,38,77,17,47,1,52,7,0.21,0.0,0.04,0.25,0.61,0.74,69,2,35,14,16,7,11,3,0.99,0.49,5.34,3576332,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,0.3180443126462275
7,True,True,100.0,100.0,499169,0,0,-4,4,0,2,1.4,1.4,0,Myles,0.4,10,False,,,51,499169.jpg,0.9,False,Lewis-Skelly,1.5,False,,a,1,3,12,129927,789,452584,1882,0.1,2.4,Lewis-Skelly,241.0,2022-12-04,2006-09-26,False,p499169,311,0,0,0,5,0,0,0,3,0,0,0,36,31.2,45.5,18.0,9.4,10,14,4,14,1,0.05,0.06,0.11,5.26,,,,,,,[],410,156,323,109,365,128,400,144,0.01,0.0,0.02,0.03,1.52,1.45,239,36,352,131,488,170,153,59,0.29,0.0,4.05,192968,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,-0.5539071365175937
8,True,True,100.0,100.0,198869,0,0,-4,4,1,2,2.6,2.6,1,Benjamin,1.6,11,False,,2025-12-13T23:30:11.163639Z,51,198869.jpg,4.3,False,White,0.6,False,,a,1,3,30,339162,2517,382617,1999,0.3,5.9,White,241.0,2021-07-30,1997-10-08,False,p198869,409,0,1,3,4,0,0,0,0,0,0,3,112,111.4,92.7,46.0,25.0,23,18,13,36,5,0.43,0.49,0.92,6.13,,,,,,,[],310,120,230,65,302,95,317,109,0.09,0.0,0.11,0.2,1.35,0.88,228,31,242,92,49,21,238,89,1.1,0.66,7.92,77187,Arsenal,5,1300,1375,1340,1400,1260,1350,11,1,4,3,False,Leeds,24,2052.35058594,Leeds,Arsenal,,,,-0.06020540913492911
424,True,True,100.0,100.0,206325,0,0,-1,1,0,2,0.0,0.0,0,Oleksandr,0.0,12,False,,2026-01-07T11:30:11.012783Z,49,206325.jpg,1.4,False,Zinchenko,0.2,False,,a,16,17,7,26162,400,50498,240,0.0,1.4,Zinchenko,225.0,2025-09-01,1996-12-15,False,p206325,352,0,0,0,6,0,0,0,0,0,0,0,56,80.8,83.4,22.0,18.6,14,17,10,24,4,0.07,0.36,0.43,5.02,,,,,,,[],343,131,249,73,355,122,353,123,0.02,0.0,0.09,0.11,1.28,1.53,303,48,396,145,404,149,353,129,1.02,0.0,6.14,25729,Nott'm Forest,3,1100,1130,1100,1110,1100,1150,16,8,3,3,True,Crystal Palace,24,1767.03259277,Nott'm Forest,Crystal Palace,,,,-0.31745369162535875
