goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
14,0,1,0.0405085198581218,90,DC,Manchester United,Southampton,3,1,2025-01-16,26811,2024,699584,0.2047962695360183,0,2,0,0.0405085198581218,0.5755384564399719,0.5755384564399719
15,0,1,0.0251773074269294,90,DC,Southampton,Brentford,0,5,2025-01-04,26799,2024,697190,0.0,0,0,0,0.0251773074269294,0.1618096679449081,0.136632353067398
16,0,1,0.0320218987762928,90,DC,Crystal Palace,Southampton,2,1,2024-12-29,26784,2024,696657,0.0,0,0,0,0.0320218987762928,0.1239357367157936,0.1239357367157936
17,0,0,0.0,90,DC,Southampton,West Ham,0,1,2024-12-26,26780,2024,696272,0.4385035932064056,0,1,0,0.0,1.1686618328094482,0.730158269405365
18,0,0,0.0,90,DC,Fulham,Southampton,0,0,2024-12-22,26763,2024,695648,0.0,0,0,0,0.0,0.0789125859737396,0.0789125859737396
19,0,1,0.0096206180751323,90,DC,Southampton,Tottenham,0,5,2024-12-15,26759,2024,694620,0.0,0,0,0,0.0096206180751323,0.9319111704826356,0.922290563583374
20,0,0,0.0,90,DC,Aston Villa,Southampton,1,0,2024-12-07,26742,2024,692179,0.0,0,0,0,0.0,0.1188243925571441,0.1188243925571441
21,0,0,0.0,90,DC,Brighton,Southampton,1,1,2024-11-29,26723,2024,689632,0.0,0,0,0,0.0,0.1491697430610656,0.1491697430610656
22,0,0,0.0,90,DC,Southampton,Liverpool,2,3,2024-11-24,26721,2024,689130,0.0237342622131109,0,1,0,0.0,0.0526325963437557,0.0288983322679996
23,0,1,0.402206689119339,90,DC,Wolverhampton Wanderers,Southampton,2,0,2024-11-09,26711,2024,686679,0.0,0,0,0,0.402206689119339,0.0613311044871807,0.0613311044871807
24,0,2,0.1622536480426788,90,DC,Southampton,Everton,1,0,2024-11-02,26699,2024,685116,0.0,0,0,0,0.1622536480426788,0.3122638463973999,0.3122638463973999
25,0,0,0.0,90,DC,Manchester City,Southampton,1,0,2024-10-26,26683,2024,682947,0.0,0,0,0,0.0,0.3221981823444366,0.3221981823444366
26,0,2,0.1268269717693328,90,DC,Southampton,Leicester,2,3,2024-10-19,26678,2024,681384,0.6065917611122131,0,2,0,0.1268269717693328,0.618867814540863,0.0
27,0,1,0.5442954301834106,90,DC,Arsenal,Southampton,3,1,2024-10-05,26666,2024,679534,0.0684124007821083,0,1,0,0.5442954301834106,0.1454747468233108,0.0770623460412025
28,1,2,0.3969308137893677,90,DC,Bournemouth,Southampton,3,1,2024-09-30,26661,2024,678940,0.0,0,0,1,0.3969308137893677,0.112515777349472,0.112515777349472
29,0,1,0.0939757972955703,90,DC,Southampton,Ipswich,1,1,2024-09-21,26643,2024,675627,0.0746481269598007,0,1,0,0.0939757972955703,0.1041764914989471,0.1041764914989471
30,0,0,0.0,5,Sub,Southampton,Manchester United,0,3,2024-09-14,26632,2024,673368,0.0,0,0,0,0.0,0.0,0.0
31,0,0,0.0,59,DC,Brentford,Southampton,3,1,2024-08-31,26623,2024,671739,0.1152001246809959,0,1,0,0.0,0.1152001246809959,0.1152001246809959
32,0,0,0.0,77,DC,Southampton,Nottingham Forest,0,1,2024-08-24,26616,2024,668041,0.0,0,0,0,0.0,0.0302197560667991,0.0302197560667991
33,0,0,0.0,90,DC,Newcastle United,Southampton,1,0,2024-08-17,26606,2024,666372,0.0185290165245533,0,1,0,0.0,0.6051218509674072,0.6051218509674072
