assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,4,0,0.3,98,0.01,0.08,0.07,0.57,8,0,0,2.8,10.4,2023-08-13,41,18,0,0,0,0,1,0,9965,0,2,2,17.0,1,0,0,0,5.0,True,0,0,1,0.0718506500124931,30,Brentford,Tottenham,2,2,22282,2023,604196,0.0,0,0,0,0.0718506500124931,0.0718506500124931,0.0,Brentford,3,2,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,0,0,3.0,98,0.0,0.0,0.0,0.09,13,0,0,0.3,0.0,2023-08-19,11,10,0,0,0,0,2,0,11150,0,3,0,0.0,1,-685,825,1510,5.0,False,0,0,0,0.0,9,Fulham,Brentford,0,3,22287,2023,605113,0.0,0,0,0,0.0,0.0,0.0,Brentford,2,3,2,1.0,MID,0.0,0.01,0.08,0.07,0.57,0.0,0.0,2.8,10.4,0.3,17.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185.0,-0.29336188436830835
0,0,5,0,4.2,98,0.01,0.01,0.0,0.2,142,0,0,1.4,9.4,2023-12-06,21,5,0,0,0,0,15,0,3842,0,1,2,0.0,1,-13,9,22,4.8,False,0,0,0,0.0,14,Brighton,Brentford,2,1,22036,2023,628020,0.0,0,0,0,0.0,0.0554206743836402,0.0554206743836402,Brentford,2,3,15,0.2,MID,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.3,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.04,0.33,0.0,0.0,1.55,5.2,1.65,8.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,0.0,0.5,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7308.0,-0.41935483870967744
0,0,1,0,4.8,98,0.01,0.01,0.0,0.27,158,0,0,0.7,0.6,2023-12-09,25,17,0,0,0,0,16,0,3932,0,0,1,2.0,1,67,93,26,4.8,False,0,0,0,0.0,22,Sheffield United,Brentford,1,0,22052,2023,628777,0.0,0,0,0,0.0,0.0,0.0,Brentford,2,2,16,0.9,MID,0.0,0.01,0.01,0.0,0.2,0.0,0.0,1.4,9.4,4.2,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.2,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.85,4.7,3.6,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.6,0.0,0.01,0.03,0.02,0.29,0.0,0.0,1.5,6.6,2.5,5.67,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.33,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.02,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,0.5630252100840336
0,0,7,1,18.5,98,0.1,0.31,0.21,0.85,163,0,0,5.3,17.4,2023-12-17,67,2,0,0,0,0,17,0,3967,1,2,1,17.0,3,0,52,52,4.8,True,0,0,1,0.3815299570560455,71,Brentford,Aston Villa,1,2,22057,2023,630826,0.2592873573303222,0,1,0,0.3815299570560455,0.3815299570560455,0.0,Brentford,3,2,17,1.0,MID,0.0,0.01,0.01,0.0,0.27,0.0,0.0,0.7,0.6,4.8,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.01,0.01,0.0,0.24,0.0,0.0,1.05,5.0,4.5,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.55,0.0,0.01,0.01,0.0,0.19,0.0,0.0,0.8,3.33,4.0,0.67,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.7,0.0,0.01,0.02,0.02,0.28,0.0,0.0,1.3,5.1,3.08,4.75,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.25,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,0.0
0,0,7,0,18.4,98,0.09,0.24,0.15,0.32,183,1,0,3.4,6.8,2023-12-27,45,20,0,0,0,0,19,0,4052,0,4,1,9.0,1,60,103,43,4.8,True,0,0,1,0.1265590190887451,36,Brentford,Wolverhampton Wanderers,1,4,22077,2023,633132,0.6154976487159729,0,1,0,0.1265590190887451,0.742056667804718,0.0,Brentford,2,2,19,1.2,MID,1.0,0.1,0.31,0.21,0.85,0.0,0.0,5.3,17.4,18.5,17.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.38,0.26,0.0,0.0,1.0,0.0,0.38,0.38,0.0,1.0,0.5,0.06,0.16,0.1,0.56,0.0,0.0,3.0,9.0,11.65,9.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,0.19,0.13,0.0,0.0,0.5,0.0,0.19,0.19,0.0,0.95,0.33,0.04,0.11,0.07,0.44,0.0,0.0,2.47,9.13,9.17,6.33,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.33,1.67,0.0,0.33,0.13,0.09,0.0,0.0,0.33,0.0,0.13,0.15,0.02,0.7,0.25,0.03,0.08,0.05,0.35,0.0,0.0,1.92,6.85,7.62,4.75,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,1.0,1.5,0.0,0.25,0.1,0.06,0.0,0.0,0.25,0.0,0.1,0.11,0.01,0.78,0.2,0.03,0.08,0.06,0.4,0.0,0.0,2.1,7.56,6.16,7.2,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,1.2,1.4,0.0,0.4,0.09,0.05,0.0,0.0,0.2,0.0,0.09,0.1,0.01,0.94,85.0,0.410958904109589
0,0,4,0,14.8,98,0.05,0.05,0.0,0.17,192,0,0,1.8,3.4,2023-12-30,23,8,0,0,0,0,20,0,4067,0,1,3,0.0,1,5,70,65,4.8,False,0,0,0,0.0,17,Crystal Palace,Brentford,3,1,22086,2023,633571,0.034296665340662,0,1,0,0.0,0.6169971823692322,0.5827004909515381,Brentford,2,2,20,1.4,MID,0.0,0.09,0.24,0.15,0.32,1.0,0.0,3.4,6.8,18.4,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.13,0.62,0.0,0.0,1.0,0.0,0.13,0.74,0.0,1.2,0.5,0.1,0.28,0.18,0.58,0.5,0.0,4.35,12.1,18.45,13.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,1.0,2.0,0.0,1.0,0.25,0.44,0.0,0.0,1.0,0.0,0.25,0.56,0.0,1.1,0.33,0.07,0.19,0.12,0.48,0.33,0.0,3.13,8.27,13.9,9.33,45.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,1.0,1.67,0.0,0.67,0.17,0.29,0.0,0.0,0.67,0.0,0.17,0.37,0.0,1.03,0.25,0.05,0.14,0.09,0.41,0.25,0.0,2.7,8.55,11.48,7.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,1.25,1.5,0.0,0.5,0.13,0.22,0.0,0.0,0.5,0.0,0.13,0.29,0.01,0.82,0.2,0.04,0.11,0.07,0.35,0.2,0.0,2.22,6.84,9.78,5.6,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.0,1.4,0.0,0.4,0.1,0.17,0.0,0.0,0.4,0.0,0.1,0.24,0.01,0.86,15.0,0.037037037037037035
1,0,16,0,3.0,98,0.01,0.01,0.0,0.88,203,2,0,0.7,1.6,2024-01-20,73,16,0,0,0,0,21,0,4071,1,2,3,2.0,5,-28,76,104,4.8,True,0,0,0,0.0,79,Brentford,Nottingham Forest,3,2,22104,2023,635946,0.0,0,0,0,0.0,0.5726220607757568,0.5726220607757568,Brentford,2,2,21,2.3,MID,0.0,0.05,0.05,0.0,0.17,0.0,0.0,1.8,3.4,14.8,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.62,0.58,1.4,0.0,0.07,0.14,0.08,0.24,0.5,0.0,2.6,5.1,16.6,4.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,1.0,0.0,0.5,0.06,0.32,0.0,0.0,1.0,0.0,0.06,0.68,0.29,1.3,0.33,0.08,0.2,0.12,0.45,0.33,0.0,3.5,9.2,17.23,8.67,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,1.67,1.67,0.0,0.67,0.17,0.3,0.0,0.0,1.0,0.0,0.17,0.58,0.19,1.2,0.25,0.06,0.15,0.09,0.4,0.25,0.0,2.8,7.05,14.12,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,1.5,1.5,0.0,0.5,0.13,0.23,0.0,0.0,0.75,0.0,0.13,0.44,0.15,1.12,0.2,0.05,0.12,0.07,0.36,0.2,0.0,2.52,7.52,12.14,5.6,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,1.6,1.4,0.0,0.4,0.1,0.18,0.0,0.0,0.6,0.0,0.1,0.36,0.13,0.94,4.0,-0.15555555555555556
0,0,4,0,0.0,98,0.0,0.0,0.0,0.03,216,0,0,0.3,3.0,2024-01-31,2,18,0,0,0,0,22,0,4365,0,2,3,0.0,1,227,317,90,4.8,False,0,0,0,0.0,1,Tottenham,Brentford,3,2,22109,2023,637982,0.0,0,0,0,0.0,0.0,0.0,Brentford,2,4,22,3.0,MID,0.0,0.01,0.01,0.0,0.88,2.0,0.0,0.7,1.6,3.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.57,0.57,2.3,0.0,0.03,0.03,0.0,0.52,1.0,0.0,1.25,2.5,8.9,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.0,3.0,0.0,0.0,0.0,0.02,0.5,0.0,0.5,0.0,0.0,0.59,0.58,1.85,0.0,0.05,0.1,0.05,0.46,1.0,0.0,1.97,3.93,12.07,3.67,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,2.33,2.33,0.0,0.33,0.04,0.22,0.33,0.0,0.67,0.0,0.04,0.64,0.39,1.63,0.25,0.06,0.15,0.09,0.55,0.75,0.0,2.8,7.3,13.68,7.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.25,2.0,2.5,0.0,0.5,0.13,0.23,0.25,0.0,0.75,0.0,0.13,0.58,0.29,1.48,0.2,0.05,0.12,0.07,0.5,0.6,0.0,2.38,5.96,11.9,6.0,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,1.8,2.2,0.0,0.4,0.1,0.18,0.2,0.0,0.6,0.0,0.1,0.46,0.23,1.36,294.0,0.5577395577395577
0,0,6,0,14.0,98,0.04,0.04,0.0,0.18,223,0,0,1.8,4.2,2024-02-05,13,13,0,0,0,0,23,0,4450,0,3,1,0.0,1,86,162,76,4.8,True,0,0,0,0.0,10,Brentford,Manchester City,1,3,22117,2023,639634,0.0191410835832357,0,1,0,0.0,0.0,0.0,Brentford,5,2,23,1.3,MID,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.3,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.5,2.3,1.5,1.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.29,0.29,2.65,0.0,0.02,0.02,0.0,0.36,0.67,0.0,0.93,2.67,5.93,0.67,32.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,3.0,2.33,0.0,0.0,0.0,0.01,0.33,0.0,0.33,0.0,0.0,0.4,0.39,2.23,0.0,0.04,0.08,0.04,0.35,0.75,0.0,1.55,3.7,9.05,2.75,35.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.25,2.5,2.0,0.0,0.25,0.03,0.16,0.25,0.0,0.5,0.0,0.03,0.48,0.29,1.98,0.2,0.05,0.12,0.07,0.45,0.6,0.0,2.3,6.44,10.94,5.6,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,2.2,2.2,0.0,0.4,0.1,0.18,0.2,0.0,0.6,0.0,0.1,0.46,0.23,1.78,85.0,0.36134453781512604
