assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5
0,0,12,0,13.7,199,0.12,0.21,0.09,1.64,3,1,0,7.8,30.4,2022-08-06,90,6,0,0,0,0,1,0,64435,1,1,0,34.0,2,0,0,0,4.5,True,0,0,2,0.0886681973934173,90,Everton,Chelsea,0,1,18208,2022,539611,0.0891024023294448,0,1,0,0.0886681973934173,0.0891024023294448,0.0891024023294448,Everton,3,2,1,1.4,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,19,0,20.8,199,0.05,0.15,0.1,2.31,12,2,0,6.3,18.2,2022-08-13,90,2,0,0,0,0,2,0,78758,1,1,2,24.0,1,3551,8583,5032,4.5,False,0,0,1,0.0420809015631675,90,Aston Villa,Everton,2,1,18212,2022,540355,0.197965994477272,0,2,0,0.0420809015631675,0.1314799934625625,0.1314799934625625,Everton,2,2,2,1.5,DEF,0.0,0.12,0.21,0.09,1.64,1.0,0.0,7.8,30.4,13.7,34.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.09,0.09,0.0,0.0,1.0,0.0,0.09,0.09,0.09,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,0,0.6,199,0.01,0.01,0.0,0.99,23,1,0,1.9,16.8,2022-08-20,90,16,0,0,0,0,3,0,81955,1,1,1,2.0,2,73,9027,8954,4.5,True,0,0,0,0.0,90,Everton,Nottingham Forest,1,1,18224,2022,542342,0.0,0,0,0,0.0,0.4510050117969513,0.4510050117969513,Everton,2,2,3,2.2,DEF,0.0,0.05,0.15,0.1,2.31,2.0,0.0,6.3,18.2,20.8,24.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.04,0.2,0.0,0.0,2.0,0.0,0.04,0.13,0.13,1.5,0.0,0.08,0.18,0.1,1.98,1.5,0.0,7.05,24.3,17.25,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,1.5,0.07,0.14,0.0,0.0,1.5,0.0,0.07,0.11,0.11,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,18,0,0.8,199,0.01,0.29,0.28,2.15,33,1,0,6.2,40.0,2022-08-27,90,4,0,0,0,0,4,0,74647,1,1,1,21.0,2,-8654,2379,11033,4.5,False,0,0,2,0.4828329980373382,90,Brentford,Everton,1,1,18233,2022,544538,0.0,0,0,0,0.4828329980373382,0.2980740070343017,0.2980740070343017,Everton,2,3,4,1.8,DEF,0.0,0.01,0.01,0.0,0.99,1.0,0.0,1.9,16.8,0.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,2.2,0.0,0.03,0.08,0.05,1.65,1.5,0.0,4.1,17.5,10.7,13.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,0.0,0.5,0.02,0.1,0.0,0.0,1.0,0.0,0.02,0.29,0.29,1.85,0.0,0.06,0.12,0.06,1.65,1.33,0.0,5.33,21.8,11.7,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.67,0.0,1.0,0.04,0.1,0.0,0.0,1.0,0.0,0.04,0.22,0.22,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,16,0,10.0,199,0.0,0.0,0.0,1.01,45,1,0,3.0,17.6,2022-08-30,90,11,0,0,0,0,5,0,70430,1,1,1,2.0,2,-5491,1565,7056,4.5,False,0,0,0,0.0,90,Leeds,Everton,1,1,18245,2022,545994,0.4865230023860931,0,1,0,0.0,0.3452329933643341,0.3452329933643341,Everton,2,2,5,2.3,DEF,0.0,0.01,0.29,0.28,2.15,1.0,0.0,6.2,40.0,0.8,21.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.3,0.3,1.8,0.0,0.01,0.15,0.14,1.57,1.0,0.0,4.05,28.4,0.7,11.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.37,0.37,2.0,0.0,0.02,0.15,0.13,1.82,1.33,0.0,4.8,25.0,7.4,15.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,1.67,0.0,1.0,0.17,0.07,0.0,0.0,0.67,0.0,0.17,0.29,0.29,1.83,0.0,0.05,0.16,0.12,1.77,1.25,0.0,5.55,26.35,8.98,20.25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.75,0.0,1.25,0.15,0.07,0.0,0.0,0.75,0.0,0.15,0.24,0.24,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,27,1,0.1,199,0.0,0.0,0.0,2.19,55,0,0,3.9,37.2,2022-09-03,90,12,0,0,0,0,6,0,65813,1,0,0,2.0,6,-5640,1379,7019,4.5,True,0,0,0,0.0,90,Everton,Liverpool,0,0,18252,2022,546849,0.0,0,0,0,0.0,0.6994619965553284,0.6994619965553284,Everton,4,2,6,1.6,DEF,0.0,0.0,0.0,0.0,1.01,1.0,0.0,3.0,17.6,10.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.49,0.0,0.0,1.0,0.0,0.0,0.35,0.35,2.3,0.0,0.0,0.14,0.14,1.58,1.0,0.0,4.6,28.8,5.4,11.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.24,0.24,0.0,0.0,0.5,0.0,0.24,0.32,0.32,2.05,0.0,0.01,0.1,0.09,1.38,1.0,0.0,3.7,24.8,3.8,8.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.67,0.16,0.16,0.0,0.0,0.33,0.0,0.16,0.36,0.36,2.1,0.0,0.02,0.11,0.1,1.62,1.25,0.0,4.35,23.15,8.05,12.25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.25,1.75,0.0,0.75,0.13,0.17,0.0,0.0,0.75,0.0,0.13,0.31,0.31,1.95,0.0,0.04,0.13,0.09,1.62,1.2,0.0,5.04,24.6,9.18,16.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.8,0.0,1.0,0.12,0.15,0.0,0.0,0.8,0.0,0.12,0.26,0.26,1.84
0,2,30,1,3.4,199,0.01,0.01,0.0,1.04,75,0,0,5.1,48.0,2022-09-18,90,19,0,0,0,0,8,0,77349,1,0,1,0.0,8,4652,7288,2636,4.4,True,0,0,0,0.0,90,Everton,West Ham,1,0,18277,2022,551383,0.0,0,0,0,0.0,0.14410500228405,0.14410500228405,Everton,2,2,8,4.5,DEF,1.0,0.0,0.0,0.0,2.19,0.0,0.0,3.9,37.2,0.1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.6,0.5,0.0,0.0,0.0,1.6,0.5,0.0,3.45,27.4,5.05,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,4.0,0.0,0.0,0.0,0.24,0.0,0.0,0.5,0.0,0.0,0.52,0.52,1.95,0.33,0.0,0.1,0.09,1.78,0.67,0.0,4.37,31.6,3.63,8.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,3.33,0.0,0.67,0.16,0.16,0.0,0.0,0.33,0.0,0.16,0.45,0.45,1.9,0.25,0.0,0.08,0.07,1.58,0.75,0.0,3.75,27.9,2.88,6.75,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,3.0,0.0,0.5,0.12,0.12,0.0,0.0,0.25,0.0,0.12,0.45,0.45,1.98,0.2,0.01,0.09,0.08,1.73,1.0,0.0,4.26,25.96,6.46,10.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0,2.6,0.0,0.6,0.1,0.14,0.0,0.0,0.6,0.0,0.1,0.39,0.39,1.88
0,0,12,0,0.2,199,0.0,0.0,0.0,1.75,89,1,0,2.4,20.0,2022-10-01,90,17,0,0,0,0,9,0,118936,1,2,1,4.0,2,39452,47022,7570,4.4,False,0,0,0,0.0,90,Southampton,Everton,1,2,18290,2022,552317,0.0,0,0,0,0.0,0.3872300088405609,0.3872300088405609,Everton,2,2,9,5.0,DEF,1.0,0.01,0.01,0.0,1.04,0.0,0.0,5.1,48.0,3.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,4.5,1.0,0.0,0.0,0.0,1.62,0.0,0.0,4.5,42.6,1.75,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,3.05,0.67,0.0,0.0,0.0,1.41,0.33,0.0,4.0,34.27,4.5,1.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.67,5.33,0.0,0.0,0.0,0.16,0.0,0.0,0.33,0.0,0.0,0.4,0.4,2.8,0.5,0.0,0.08,0.07,1.6,0.5,0.0,4.55,35.7,3.58,6.25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,4.5,0.0,0.5,0.12,0.12,0.0,0.0,0.25,0.0,0.12,0.37,0.37,2.55,0.4,0.01,0.06,0.06,1.48,0.6,0.0,4.02,31.92,2.98,5.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.8,4.0,0.0,0.4,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.39,0.39,2.48
0,0,13,0,0.7,199,0.03,0.06,0.03,1.45,96,2,0,4.1,20.0,2022-10-09,90,14,0,0,0,0,10,0,140314,1,2,1,20.0,1,21535,32349,10814,4.4,True,0,0,0,0.0,90,Everton,Manchester United,1,2,18297,2022,555233,0.0,0,0,0,0.0,0.1102069988846778,0.1102069988846778,Everton,3,2,10,3.7,DEF,0.0,0.0,0.0,0.0,1.75,1.0,0.0,2.4,20.0,0.2,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,5.0,0.5,0.0,0.0,0.0,1.4,0.5,0.0,3.75,34.0,1.8,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,4.75,0.67,0.0,0.0,0.0,1.66,0.33,0.0,3.8,35.07,1.23,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.67,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,3.7,0.5,0.0,0.0,0.0,1.5,0.5,0.0,3.6,30.7,3.42,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,4.5,0.0,0.0,0.0,0.12,0.0,0.0,0.25,0.0,0.0,0.39,0.39,3.35,0.4,0.0,0.06,0.06,1.63,0.6,0.0,4.12,32.56,2.9,5.8,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,4.0,0.0,0.4,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.37,0.37,3.04
0,0,16,0,0.8,199,0.0,0.07,0.07,2.27,109,2,0,5.2,42.0,2022-10-15,90,18,0,0,0,0,11,0,146193,1,0,2,9.0,1,5738,13478,7740,4.4,False,0,0,1,0.0771847963333129,90,Tottenham,Everton,2,0,18310,2022,556192,0.0,0,0,0,0.0771847963333129,0.0,0.0,Everton,2,4,11,2.5,DEF,0.0,0.03,0.06,0.03,1.45,2.0,0.0,4.1,20.0,0.7,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,3.7,0.0,0.02,0.03,0.02,1.6,1.5,0.0,3.25,20.0,0.45,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,4.35,0.33,0.01,0.02,0.01,1.41,1.0,0.0,3.87,29.33,1.43,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,4.4,0.5,0.01,0.02,0.01,1.61,0.75,0.0,3.88,31.3,1.1,6.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,3.7,0.4,0.01,0.01,0.01,1.49,0.8,0.0,3.7,28.56,2.88,5.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,3.8,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.34,0.34,3.42
