assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0,0,3,0,0.0,734,0.0,0.0,0.0,0.02,218,0,0,0.2,2.0,2023-02-05,1,11,0,0,0,0,22,0,52,0,0,1,0.0,1,48,50,2,5.0,True,0,0,0,0.0,1,Nottingham Forest,Leeds,1,0,18419,2022,573838,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,2,2,22,1.4,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
0,0,3,0,0.1,734,0.0,0.0,0.0,0.38,224,1,0,0.2,2.2,2023-02-11,27,9,0,0,0,0,23,0,288,0,0,2,0.0,1,185,231,46,5.0,False,0,0,0,0.0,24,Fulham,Nottingham Forest,2,0,18425,2022,574898,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,2,2,23,1.0,MID,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,52.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,52.0,236.0,0.6678700361010831
0,0,6,0,0.4,734,0.0,0.0,0.0,1.31,238,0,0,0.5,4.2,2023-02-18,32,13,0,0,0,0,24,0,363,0,1,1,0.0,1,29,101,72,5.0,True,0,0,0,0.0,31,Nottingham Forest,Manchester City,1,1,18439,2022,576519,0.0,0,0,0,0.0,0.914002001285553,0.914002001285553,Nottingham Forest,5,2,24,0.0,MID,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.4,4.2,0.1,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,340.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.4,4.2,0.1,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,340.0,75.0,0.1676300578034682
0,0,1,0,0.7,734,0.0,0.15,0.15,1.8,250,4,0,1.4,2.2,2023-02-25,23,19,0,0,0,0,25,0,636,0,0,4,11.0,1,88,186,98,5.0,False,0,0,1,0.1358159929513931,22,West Ham,Nottingham Forest,4,0,18451,2022,577913,0.0,0,0,0,0.1358159929513931,0.1358159929513931,0.0,Nottingham Forest,2,3,25,1.0,MID,0.0,0.0,0.0,0.0,1.71,1.0,0.0,0.9,8.4,0.5,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,2.4,703.0,0.0,0.0,0.0,0.0,1.71,1.0,0.0,0.9,8.4,0.5,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.91,2.4,703.0,273.0,0.30985915492957744
0,0,1,0,0.3,734,0.0,0.06,0.06,0.0,258,0,0,2.3,3.2,2023-03-05,19,8,0,0,0,0,26,0,536,0,2,2,19.0,1,-7,71,78,5.0,True,0,0,1,0.0563426986336708,17,Nottingham Forest,Everton,2,2,18459,2022,580105,0.0,0,0,0,0.0563426986336708,0.0563426986336708,0.0,Nottingham Forest,2,2,26,1.0,MID,0.0,0.0,0.15,0.15,3.49,5.0,0.0,2.1,8.6,1.2,11.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.14,1.05,0.91,2.0,1287.0,0.0,0.0,0.15,0.15,3.51,5.0,0.0,2.3,10.6,1.2,11.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.14,1.05,0.91,3.4,1339.0,-100.0,-0.04697986577181208
0,0,-7,0,1.3,734,0.01,0.8,0.79,0.85,269,1,0,2.4,3.4,2023-03-11,45,18,0,1,0,0,27,0,575,0,1,3,19.0,-1,-21,73,94,5.0,False,0,0,1,0.7611690163612366,42,Tottenham,Nottingham Forest,3,1,18470,2022,581252,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,2,4,27,0.5,MID,0.0,0.0,0.21,0.21,3.11,4.0,0.0,4.2,9.6,1.4,30.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,2.0,0.19,0.0,0.0,0.0,0.0,0.19,1.11,0.91,2.0,1535.0,0.0,0.0,0.21,0.21,3.51,5.0,0.0,4.6,13.8,1.5,30.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,5.0,0.0,2.0,0.19,0.0,0.0,0.0,0.0,0.19,1.11,0.91,4.4,1875.0,39.0,-0.12574850299401197
0,0,4,0,2.3,734,0.01,0.01,0.0,1.22,278,1,0,0.5,2.8,2023-03-17,78,15,0,0,0,0,28,0,840,1,2,1,0.0,2,140,219,79,5.0,True,0,0,0,0.0,82,Nottingham Forest,Newcastle United,1,2,18479,2022,582679,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,3,2,28,0.3,MID,0.0,0.01,1.01,1.0,2.65,5.0,0.0,6.1,8.8,2.3,49.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,3.0,0.95,0.0,0.0,0.0,0.0,0.19,0.19,0.0,2.5,1747.0,0.0,0.01,1.01,1.0,4.34,6.0,0.0,6.8,15.2,2.8,49.0,146.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,0.0,3.0,0.95,0.0,0.0,0.0,0.0,0.19,1.11,0.91,3.5,2398.0,265.0,0.4697986577181208
0,0,4,0,1.2,734,0.0,0.06,0.06,0.13,65,0,0,0.8,3.0,2023-04-04,19,11,0,0,0,0,29,0,686,0,1,2,4.0,1,-107,82,189,5.0,False,0,0,1,0.0350727997720241,17,Leeds,Nottingham Forest,2,1,18271,2022,586059,0.0,0,0,0,0.0350727997720241,0.0350727997720241,0.0,Nottingham Forest,2,2,29,0.5,MID,0.0,0.02,0.87,0.85,2.07,2.0,0.0,5.2,9.4,3.9,38.0,142.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,2.0,0.82,0.0,0.0,0.0,0.0,0.06,0.06,0.0,1.8,1951.0,0.0,0.02,1.02,1.0,5.18,6.0,0.0,7.1,15.8,5.0,49.0,197.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,11.0,4.0,0.0,3.0,0.95,0.0,0.0,0.0,0.0,0.19,1.11,0.91,2.8,2950.0,-154.0,-0.3948339483394834
0,0,3,0,0.0,734,0.0,0.0,0.0,0.35,291,1,0,0.2,2.0,2023-04-08,12,2,0,0,0,0,30,0,728,0,0,2,0.0,1,12,88,76,5.0,False,0,0,0,0.0,9,Aston Villa,Nottingham Forest,2,0,18492,2022,586772,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,2,2,30,1.0,MID,0.0,0.02,0.87,0.85,2.2,2.0,0.0,3.7,9.2,4.8,23.0,142.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,0.0,2.0,0.8,0.0,0.0,0.0,0.0,0.04,0.04,0.0,1.3,2101.0,0.0,0.02,1.08,1.06,4.0,6.0,0.0,7.4,14.6,5.8,53.0,184.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,4.0,0.0,4.0,0.99,0.0,0.0,0.0,0.0,0.23,0.23,0.0,3.3,3273.0,42.0,0.07317073170731707
0,0,3,0,0.0,734,0.0,0.0,0.0,0.27,318,0,0,0.0,0.0,2023-04-22,3,12,0,0,0,0,32,0,834,0,2,3,0.0,1,20,77,57,5.0,False,0,0,0,0.0,1,Liverpool,Nottingham Forest,3,2,18519,2022,590134,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,2,4,32,0.1,MID,0.0,0.0,0.06,0.06,0.48,1.0,0.0,1.0,5.0,1.2,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,1.5,1414.0,0.0,0.02,0.87,0.85,2.55,3.0,0.0,3.9,11.2,4.8,23.0,154.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,3.0,0.0,2.0,0.8,0.0,0.0,0.0,0.0,0.04,0.04,0.0,2.3,2829.0,106.0,0.14925373134328357
