assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers
0,0,0,0,12.5,30,0.01,0.27,0.26,0.48,2,1,0,4.7,1.0,2022-08-06,65,3,0,0,0,0,1,0,180366,1,0,2,33.0,1,0,0,0,7.0,False,1,0,3,0.1782069951295852,69,Bournemouth,Aston Villa,2,0,18204,2022,539419,0.0153510998934507,0,1,0,0.1782069951295852,0.2702699899673462,0.0767118036746978,Aston Villa,2,2,1,2.7,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,23,1,10.0,30,0.15,0.33,0.18,0.72,12,0,1,8.9,31.8,2022-08-13,77,8,0,0,0,0,2,0,168411,1,1,2,47.0,6,-31634,12338,43972,7.0,True,1,1,2,0.2632400095462799,81,Aston Villa,Everton,2,1,18212,2022,540347,0.0,0,0,1,0.2632400095462799,0.2632400095462799,0.0,Aston Villa,2,2,2,3.5,FWD,0.0,0.01,0.27,0.26,0.48,1.0,0.0,4.7,1.0,12.5,33.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.18,0.02,0.0,1.0,0.0,0.18,0.27,0.08,2.7,180366.0,0.0,0.01,0.27,0.26,0.48,1.0,0.0,4.7,1.0,12.5,33.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.18,0.02,0.0,1.0,0.0,0.18,0.27,0.08,2.7,180366.0,-11955.0,-0.5617829870360505
0,0,1,0,0.0,30,0.0,0.06,0.06,0.72,22,1,0,1.8,1.0,2022-08-20,24,7,0,0,0,0,3,0,208449,0,1,3,17.0,1,19882,45537,25655,7.0,False,0,0,2,0.0804591029882431,22,Crystal Palace,Aston Villa,3,1,18223,2022,542454,0.0,0,0,0,0.0804591029882431,0.1099070012569427,0.0294479001313447,Aston Villa,2,2,3,2.7,FWD,1.0,0.16,0.6,0.44,1.2,1.0,1.0,13.6,32.8,22.5,80.0,142.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,7.0,1.0,5.0,0.44,0.02,0.0,1.0,1.0,0.44,0.53,0.08,6.2,348777.0,1.0,0.16,0.6,0.44,1.2,1.0,1.0,13.6,32.8,22.5,80.0,142.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,7.0,1.0,5.0,0.44,0.02,0.0,1.0,1.0,0.44,0.53,0.08,6.2,348777.0,40038.0,0.2792729520170806
0,0,2,0,1.8,30,0.01,0.1,0.09,0.48,32,1,0,0.6,0.0,2022-08-28,77,19,0,0,0,0,4,0,177396,1,1,0,6.0,2,-35545,10944,46489,6.9,True,0,0,1,0.0510516986250877,79,Aston Villa,West Ham,0,1,18239,2022,545245,0.0,0,0,0,0.0510516986250877,0.0510516986250877,0.0,Aston Villa,2,2,4,2.5,FWD,1.0,0.16,0.66,0.5,1.92,2.0,1.0,15.4,33.8,22.5,97.0,166.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,7.0,8.0,1.0,7.0,0.52,0.02,0.0,1.0,1.0,0.52,0.64,0.11,8.9,557226.0,1.0,0.16,0.66,0.5,1.92,2.0,1.0,15.4,33.8,22.5,97.0,166.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,7.0,8.0,1.0,7.0,0.52,0.02,0.0,1.0,1.0,0.52,0.64,0.11,8.9,557226.0,-31053.0,-0.6188950603311685
0,0,3,0,0.1,30,0.0,0.0,0.0,0.08,41,0,0,0.2,0.2,2022-08-31,7,1,0,0,0,0,5,0,150158,0,1,2,2.0,1,-31233,4285,35518,6.9,False,0,0,0,0.0,5,Arsenal,Aston Villa,2,1,18247,2022,546281,0.0,0,0,0,0.0,0.0,0.0,Aston Villa,2,4,5,1.7,FWD,1.0,0.16,0.49,0.33,1.92,2.0,1.0,11.3,32.8,11.8,70.0,178.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,9.0,1.0,5.0,0.39,0.0,0.0,0.0,1.0,0.39,0.42,0.03,8.7,554256.0,1.0,0.17,0.76,0.59,2.4,3.0,1.0,16.0,33.8,24.3,103.0,243.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,7.0,10.0,1.0,8.0,0.57,0.02,0.0,1.0,1.0,0.57,0.69,0.11,11.4,734622.0,-27238.0,-0.7846895962615883
0,0,-2,0,1.6,30,0.0,0.59,0.59,0.08,71,0,0,0.1,0.0,2022-09-16,6,17,0,0,0,0,8,0,112626,0,0,1,2.0,1,1884,6853,4969,6.7,True,0,0,1,0.1007390022277832,3,Aston Villa,Southampton,1,0,18272,2022,550347,0.0,0,0,0,0.1007390022277832,0.1007390022277832,0.0,Aston Villa,2,2,8,1.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.15,1.28,2.0,0.0,2.6,1.2,1.9,25.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,4.0,0.0,3.0,0.13,0.0,0.0,0.0,0.0,0.13,0.16,0.03,6.9,536003.0,-37532.0,0.15936389781762816
0,0,4,0,10.3,30,0.0,0.0,0.0,0.07,85,0,0,1.2,2.0,2022-10-02,7,11,0,0,0,0,9,0,104695,0,0,0,0.0,1,-8106,3204,11310,6.7,False,0,0,0,0.0,2,Leeds,Aston Villa,0,0,18286,2022,553320,0.0331646017730236,0,1,0,0.0,0.0331646017730236,0.0,Aston Villa,2,2,9,1.0,FWD,0.0,0.0,0.59,0.59,0.08,0.0,0.0,0.1,0.0,1.6,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,112626.0,0.0,0.01,0.69,0.68,0.64,1.0,0.0,0.9,0.2,3.5,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,2.0,0.15,0.0,0.0,0.0,0.0,0.15,0.15,0.0,5.2,440180.0,-7931.0,-0.5584952459694088
0,0,2,0,0.5,30,0.0,0.0,0.0,0.11,99,0,0,0.3,2.0,2022-10-10,25,16,0,0,0,0,10,0,105740,0,1,1,0.0,1,-218,9321,9539,6.7,False,0,0,0,0.0,23,Nottingham Forest,Aston Villa,1,1,18300,2022,555441,0.0,0,0,0,0.0,0.0,0.0,Aston Villa,2,2,10,1.5,FWD,0.0,0.0,0.59,0.59,0.15,0.0,0.0,1.3,2.0,11.9,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.1,0.03,0.0,1.0,0.0,0.1,0.13,0.0,2.0,217321.0,0.0,0.0,0.59,0.59,0.23,0.0,0.0,1.5,2.2,12.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.1,0.03,0.0,1.0,0.0,0.1,0.13,0.0,3.7,367479.0,1045.0,-0.011558854718981973
0,0,0,0,0.8,30,0.0,0.42,0.42,0.87,101,2,0,9.6,11.0,2022-10-16,90,6,0,0,0,0,11,0,102150,1,2,0,84.0,2,-4332,2992,7324,6.7,True,0,0,5,0.7638890147209167,90,Aston Villa,Chelsea,0,2,18302,2022,556556,0.0,0,0,0,0.7638890147209167,0.7014250159263611,0.0,Aston Villa,3,2,11,0.8,FWD,0.0,0.0,0.59,0.59,0.26,0.0,0.0,1.6,4.0,12.4,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.1,0.03,0.0,1.0,0.0,0.1,0.13,0.0,3.5,323061.0,0.0,0.0,0.59,0.59,0.26,0.0,0.0,1.6,4.0,12.4,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.1,0.03,0.0,1.0,0.0,0.1,0.13,0.0,3.5,323061.0,-3590.0,-0.41993020550601007
0,0,5,0,11.1,30,0.02,0.53,0.51,2.17,116,2,0,11.2,11.4,2022-10-20,68,9,0,0,0,0,12,0,104260,1,0,3,89.0,2,-469,3421,3890,6.7,False,0,0,5,0.3545629978179931,70,Fulham,Aston Villa,3,0,18316,2022,557759,0.0151597000658512,0,1,0,0.3545629978179931,0.2208459973335266,0.0,Aston Villa,2,2,12,0.0,FWD,0.0,0.0,0.42,0.42,1.05,2.0,0.0,11.1,15.0,11.6,84.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,5.0,0.76,0.03,0.0,1.0,0.0,0.76,0.73,0.0,3.3,312585.0,0.0,0.0,1.01,1.01,1.13,2.0,0.0,11.2,15.0,13.2,86.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,6.0,0.86,0.03,0.0,1.0,0.0,0.86,0.84,0.0,4.3,425211.0,2110.0,-0.06414991109287375
