assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,14,0,23.3,54,0.08,0.29,0.21,2.46,7,1,0,5.7,17.8,2024-08-17,90,0,0,0,0,0,0,0,False,19,0,0,0,0,1,0,786621,1,2,1,16.0,2,0,0,0,5.0,False,0,54,0,2,0.1691761612892151,90,West Ham,Aston Villa,1,2,26608,2024,666472,0.1924305558204651,0,2,0,0.1691761612892151,0.4786719083786011,0.2397341728210449,12412,Aston Villa,3,2,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.398,0.255,0.347
0,0,16,0,23.4,54,0.07,0.18,0.11,0.87,11,2,0,5.3,14.4,2024-08-24,90,0,0,0,0,0,0,0,False,1,0,0,0,0,2,0,831058,1,2,0,15.0,2,8365,54529,46164,5.0,True,0,54,0,3,0.2029620558023452,90,Aston Villa,Arsenal,0,2,26618,2024,668268,0.4343551397323608,0,2,0,0.2029620558023452,0.7491747736930847,0.1118575856089592,12412,Aston Villa,5,4,2,1.0,MID,0.0,0.08,0.29,0.21,2.46,1.0,0.0,5.7,17.8,23.3,16.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.17,0.19,0.0,0.0,2.0,0.0,0.17,0.48,0.24,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44437.0,0.0830742951347164,2.0,0.221,0.246,0.533
0,0,9,0,15.1,54,0.2,0.2,0.0,0.45,26,1,0,2.3,7.4,2024-08-31,90,0,0,0,0,0,0,0,False,11,0,0,0,0,3,0,1402281,1,2,1,0.0,2,527279,610894,83615,5.1,False,0,54,0,0,0.0,90,Leicester,Aston Villa,1,2,26626,2024,671836,0.367504358291626,0,1,0,0.0,0.367504358291626,0.0,12412,Aston Villa,3,1,3,2.5,MID,0.0,0.07,0.18,0.11,0.87,2.0,0.0,5.3,14.4,23.4,15.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.2,0.43,0.0,0.0,2.0,0.0,0.2,0.75,0.11,1.0,0.0,0.08,0.24,0.16,1.66,1.5,0.0,5.5,16.1,23.35,15.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,0.0,2.5,0.19,0.31,0.0,0.0,2.0,0.0,0.19,0.61,0.18,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571223.0,0.7592111837283606,2.0,0.208,0.245,0.547
0,0,3,0,12.4,54,0.04,0.27,0.23,0.9,31,2,0,8.9,21.2,2024-09-14,90,0,0,0,0,0,0,0,False,8,0,0,0,0,4,0,1625941,1,2,3,55.0,2,213093,366774,153681,5.1,True,0,54,0,4,0.5155586004257202,90,Aston Villa,Everton,3,2,26638,2024,673929,0.1019778847694397,0,1,0,0.5155586004257202,1.6306822299957275,1.0363284349441528,12412,Aston Villa,3,4,4,2.0,MID,0.0,0.2,0.2,0.0,0.45,1.0,0.0,2.3,7.4,15.1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.37,0.0,0.0,1.0,0.0,0.0,0.37,0.0,2.5,0.0,0.14,0.19,0.06,0.66,1.5,0.0,3.8,10.9,19.25,7.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,0.0,1.5,0.1,0.4,0.0,0.0,1.5,0.0,0.1,0.56,0.06,1.75,0.0,0.12,0.22,0.11,1.26,1.33,0.0,4.43,13.2,20.6,10.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.67,2.0,0.0,1.67,0.12,0.33,0.0,0.0,1.67,0.0,0.12,0.53,0.12,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223660.0,0.4094359742917255,2.0,0.636,0.217,0.147
2,3,34,0,35.3,54,0.6,0.6,0.0,0.51,41,1,0,9.4,42.2,2024-09-21,90,0,0,0,0,0,0,0,False,20,0,0,0,0,5,0,1639922,1,1,3,16.0,10,13611,100954,87343,5.1,True,1,54,0,0,0.0,90,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675753,1.1093136072158811,2,3,0,0.0,1.4745535850524902,0.9554225206375122,12412,Aston Villa,3,4,5,4.0,MID,0.0,0.04,0.27,0.23,0.9,2.0,0.0,8.9,21.2,12.4,55.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0,0.52,0.1,0.0,0.0,1.0,0.0,0.52,1.63,1.04,2.0,0.0,0.12,0.24,0.12,0.68,1.5,0.0,5.6,14.3,13.75,27.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.26,0.23,0.0,0.0,1.0,0.0,0.26,1.0,0.52,2.25,0.0,0.1,0.22,0.11,0.74,1.67,0.0,5.5,14.33,16.97,23.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.33,2.0,0.0,2.33,0.24,0.3,0.0,0.0,1.33,0.0,0.24,0.92,0.38,1.83,0.0,0.1,0.24,0.14,1.17,1.5,0.0,5.55,15.2,18.55,21.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.25,2.0,0.0,2.25,0.22,0.27,0.0,0.0,1.5,0.0,0.22,0.81,0.35,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13981.0,0.0722847416581251,,,,
0,0,14,0,2.5,54,0.14,0.38,0.24,0.55,56,1,1,6.3,29.6,2024-09-29,63,0,0,0,0,0,0,0,False,10,0,0,0,0,6,0,1942675,1,2,2,31.0,7,284582,388357,103775,5.2,False,0,54,1,2,0.3770438432693481,67,Ipswich,Aston Villa,2,2,26659,2024,678383,0.0,0,0,1,0.3770438432693481,0.944752275943756,0.567708432674408,12412,Aston Villa,3,2,6,6.8,MID,0.0,0.6,0.6,0.0,0.51,1.0,0.0,9.4,42.2,35.3,16.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,1.11,2.0,2.0,3.0,0.0,0.0,1.47,0.96,4.0,0.0,0.32,0.44,0.12,0.7,1.5,0.0,9.15,31.7,23.85,35.5,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,3.0,6.0,0.0,2.0,0.26,0.61,1.0,1.0,2.0,0.0,0.26,1.55,1.0,3.0,0.0,0.28,0.36,0.08,0.62,1.33,0.0,6.87,23.6,20.93,23.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.33,4.67,0.0,1.33,0.17,0.53,0.67,0.67,1.67,0.0,0.17,1.16,0.66,2.83,0.0,0.23,0.31,0.08,0.68,1.5,0.0,6.48,21.3,21.55,21.5,90.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.75,1.75,4.0,0.0,1.75,0.18,0.5,0.5,0.5,1.75,0.0,0.18,1.06,0.53,2.38,0.0,0.2,0.31,0.11,1.04,1.4,0.0,6.32,20.6,21.9,20.4,90.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,1.6,3.6,0.0,1.8,0.18,0.44,0.4,0.4,1.8,0.0,0.18,0.94,0.47,2.22,302753.0,0.5782635553062999,7.0,0.24,0.259,0.502
0,0,4,1,14.1,54,0.02,0.07,0.05,0.52,62,0,0,2.8,1.4,2024-10-06,90,0,0,0,0,0,0,0,False,14,0,0,0,0,7,0,2198776,1,0,0,12.0,3,248533,309236,60703,5.3,True,0,54,0,2,0.1798357814550399,90,Aston Villa,Manchester United,0,0,26670,2024,680081,0.0324515402317047,0,1,0,0.1798357814550399,0.2921434640884399,0.1652424335479736,12412,Aston Villa,2,4,7,5.5,MID,0.0,0.14,0.38,0.24,0.55,1.0,1.0,6.3,29.6,2.5,31.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,1.0,2.0,0.38,0.0,0.0,0.0,0.0,1.0,0.38,0.94,0.57,6.8,0.0,0.37,0.49,0.12,0.53,1.0,0.5,7.85,35.9,18.9,23.5,76.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,2.5,8.5,0.5,1.0,0.19,0.55,1.0,1.0,1.5,0.5,0.19,1.21,0.76,5.4,0.0,0.26,0.42,0.16,0.65,1.33,0.33,8.2,31.0,16.73,34.0,81.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.67,6.33,0.33,2.0,0.3,0.4,0.67,0.67,1.33,0.33,0.3,1.35,0.85,4.27,0.0,0.25,0.36,0.12,0.6,1.25,0.25,6.72,25.1,16.32,25.5,83.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.75,2.25,5.25,0.25,1.5,0.22,0.39,0.5,0.5,1.25,0.25,0.22,1.1,0.64,3.82,0.0,0.21,0.33,0.12,0.66,1.4,0.2,6.44,22.96,17.74,23.4,84.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.8,1.8,4.6,0.2,1.8,0.22,0.4,0.4,0.4,1.4,0.2,0.22,1.03,0.53,3.26,256101.0,0.6718215705832583,,,,
0,0,18,0,15.3,54,0.19,0.84,0.65,1.57,72,1,1,7.2,33.8,2024-10-19,82,0,0,0,0,0,0,0,False,9,0,0,0,0,8,0,2293893,1,3,1,23.0,6,89360,165264,75904,5.3,False,1,54,1,3,0.495184063911438,87,Fulham,Aston Villa,1,3,26673,2024,681341,0.0251479931175708,0,1,1,0.495184063911438,0.8647978901863098,0.3696138560771942,12412,Aston Villa,3,3,8,5.3,MID,1.0,0.02,0.07,0.05,0.52,0.0,0.0,2.8,1.4,14.1,12.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.18,0.03,0.0,0.0,1.0,0.0,0.18,0.29,0.17,5.5,0.5,0.08,0.22,0.14,0.53,0.5,0.5,4.55,15.5,8.3,21.5,76.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.5,2.0,0.28,0.02,0.0,0.0,0.5,0.5,0.28,0.62,0.37,6.15,0.33,0.25,0.35,0.1,0.53,0.67,0.33,6.17,24.4,17.3,19.67,81.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.67,6.67,0.33,1.33,0.19,0.38,0.67,0.67,1.33,0.33,0.19,0.9,0.56,5.43,0.25,0.2,0.33,0.13,0.62,1.0,0.25,6.85,23.6,16.08,28.5,83.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.25,2.0,5.5,0.25,2.0,0.27,0.31,0.5,0.5,1.25,0.25,0.27,1.09,0.68,4.58,0.2,0.2,0.3,0.1,0.59,1.0,0.2,5.94,20.36,15.88,22.8,84.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.4,1.8,4.8,0.2,1.6,0.21,0.32,0.4,0.4,1.2,0.2,0.21,0.94,0.54,4.16,95117.0,0.3705300869103695,6.0,0.4,0.267,0.333
0,0,-2,0,12.6,54,0.08,0.16,0.08,0.18,82,0,0,1.9,0.6,2024-10-26,56,0,0,0,0,0,0,0,False,3,0,0,0,0,9,0,2501552,1,1,1,6.0,1,194741,221984,27243,5.4,True,0,54,0,1,0.1068822219967842,62,Aston Villa,Bournemouth,1,1,26684,2024,682968,0.0584600865840911,0,1,0,0.1068822219967842,0.2406543344259262,0.0753120258450508,12412,Aston Villa,3,4,9,4.2,MID,0.0,0.19,0.84,0.65,1.57,1.0,1.0,7.2,33.8,15.3,23.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,6.0,1.0,3.0,0.5,0.03,0.0,0.0,1.0,1.0,0.5,0.86,0.37,5.3,0.5,0.1,0.45,0.35,1.04,0.5,0.5,5.0,17.6,14.7,17.5,86.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,0.5,4.5,0.5,2.5,0.34,0.03,0.0,0.0,1.0,0.5,0.34,0.58,0.27,5.4,0.33,0.12,0.43,0.31,0.88,0.67,0.67,5.43,21.6,10.63,22.0,78.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,1.0,5.33,0.67,2.33,0.35,0.02,0.0,0.0,0.67,0.67,0.35,0.7,0.37,5.87,0.25,0.24,0.47,0.24,0.79,0.75,0.5,6.42,26.75,16.8,20.5,81.25,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.5,6.5,0.5,1.75,0.26,0.29,0.5,0.5,1.25,0.5,0.26,0.89,0.51,5.4,0.2,0.2,0.43,0.23,0.81,1.0,0.4,6.92,25.64,15.92,27.4,83.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.6,1.8,5.6,0.4,2.2,0.31,0.25,0.4,0.4,1.2,0.4,0.31,1.04,0.62,4.72,207659.0,0.7813800270436189,1.0,0.516,0.245,0.239
0,2,33,0,20.9,54,0.02,0.77,0.75,0.96,99,1,1,9.4,38.6,2024-11-03,68,0,0,0,0,0,0,0,False,18,0,0,0,0,10,0,2396567,1,1,4,34.0,9,-94793,84119,178912,5.4,False,0,54,1,2,0.9392834901809692,70,Tottenham,Aston Villa,4,1,26700,2024,685538,0.4321775734424591,0,2,1,0.9392834901809692,0.4561370313167572,0.0,12412,Aston Villa,3,3,10,4.8,MID,0.0,0.08,0.16,0.08,0.18,0.0,0.0,1.9,0.6,12.6,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.11,0.06,0.0,0.0,1.0,0.0,0.11,0.24,0.08,4.2,0.0,0.14,0.5,0.36,0.88,0.5,0.5,4.55,17.2,13.95,14.5,69.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,1.0,3.5,0.5,2.0,0.3,0.04,0.0,0.0,1.0,0.5,0.3,0.55,0.22,4.75,0.33,0.1,0.36,0.26,0.76,0.33,0.33,3.97,11.93,14.0,13.67,76.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,0.67,3.33,0.33,2.0,0.26,0.04,0.0,0.0,1.0,0.33,0.26,0.47,0.2,5.0,0.25,0.11,0.36,0.26,0.7,0.5,0.5,4.55,16.35,11.12,18.0,72.75,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.5,1.0,4.25,0.5,2.0,0.29,0.03,0.0,0.0,0.75,0.5,0.29,0.59,0.29,5.45,0.2,0.21,0.41,0.2,0.67,0.6,0.4,5.52,21.52,15.96,17.6,76.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.4,1.4,5.4,0.4,1.6,0.23,0.25,0.4,0.4,1.2,0.4,0.23,0.76,0.43,5.16,-104985.0,-0.360387178697568,7.0,0.502,0.24,0.259
