assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,3,0,5.7,431,0.09,0.09,0.0,0.67,6,1,0,1.6,6.2,2024-08-17,36,0,0,0,0,0,0,0,False,3,0,0,0,0,1,0,3116,0,1,1,4.0,1,0,0,0,5.0,True,0,0,0,0.0,25,Nottingham Forest,Bournemouth,1,1,26607,2024,666396,0.0,0,0,0,0.0,0.158812791109085,0.158812791109085,Nottingham Forest,3,4,1,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.388,0.272,0.34
0,0,-3,0,10.2,431,0.0,0.12,0.12,0.0,18,0,0,1.6,4.6,2024-08-24,15,0,0,0,0,0,0,0,False,17,0,0,0,0,2,0,3296,0,1,0,1.0,0,-374,96,470,5.0,False,1,0,1,0.0618153028190135,14,Southampton,Nottingham Forest,0,1,26616,2024,668065,0.0178083386272192,0,1,0,0.0618153028190135,0.1025255396962165,0.0229019001126289,Nottingham Forest,4,1,2,1.0,MID,0.0,0.09,0.09,0.0,0.67,1.0,0.0,1.6,6.2,5.7,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,-0.6607773851590106,0.0,0.373,0.288,0.339
0,0,4,0,2.0,431,0.01,0.01,0.0,0.74,36,0,0,1.0,7.8,2024-09-14,53,0,0,0,0,0,0,0,False,12,0,0,0,0,4,0,2974,1,1,0,0.0,1,-309,216,525,4.9,False,0,0,0,0.0,57,Liverpool,Nottingham Forest,0,1,26635,2024,673787,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,4,5,4,0.0,MID,0.0,0.0,0.12,0.12,0.0,0.0,0.0,1.6,4.6,10.2,1.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06,0.02,0.0,0.0,1.0,0.0,0.06,0.1,0.02,1.0,0.0,0.04,0.1,0.06,0.34,0.5,0.0,1.6,5.4,7.95,2.5,25.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.03,0.01,0.0,0.0,0.5,0.0,0.03,0.13,0.09,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-322.0,-0.4170040485829959,1.0,0.776,0.146,0.079
0,0,4,0,2.3,431,0.0,0.03,0.03,1.14,59,1,0,0.8,1.4,2024-09-28,56,0,0,0,0,0,0,0,False,9,0,0,0,0,6,0,3024,1,1,0,4.0,1,-86,158,244,4.9,True,0,0,1,0.0317448414862155,59,Nottingham Forest,Fulham,0,1,26653,2024,677781,0.0,0,0,0,0.0317448414862155,0.0469128713011741,0.0151680307462811,Nottingham Forest,3,4,6,0.7,MID,0.0,0.01,0.01,0.0,0.74,0.0,0.0,1.0,7.8,2.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.37,0.0,0.0,1.3,6.2,6.1,0.5,34.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.03,0.01,0.0,0.0,0.5,0.0,0.03,0.05,0.01,0.5,0.0,0.03,0.07,0.04,0.47,0.33,0.0,1.4,6.2,5.97,1.67,34.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,1.0,0.33,0.67,0.0,0.33,0.02,0.01,0.0,0.0,0.33,0.0,0.02,0.09,0.06,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,-0.2139303482587064,1.0,0.398,0.287,0.315
0,0,4,0,0.2,431,0.0,0.0,0.0,1.03,65,0,0,0.6,6.2,2024-10-06,14,0,0,0,0,0,0,0,False,6,0,0,0,0,7,0,2956,0,1,1,0.0,1,-127,105,232,4.8,False,0,0,0,0.0,13,Chelsea,Nottingham Forest,1,1,26668,2024,680162,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,4,4,7,0.8,MID,0.0,0.0,0.03,0.03,1.14,1.0,0.0,0.8,1.4,2.3,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.02,0.7,0.0,0.0,0.02,0.02,0.94,0.5,0.0,0.9,4.6,2.15,2.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.35,0.0,0.0,0.05,0.05,0.63,0.33,0.0,1.13,4.6,4.83,1.67,41.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.0,0.0,0.67,0.0,0.67,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.05,0.01,0.57,0.0,0.02,0.06,0.04,0.64,0.5,0.0,1.25,5.0,5.05,2.25,40.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,0.25,0.75,0.0,0.5,0.02,0.0,0.0,0.0,0.25,0.0,0.02,0.08,0.05,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0,-0.3768545994065282,1.0,0.642,0.211,0.146
0,0,14,1,10.6,431,0.02,0.11,0.09,1.12,77,0,0,4.7,23.8,2024-10-21,90,0,0,0,0,0,0,0,False,7,0,0,0,0,8,0,3039,1,0,1,13.0,2,-19,175,194,4.8,True,1,0,2,0.087086446583271,90,Nottingham Forest,Crystal Palace,1,0,26677,2024,682439,0.0,0,0,0,0.087086446583271,0.2091071456670761,0.122020699083805,Nottingham Forest,3,4,8,1.3,MID,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.6,6.2,0.2,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.02,0.02,1.08,0.5,0.0,0.7,3.8,1.25,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.01,0.75,0.0,0.0,0.01,0.01,0.97,0.33,0.0,0.8,5.13,1.5,1.33,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.33,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.5,0.0,0.0,0.04,0.04,0.73,0.25,0.0,1.0,5.0,3.68,1.25,34.5,0.0,0.0,0.0,0.0,0.25,0.0,0.5,1.0,0.25,0.75,0.0,0.5,0.02,0.0,0.0,0.0,0.25,0.0,0.02,0.04,0.01,0.62,0.0,0.02,0.05,0.03,0.72,0.4,0.0,1.12,5.24,4.08,1.8,34.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,0.4,0.8,0.0,0.4,0.02,0.0,0.0,0.0,0.2,0.0,0.02,0.06,0.04,0.82,83.0,-0.051490514905149,2.0,0.413,0.271,0.316
0,0,9,0,2.9,431,0.02,0.3,0.28,0.76,88,1,0,5.1,15.4,2024-10-25,90,0,0,0,0,0,0,0,False,11,0,0,0,0,9,0,3179,1,3,1,33.0,1,80,228,148,4.8,False,1,0,1,0.4941245317459106,90,Leicester,Nottingham Forest,1,3,26682,2024,682640,0.0,0,0,0,0.4941245317459106,0.0,0.0,Nottingham Forest,4,1,9,1.3,MID,1.0,0.02,0.11,0.09,1.12,0.0,0.0,4.7,23.8,10.6,13.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.21,0.12,1.3,0.5,0.01,0.06,0.04,1.08,0.0,0.0,2.65,15.0,5.4,6.5,52.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.5,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.06,1.05,0.33,0.01,0.05,0.04,1.1,0.33,0.0,2.03,10.47,4.37,5.67,53.33,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.67,0.67,1.33,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.05,0.93,0.25,0.01,0.04,0.03,1.01,0.25,0.0,1.78,9.8,3.78,4.25,53.25,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.5,1.25,0.0,0.75,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.03,0.7,0.2,0.01,0.05,0.05,0.81,0.2,0.0,1.74,8.76,5.06,3.6,45.6,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.8,0.4,1.0,0.0,0.8,0.04,0.0,0.0,0.0,0.2,0.0,0.04,0.07,0.03,0.76,140.0,0.2127659574468085,1.0,0.317,0.288,0.396
0,0,11,1,19.5,431,0.09,0.24,0.15,0.13,97,0,0,4.3,14.8,2024-11-02,90,0,0,0,0,0,0,0,False,19,0,0,0,0,10,0,3350,1,0,3,9.0,3,119,336,217,4.8,True,0,0,2,0.0959662497043609,90,Nottingham Forest,West Ham,3,0,26698,2024,685058,0.0420898087322711,0,1,0,0.0959662497043609,1.171135187149048,1.1162277460098269,Nottingham Forest,2,4,10,2.0,MID,0.0,0.02,0.3,0.28,0.76,1.0,0.0,5.1,15.4,2.9,33.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.49,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,1.3,0.5,0.02,0.2,0.18,0.94,0.5,0.0,4.9,19.6,6.75,23.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5,1.0,1.5,0.0,1.5,0.29,0.0,0.0,0.0,0.0,0.0,0.29,0.1,0.06,1.3,0.33,0.01,0.14,0.12,0.97,0.33,0.0,3.47,15.13,4.57,15.33,64.67,0.0,0.0,0.0,0.0,0.67,0.0,0.67,1.33,1.0,1.33,0.0,1.0,0.19,0.0,0.0,0.0,0.0,0.0,0.19,0.07,0.04,1.13,0.25,0.01,0.11,0.1,1.01,0.5,0.0,2.8,11.7,4.0,12.5,62.5,0.0,0.0,0.0,0.0,0.5,0.0,0.75,1.25,0.75,1.25,0.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.06,0.03,1.02,0.2,0.01,0.09,0.08,0.96,0.4,0.0,2.44,10.92,3.6,10.0,60.6,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.2,0.6,1.2,0.0,0.8,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.05,0.03,0.82,171.0,0.2151898734177215,3.0,0.445,0.273,0.281
0,0,21,0,5.3,431,0.02,0.04,0.02,1.43,107,2,0,4.3,20.2,2024-11-10,73,0,0,0,0,0,0,0,False,15,0,0,0,0,11,0,3680,1,3,1,17.0,2,264,482,218,4.8,True,0,0,1,0.1065149158239364,77,Nottingham Forest,Newcastle United,1,3,26704,2024,687315,0.0,0,0,0,0.1065149158239364,0.1065149158239364,0.0,Nottingham Forest,4,4,11,2.0,MID,1.0,0.09,0.24,0.15,0.13,0.0,0.0,4.3,14.8,19.5,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,0.1,0.04,0.0,0.0,1.0,0.0,0.1,1.17,1.12,2.0,0.5,0.06,0.27,0.22,0.44,0.5,0.0,4.7,15.1,11.2,21.0,90.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,2.0,2.0,0.0,1.5,0.3,0.02,0.0,0.0,0.5,0.0,0.3,0.59,0.56,1.65,0.67,0.04,0.22,0.17,0.67,0.33,0.0,4.7,18.0,11.0,18.33,90.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.0,1.67,2.0,0.0,1.67,0.23,0.01,0.0,0.0,0.33,0.0,0.23,0.46,0.41,1.53,0.5,0.03,0.16,0.13,0.76,0.25,0.0,3.68,15.05,8.3,13.75,71.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,1.0,1.5,1.75,0.0,1.25,0.17,0.01,0.0,0.0,0.25,0.0,0.17,0.35,0.31,1.35,0.4,0.03,0.14,0.11,0.84,0.4,0.0,3.1,12.32,7.1,11.8,68.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.0,1.2,1.6,0.0,1.2,0.14,0.01,0.0,0.0,0.2,0.0,0.14,0.29,0.25,1.22,330.0,0.3771428571428571,2.0,0.355,0.29,0.355
0,0,9,0,1.7,431,0.0,0.03,0.03,0.92,111,2,0,1.5,9.2,2024-11-23,62,0,0,0,0,0,0,0,False,1,0,0,0,0,12,0,3871,1,0,3,4.0,2,116,347,231,4.8,False,0,0,1,0.0910093188285827,68,Arsenal,Nottingham Forest,3,0,26714,2024,688501,0.0,0,0,0,0.0910093188285827,0.0,0.0,Nottingham Forest,4,5,12,1.3,MID,0.0,0.02,0.04,0.02,1.43,2.0,0.0,4.3,20.2,5.3,17.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,2.0,0.5,0.06,0.14,0.08,0.78,1.0,0.0,4.3,17.5,12.4,13.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,2.5,0.0,1.5,0.1,0.02,0.0,0.0,0.5,0.0,0.1,0.64,0.56,2.0,0.33,0.04,0.19,0.15,0.77,1.0,0.0,4.57,16.8,9.23,19.67,84.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.67,2.0,0.0,1.33,0.23,0.01,0.0,0.0,0.33,0.0,0.23,0.43,0.37,1.77,0.5,0.04,0.17,0.14,0.86,0.75,0.0,4.6,18.55,9.58,18.0,85.75,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,1.5,2.0,0.0,1.5,0.2,0.01,0.0,0.0,0.25,0.0,0.2,0.37,0.31,1.65,0.4,0.03,0.14,0.11,0.89,0.6,0.0,3.8,16.08,7.7,14.4,71.4,0.0,0.0,0.0,0.0,0.4,0.0,0.8,1.4,1.4,1.8,0.0,1.2,0.16,0.01,0.0,0.0,0.2,0.0,0.16,0.3,0.25,1.48,191.0,0.2006920415224913,2.0,0.693,0.201,0.106
