assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,9.0,0.0,0.4,580.0,0.01,0.01,0.0,1.3,6.0,1.0,0.0,2.5,24.8,2024-08-17,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,1.0,0.0,9224.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.5,False,0.0,580.0,0.0,0.0,0.0,90.0,Nottingham Forest,Bournemouth,1.0,1.0,26607.0,2024.0,666403.0,0.0,0.0,0.0,0.0,0.0,0.0176343526691198,0.0176343526691198,11943.0,Bournemouth,3.0,4.0,1.0,1.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.384,0.274,0.342
0.0,0.0,4.0,0.0,10.5,580.0,0.0,0.0,0.0,0.08,24.0,0.0,0.0,1.8,7.2,2024-08-31,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,3.0,0.0,11915.0,0.0,3.0,2.0,0.0,1.0,-1030.0,576.0,1606.0,4.5,False,0.0,580.0,0.0,0.0,0.0,12.0,Everton,Bournemouth,2.0,3.0,26624.0,2024.0,671777.0,0.0171607658267021,0.0,1.0,0.0,0.0,0.6330333352088928,0.6158726215362549,11943.0,Bournemouth,3.0,3.0,3.0,1.0,DEF,0.0,0.01,0.01,0.0,1.3,1.0,0.0,2.5,24.8,0.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.9,9224.0,0.0,0.01,0.01,0.0,1.3,1.0,0.0,2.5,24.8,0.4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.9,9224.0,2691.0,-0.4720439963336388,1.0,0.349,0.282,0.369
0.0,0.0,-3.0,0.0,20.5,580.0,0.0,0.04,0.04,2.06,46.0,3.0,0.0,3.2,7.0,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,5.0,0.0,11013.0,1.0,0.0,3.0,4.0,0.0,-756.0,87.0,843.0,4.5,False,1.0,580.0,0.0,1.0,0.0731285884976387,90.0,Liverpool,Bournemouth,3.0,0.0,26645.0,2024.0,675699.0,0.0616881810128688,0.0,2.0,0.0,0.0731285884976387,0.1075597181916236,0.0458715371787548,11943.0,Bournemouth,3.0,5.0,5.0,-0.3,DEF,0.0,0.0,0.0,0.0,0.08,0.0,0.0,1.8,7.2,10.5,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.63,0.62,1.0,11915.0,0.0,0.01,0.01,0.0,1.38,1.0,0.0,4.3,32.0,10.9,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.65,0.63,2.9,21139.0,-902.0,-0.8129032258064516,0.0,0.739,0.148,0.113
0.0,0.0,3.0,0.0,0.0,580.0,0.0,0.0,0.0,0.63,91.0,0.0,0.0,0.2,2.2,2024-11-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,10.0,0.0,9378.0,0.0,1.0,2.0,0.0,1.0,-350.0,113.0,463.0,4.3,True,0.0,580.0,0.0,0.0,0.0,1.0,Bournemouth,Manchester City,2.0,1.0,26692.0,2024.0,684974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11943.0,Bournemouth,4.0,3.0,10.0,-0.7,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1635.0,-0.6076388888888888,1.0,0.175,0.223,0.602
0.0,0.0,5.0,0.0,10.4,580.0,0.01,0.23,0.22,0.53,101.0,0.0,0.0,3.5,12.2,2024-11-09,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,11.0,0.0,9279.0,0.0,2.0,3.0,12.0,1.0,-166.0,130.0,296.0,4.3,False,0.0,580.0,0.0,1.0,0.1263756901025772,21.0,Brentford,Bournemouth,3.0,2.0,26702.0,2024.0,686598.0,0.0276007037609815,0.0,1.0,0.0,0.1263756901025772,0.2129212468862533,0.0865455567836761,11943.0,Bournemouth,3.0,3.0,11.0,0.7,DEF,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,9378.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.2,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,9378.0,-99.0,-0.3896713615023474,1.0,0.381,0.272,0.347
0.0,0.0,13.0,0.0,1.7,580.0,0.01,0.25,0.24,0.03,113.0,0.0,0.0,2.3,11.6,2024-11-23,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,12.0,0.0,9256.0,0.0,2.0,1.0,10.0,1.0,-91.0,200.0,291.0,4.3,True,0.0,580.0,0.0,1.0,0.0093468017876148,20.0,Bournemouth,Brighton,1.0,2.0,26712.0,2024.0,688371.0,0.0,0.0,0.0,0.0,0.0093468017876148,0.9121332168579102,0.902786374092102,11943.0,Bournemouth,3.0,3.0,12.0,1.0,DEF,0.0,0.01,0.23,0.22,1.16,0.0,0.0,3.7,14.4,10.4,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,0.13,0.03,0.0,1.0,0.0,0.13,0.21,0.09,0.0,18657.0,0.0,0.01,0.23,0.22,1.16,0.0,0.0,3.7,14.4,10.4,12.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,1.0,0.13,0.03,0.0,1.0,0.0,0.13,0.21,0.09,0.0,18657.0,-23.0,-0.185336048879837,1.0,0.391,0.266,0.342
0.0,0.0,3.0,0.0,10.3,580.0,0.29,0.29,0.0,0.0,130.0,0.0,0.0,1.5,2.6,2024-11-30,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,13.0,0.0,9279.0,0.0,4.0,2.0,2.0,1.0,-48.0,155.0,203.0,4.3,False,0.0,580.0,0.0,0.0,0.0,1.0,Wolverhampton Wanderers,Bournemouth,2.0,4.0,26731.0,2024.0,689987.0,0.0575974509119987,0.0,1.0,0.0,0.0,0.0,0.0,11943.0,Bournemouth,3.0,2.0,13.0,1.0,DEF,0.0,0.02,0.48,0.46,1.19,0.0,0.0,6.0,26.0,12.1,22.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,2.0,0.14,0.03,0.0,1.0,0.0,0.14,1.13,0.99,1.0,27913.0,0.0,0.02,0.48,0.46,1.19,0.0,0.0,6.0,26.0,12.1,22.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,2.0,0.14,0.03,0.0,1.0,0.0,0.14,1.13,0.99,1.0,27913.0,23.0,-0.1340782122905028,1.0,0.34,0.264,0.396
0.0,3.0,41.0,1.0,0.6,580.0,0.01,0.34,0.33,0.58,133.0,0.0,1.0,9.7,63.4,2024-12-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,14.0,0.0,9266.0,1.0,0.0,1.0,33.0,15.0,-37.0,193.0,230.0,4.3,True,0.0,580.0,1.0,1.0,0.4044710695743561,90.0,Bournemouth,Tottenham,1.0,0.0,26732.0,2024.0,691633.0,0.0,0.0,0.0,1.0,0.4044710695743561,0.1414990723133087,0.1414990723133087,11943.0,Bournemouth,3.0,3.0,14.0,4.0,DEF,0.0,0.31,0.77,0.46,0.56,0.0,0.0,7.3,26.4,22.4,24.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,0.0,2.0,0.14,0.09,0.0,2.0,0.0,0.14,1.13,0.99,2.7,27814.0,0.0,0.31,0.77,0.46,1.19,0.0,0.0,7.5,28.6,22.4,24.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,4.0,0.0,2.0,0.14,0.09,0.0,2.0,0.0,0.14,1.13,0.99,2.0,37192.0,-13.0,-0.0874704491725768,12.0,0.362,0.243,0.395
0.0,0.0,12.0,0.0,13.0,580.0,0.03,0.03,0.0,1.32,146.0,1.0,0.0,3.6,23.2,2024-12-08,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,15.0,0.0,35539.0,1.0,2.0,1.0,0.0,2.0,22918.0,23496.0,578.0,4.3,False,0.0,580.0,0.0,0.0,0.0,90.0,Ipswich,Bournemouth,1.0,2.0,26750.0,2024.0,692758.0,0.0529395602643489,0.0,1.0,0.0,0.0,1.7591681480407717,1.7062286138534546,11943.0,Bournemouth,3.0,2.0,15.0,4.8,DEF,1.0,0.31,0.88,0.57,0.61,0.0,1.0,13.5,77.6,12.6,45.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,17.0,1.0,2.0,0.41,0.06,0.0,1.0,1.0,0.41,1.05,1.04,6.0,27801.0,1.0,0.32,1.11,0.79,1.77,0.0,1.0,17.2,92.0,23.0,57.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,19.0,1.0,3.0,0.54,0.09,0.0,2.0,1.0,0.54,1.27,1.13,6.0,46458.0,26273.0,0.9519813907119714,2.0,0.274,0.259,0.467
0.0,0.0,11.0,0.0,13.8,580.0,0.01,0.01,0.0,2.18,152.0,1.0,0.0,3.9,23.6,2024-12-16,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,16.0,0.0,71624.0,1.0,1.0,1.0,2.0,2.0,37382.0,40226.0,2844.0,4.3,True,0.0,580.0,0.0,0.0,0.0,90.0,Bournemouth,West Ham,1.0,1.0,26754.0,2024.0,694801.0,0.0435832515358924,0.0,1.0,0.0,0.0,0.2098201215267181,0.166236862540245,11943.0,Bournemouth,2.0,3.0,16.0,4.2,DEF,1.0,0.33,0.66,0.33,1.9,1.0,1.0,14.8,89.2,23.9,35.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,18.0,1.0,1.0,0.4,0.11,0.0,2.0,1.0,0.4,1.9,1.85,9.8,54084.0,1.0,0.35,1.14,0.79,2.46,1.0,1.0,20.6,113.0,36.0,57.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,20.0,1.0,3.0,0.54,0.14,0.0,3.0,1.0,0.54,3.03,2.84,11.5,72619.0,36085.0,0.8679359182725795,2.0,0.542,0.234,0.223
