assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,13.0,0.0,2.9,498.0,0.03,0.12,0.09,1.02,10.0,1.0,0.0,2.1,13.6,2024-08-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,1.0,0.0,434560.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,5.0,False,0.0,498.0,0.0,1.0,0.1030793488025665,90.0,Leicester,Tottenham,1.0,1.0,26611.0,2024.0,667457.0,0.0,0.0,0.0,0.0,0.1030793488025665,0.2389081120491027,0.2389081120491027,7218.0,Tottenham,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.193,0.223,0.584
0.0,2.0,53.0,1.0,17.3,498.0,0.3,0.83,0.53,1.0,19.0,0.0,1.0,13.4,63.0,2024-08-24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,2.0,0.0,490910.0,1.0,0.0,4.0,54.0,14.0,-3157.0,31903.0,35060.0,5.0,True,0.0,498.0,1.0,3.0,0.8019993305206299,90.0,Tottenham,Everton,4.0,0.0,26617.0,2024.0,667977.0,0.2995178699493408,0.0,1.0,1.0,0.8019993305206299,0.490863561630249,0.490863561630249,7218.0,Tottenham,2.0,3.0,2.0,,,0.0,0.03,0.12,0.09,1.02,1.0,0.0,2.1,13.6,2.9,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56350.0,-0.047145438525753,12.0,0.664,0.199,0.137
0.0,0.0,8.0,0.0,1.8,498.0,0.02,0.02,0.0,1.57,28.0,2.0,0.0,1.8,15.8,2024-09-01,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,3.0,0.0,907590.0,1.0,1.0,2.0,0.0,1.0,298210.0,363516.0,65306.0,5.1,False,0.0,498.0,0.0,0.0,0.0,90.0,Newcastle United,Tottenham,2.0,1.0,26629.0,2024.0,672472.0,0.0,0.0,0.0,0.0,0.0,0.1203252971172332,0.1203252971172332,7218.0,Tottenham,3.0,4.0,3.0,,,1.0,0.3,0.83,0.53,1.0,0.0,1.0,13.4,63.0,17.3,54.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,14.0,1.0,3.0,0.8,0.3,0.0,0.0,1.0,1.0,0.8,0.49,0.49,,0.5,0.16,0.48,0.31,1.01,0.5,0.5,7.75,38.3,10.1,29.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.5,8.0,0.5,2.0,0.45,0.15,0.0,0.0,0.5,0.5,0.45,0.36,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416680.0,0.6954167463423052,1.0,0.381,0.238,0.381
0.0,0.0,19.0,0.0,13.3,498.0,0.03,0.07,0.04,0.73,39.0,1.0,0.0,5.8,25.2,2024-09-15,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1016643.0,1.0,1.0,0.0,19.0,2.0,71982.0,193167.0,121185.0,5.1,True,0.0,498.0,0.0,1.0,0.0477831326425075,90.0,Tottenham,Arsenal,0.0,1.0,26640.0,2024.0,674306.0,0.0184424985200166,0.0,1.0,0.0,0.0477831326425075,0.0662256330251693,0.0,7218.0,Tottenham,4.0,3.0,4.0,,,0.0,0.02,0.02,0.0,1.57,2.0,0.0,1.8,15.8,1.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,,0.5,0.16,0.42,0.26,1.28,1.0,0.5,7.6,39.4,9.55,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,7.5,0.5,1.5,0.4,0.15,0.0,0.0,0.5,0.5,0.4,0.31,0.31,,0.33,0.12,0.32,0.21,1.2,1.0,0.33,5.77,30.8,7.33,19.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.33,5.67,0.33,1.33,0.3,0.1,0.0,0.0,0.33,0.33,0.3,0.28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109053.0,0.2289853412734768,2.0,0.319,0.266,0.416
0.0,0.0,14.0,0.0,2.4,498.0,0.03,0.1,0.07,0.8,49.0,1.0,0.0,5.7,19.4,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1079613.0,1.0,1.0,3.0,35.0,2.0,42840.0,86862.0,44022.0,5.1,True,0.0,498.0,0.0,1.0,0.0283127184957265,90.0,Tottenham,Brentford,3.0,1.0,26648.0,2024.0,675778.0,0.0,0.0,0.0,0.0,0.0283127184957265,0.5947396159172058,0.5947396159172058,7218.0,Tottenham,2.0,3.0,5.0,,,0.0,0.03,0.07,0.04,0.73,1.0,0.0,5.8,25.2,13.3,19.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.05,0.02,0.0,0.0,1.0,0.0,0.05,0.07,0.0,,0.0,0.03,0.05,0.02,1.15,1.5,0.0,3.8,20.5,7.55,9.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,0.0,0.5,0.02,0.01,0.0,0.0,0.5,0.0,0.02,0.09,0.06,,0.33,0.12,0.31,0.19,1.1,1.0,0.33,7.0,34.67,10.8,24.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,5.67,0.33,1.33,0.28,0.11,0.0,0.0,0.67,0.33,0.28,0.23,0.2,,0.25,0.1,0.26,0.16,1.08,1.0,0.25,5.78,29.4,8.82,19.25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.75,4.75,0.25,1.25,0.24,0.08,0.0,0.0,0.5,0.25,0.24,0.23,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62970.0,0.3273127349408636,2.0,0.612,0.213,0.175
0.0,0.0,23.0,1.0,2.3,498.0,0.02,0.1,0.08,0.96,57.0,0.0,0.0,2.8,21.8,2024-09-29,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,6.0,0.0,1028161.0,1.0,3.0,0.0,4.0,6.0,-53597.0,44158.0,97755.0,5.1,False,0.0,498.0,0.0,1.0,0.0665584355592727,90.0,Manchester United,Tottenham,0.0,3.0,26660.0,2024.0,678660.0,0.0,0.0,0.0,0.0,0.0665584355592727,0.7605737447738647,0.7605737447738647,7218.0,Tottenham,3.0,3.0,6.0,,,0.0,0.03,0.1,0.07,0.8,1.0,0.0,5.7,19.4,2.4,35.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.59,0.59,,0.0,0.03,0.08,0.06,0.76,1.0,0.0,5.75,22.3,7.85,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,2.0,0.0,1.0,0.04,0.01,0.0,0.0,0.5,0.0,0.04,0.33,0.3,,0.0,0.03,0.06,0.04,1.03,1.33,0.0,4.43,20.13,5.83,18.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.67,1.67,0.0,0.67,0.03,0.01,0.0,0.0,0.33,0.0,0.03,0.26,0.24,,0.25,0.1,0.26,0.16,1.02,1.0,0.25,6.68,30.85,8.7,27.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,2.25,4.75,0.25,1.25,0.22,0.08,0.0,0.0,0.5,0.25,0.22,0.32,0.3,,0.2,0.08,0.23,0.15,1.02,1.0,0.2,5.76,27.4,7.54,22.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,2.0,4.2,0.2,1.2,0.2,0.06,0.0,0.0,0.4,0.2,0.2,0.3,0.29,,-51452.0,-0.3776750544347593,6.0,0.415,0.238,0.347
0.0,0.0,6.0,0.0,11.4,498.0,0.03,0.19,0.16,1.82,64.0,3.0,0.0,3.8,18.2,2024-10-06,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,7.0,0.0,1061532.0,1.0,2.0,3.0,8.0,1.0,17353.0,67302.0,49949.0,5.1,False,0.0,498.0,0.0,2.0,0.1064862161874771,90.0,Brighton,Tottenham,3.0,2.0,26671.0,2024.0,680436.0,0.0669208094477653,0.0,1.0,0.0,0.1064862161874771,0.3683368265628814,0.3014160096645355,7218.0,Tottenham,3.0,3.0,7.0,,,1.0,0.02,0.1,0.08,0.96,0.0,0.0,2.8,21.8,2.3,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.76,0.76,,0.5,0.03,0.1,0.08,0.88,0.5,0.0,4.25,20.6,2.35,19.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,4.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.68,0.68,,0.33,0.03,0.09,0.06,0.83,0.67,0.0,4.77,22.13,6.0,19.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,3.33,0.0,1.0,0.05,0.01,0.0,0.0,0.33,0.0,0.05,0.47,0.45,,0.25,0.03,0.07,0.05,1.02,1.0,0.0,4.03,20.55,4.95,14.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.25,2.75,0.0,0.75,0.04,0.0,0.0,0.0,0.25,0.0,0.04,0.39,0.37,,0.4,0.08,0.22,0.14,1.01,0.8,0.2,5.9,29.04,7.42,22.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.8,5.0,0.2,1.2,0.19,0.06,0.0,0.0,0.4,0.2,0.19,0.41,0.39,,33371.0,0.1479987377506375,1.0,0.329,0.238,0.433
0.0,0.0,9.0,0.0,7.4,498.0,0.13,0.13,0.0,0.78,79.0,1.0,0.0,3.0,20.6,2024-10-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,8.0,0.0,1079496.0,1.0,1.0,4.0,2.0,2.0,8011.0,52882.0,44871.0,5.1,True,0.0,498.0,0.0,0.0,0.0,90.0,Tottenham,West Ham,4.0,1.0,26672.0,2024.0,680942.0,0.0,0.0,0.0,0.0,0.0,0.4313019216060638,0.4313019216060638,7218.0,Tottenham,2.0,3.0,8.0,,,0.0,0.03,0.19,0.16,1.82,3.0,0.0,3.8,18.2,11.4,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.11,0.07,0.0,0.0,1.0,0.0,0.11,0.37,0.3,,0.5,0.03,0.15,0.12,1.39,1.5,0.0,3.3,20.0,6.85,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,1.5,3.5,0.0,1.5,0.09,0.03,0.0,0.0,0.5,0.0,0.09,0.56,0.53,,0.33,0.03,0.13,0.1,1.19,1.33,0.0,4.1,19.8,5.37,15.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.33,0.07,0.02,0.0,0.0,0.33,0.0,0.07,0.57,0.55,,0.25,0.03,0.12,0.09,1.08,1.25,0.0,4.52,21.15,7.35,16.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,1.5,2.75,0.0,1.25,0.06,0.02,0.0,0.0,0.5,0.0,0.06,0.45,0.41,,0.2,0.03,0.1,0.07,1.18,1.4,0.0,3.98,20.08,6.24,13.2,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,2.4,0.0,1.0,0.05,0.02,0.0,0.0,0.4,0.0,0.05,0.38,0.36,,17964.0,0.0819514490603869,2.0,0.625,0.201,0.174
0.0,0.0,16.0,0.0,11.9,498.0,0.02,0.03,0.01,0.83,86.0,1.0,0.0,4.7,25.6,2024-10-27,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,9.0,0.0,1101289.0,1.0,0.0,1.0,9.0,2.0,15723.0,51792.0,36069.0,5.1,False,0.0,498.0,0.0,1.0,0.0154571663588285,90.0,Crystal Palace,Tottenham,1.0,0.0,26689.0,2024.0,683494.0,0.0681805461645126,0.0,1.0,0.0,0.0154571663588285,0.2875473201274872,0.2875473201274872,7218.0,Tottenham,3.0,3.0,9.0,,,0.0,0.13,0.13,0.0,0.78,1.0,0.0,3.0,20.6,7.4,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,,0.0,0.08,0.16,0.08,1.3,2.0,0.0,3.4,19.4,9.4,5.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,3.5,1.5,0.0,1.0,0.05,0.03,0.0,0.0,0.5,0.0,0.05,0.4,0.37,,0.33,0.06,0.14,0.08,1.19,1.33,0.0,3.2,20.2,7.03,4.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.33,3.0,0.0,1.0,0.06,0.02,0.0,0.0,0.33,0.0,0.06,0.52,0.5,,0.25,0.05,0.13,0.08,1.09,1.25,0.0,3.82,20.0,5.88,12.25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,2.5,2.75,0.0,1.0,0.05,0.02,0.0,0.0,0.25,0.0,0.05,0.54,0.52,,0.2,0.05,0.12,0.07,1.02,1.2,0.0,4.22,21.04,7.36,13.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,2.0,2.6,0.0,1.0,0.05,0.02,0.0,0.0,0.4,0.0,0.05,0.44,0.42,,21793.0,0.1789531191313552,2.0,0.239,0.239,0.522
0.0,0.0,13.0,0.0,12.3,498.0,0.04,0.04,0.0,1.39,99.0,1.0,0.0,2.3,10.8,2024-11-03,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,10.0,0.0,1028121.0,1.0,1.0,4.0,0.0,1.0,-72631.0,24202.0,96833.0,5.1,True,1.0,498.0,0.0,0.0,0.0,62.0,Tottenham,Aston Villa,4.0,1.0,26700.0,2024.0,685516.0,0.0191261898726224,0.0,1.0,0.0,0.0,0.6345186233520508,0.6153924465179443,7218.0,Tottenham,3.0,3.0,10.0,,,0.0,0.02,0.03,0.01,0.83,1.0,0.0,4.7,25.6,11.9,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.02,0.07,0.0,0.0,1.0,0.0,0.02,0.29,0.29,,0.0,0.08,0.08,0.0,0.8,1.0,0.0,3.85,23.1,9.65,5.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.5,2.0,0.0,0.5,0.01,0.03,0.0,0.0,0.5,0.0,0.01,0.36,0.36,,0.0,0.06,0.12,0.06,1.14,1.67,0.0,3.83,21.47,10.23,6.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.67,1.67,0.0,1.0,0.04,0.05,0.0,0.0,0.67,0.0,0.04,0.36,0.34,,0.25,0.05,0.11,0.06,1.1,1.25,0.0,3.58,21.55,8.25,5.75,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,2.0,2.75,0.0,1.0,0.05,0.03,0.0,0.0,0.5,0.0,0.05,0.46,0.45,,0.2,0.05,0.11,0.06,1.04,1.2,0.0,4.0,21.12,7.08,11.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,2.2,2.6,0.0,1.0,0.04,0.03,0.0,0.0,0.4,0.0,0.04,0.49,0.48,,-73168.0,-0.600082620729541,1.0,0.502,0.24,0.259
