assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0.0,0.0,10.0,0.0,14.0,203.0,0.05,0.05,0.0,1.59,8.0,2.0,0.0,3.2,14.2,2024-08-18,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4041.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,5.0,False,0.0,203.0,0.0,0.0,0.0,87.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666816.0,0.0172790940850973,0.0,1.0,0.0,0.0,0.1554573327302932,0.1554573327302932,6104.0,Crystal Palace,3.0,3.0,1.0,1.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.392,0.274,0.334
0.0,0.0,-3.0,0.0,0.8,203.0,0.01,0.01,0.0,1.87,23.0,1.0,0.0,0.3,0.2,2024-09-01,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3726.0,1.0,1.0,1.0,2.0,0.0,-889.0,222.0,1111.0,4.9,False,1.0,203.0,0.0,0.0,0.0,53.0,Chelsea,Crystal Palace,1.0,1.0,26630.0,2024.0,672448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6104.0,Crystal Palace,3.0,4.0,3.0,0.7,MID,0.0,0.05,0.05,0.0,1.59,2.0,0.0,3.2,14.2,14.0,4.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.16,0.16,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-315.0,-0.6669167291822956,0.0,0.584,0.223,0.193
0.0,0.0,9.0,0.0,3.6,203.0,0.02,0.02,0.0,0.33,34.0,1.0,0.0,1.2,8.0,2024-09-14,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,4.0,0.0,4214.0,0.0,2.0,2.0,0.0,1.0,190.0,742.0,552.0,4.9,True,0.0,203.0,0.0,0.0,0.0,41.0,Crystal Palace,Leicester,2.0,2.0,26636.0,2024.0,673717.0,0.0,0.0,0.0,0.0,0.0,0.1044820472598075,0.1044820472598075,6104.0,Crystal Palace,1.0,3.0,4.0,1.3,MID,0.0,0.01,0.01,0.0,1.87,1.0,0.0,0.3,0.2,0.8,2.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.03,0.03,0.0,1.73,1.5,0.0,1.75,7.2,7.4,3.0,66.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.0,0.0,0.08,0.08,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.0,0.1468315301391035,1.0,0.584,0.241,0.175
0.0,0.0,-1.0,0.0,0.4,203.0,0.0,0.03,0.03,0.06,43.0,0.0,0.0,2.0,2.6,2024-09-21,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,5.0,0.0,4071.0,0.0,0.0,0.0,17.0,0.0,-202.0,138.0,340.0,4.9,True,1.0,203.0,0.0,1.0,0.0204666219651699,24.0,Crystal Palace,Manchester United,0.0,0.0,26649.0,2024.0,675941.0,0.0,0.0,0.0,0.0,0.0204666219651699,0.0204666219651699,0.0,6104.0,Crystal Palace,2.0,3.0,5.0,0.2,MID,0.0,0.02,0.02,0.0,0.33,1.0,0.0,1.2,8.0,3.6,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.3,0.0,0.02,0.02,0.0,1.1,1.0,0.0,0.75,4.1,2.2,1.0,47.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.0,0.0,0.03,0.03,0.0,1.26,1.33,0.0,1.57,7.47,6.13,2.0,59.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,1.33,1.67,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.09,0.09,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143.0,-0.4225941422594142,0.0,0.332,0.266,0.402
0.0,0.0,3.0,0.0,0.1,203.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,2024-09-28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,6.0,0.0,3918.0,0.0,1.0,2.0,0.0,1.0,-233.0,171.0,404.0,4.9,False,0.0,203.0,0.0,0.0,0.0,1.0,Everton,Crystal Palace,2.0,1.0,26654.0,2024.0,677832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6104.0,Crystal Palace,3.0,3.0,6.0,0.5,MID,0.0,0.0,0.03,0.03,0.06,0.0,0.0,2.0,2.6,0.4,17.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.2,0.0,0.01,0.02,0.02,0.2,0.5,0.0,1.6,5.3,2.0,8.5,34.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.05,0.75,0.0,0.01,0.02,0.01,0.75,0.67,0.0,1.17,3.6,1.6,6.33,39.33,0.0,0.0,0.0,0.0,0.67,0.0,0.33,1.0,1.0,0.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.73,0.0,0.02,0.03,0.01,0.96,1.0,0.0,1.68,6.25,4.7,5.75,50.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.25,0.75,0.0,0.25,0.01,0.0,0.0,0.0,0.25,0.0,0.01,0.07,0.06,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.0,-0.4052173913043478,1.0,0.349,0.282,0.369
0.0,0.0,-2.0,0.0,0.7,203.0,0.01,0.03,0.02,0.52,66.0,0.0,0.0,0.0,0.0,2024-10-05,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,7.0,0.0,3799.0,0.0,1.0,0.0,1.0,0.0,-202.0,126.0,328.0,4.9,True,1.0,203.0,0.0,1.0,0.0256951991468668,28.0,Crystal Palace,Liverpool,0.0,1.0,26662.0,2024.0,679184.0,0.0,0.0,0.0,0.0,0.0256951991468668,0.1907610446214676,0.1650658398866653,6104.0,Crystal Palace,5.0,3.0,7.0,0.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.02,0.02,0.03,0.0,0.0,1.0,1.3,0.25,8.5,13.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.35,0.0,0.01,0.02,0.01,0.13,0.33,0.0,1.07,3.53,1.37,5.67,23.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,1.33,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.03,0.67,0.0,0.01,0.02,0.01,0.56,0.5,0.0,0.88,2.7,1.23,4.75,30.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1.0,1.25,0.5,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.68,0.0,0.02,0.02,0.01,0.77,0.8,0.0,1.34,5.0,3.78,4.6,40.6,0.0,0.0,0.0,0.0,0.4,0.0,0.4,1.0,1.4,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.06,0.05,0.86,-119.0,-0.4449339207048458,0.0,0.147,0.217,0.636
0.0,0.0,14.0,0.0,44.7,203.0,0.06,0.14,0.08,1.56,77.0,1.0,0.0,7.4,23.8,2024-10-21,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,8.0,0.0,3779.0,1.0,0.0,1.0,5.0,2.0,-101.0,140.0,241.0,4.9,False,0.0,203.0,0.0,1.0,0.1090067923069,76.0,Nottingham Forest,Crystal Palace,1.0,0.0,26677.0,2024.0,682457.0,0.1126627847552299,0.0,4.0,0.0,0.1090067923069,0.356046199798584,0.2066441476345062,6104.0,Crystal Palace,3.0,4.0,8.0,1.0,MID,0.0,0.01,0.03,0.02,0.52,0.0,0.0,0.0,0.0,0.7,1.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.19,0.17,0.0,0.0,0.0,0.02,0.01,0.26,0.0,0.0,0.0,0.0,0.4,0.5,16.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.08,0.25,0.0,0.0,0.02,0.02,0.19,0.0,0.0,0.67,0.87,0.4,6.0,18.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.67,0.67,0.33,0.0,0.67,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.06,0.23,0.0,0.01,0.02,0.01,0.23,0.25,0.0,0.8,2.65,1.2,4.5,25.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.07,0.5,0.0,0.01,0.02,0.01,0.56,0.4,0.0,0.7,2.16,1.12,4.0,30.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,1.0,1.0,0.4,0.0,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.05,0.54,-20.0,-0.2650918635170604,2.0,0.404,0.296,0.3
0.0,0.0,10.0,1.0,45.8,203.0,0.19,0.21,0.02,0.67,86.0,0.0,0.0,6.3,16.4,2024-10-27,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,9.0,0.0,3773.0,0.0,0.0,1.0,1.0,2.0,-51.0,87.0,138.0,4.9,True,1.0,203.0,0.0,1.0,0.0176585484296083,69.0,Crystal Palace,Tottenham,1.0,0.0,26689.0,2024.0,683490.0,0.1371774524450302,0.0,4.0,0.0,0.0176585484296083,0.0810022428631782,0.0,6104.0,Crystal Palace,2.0,3.0,9.0,0.8,MID,0.0,0.06,0.14,0.08,1.56,1.0,0.0,7.4,23.8,44.7,5.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.11,0.11,0.0,0.0,4.0,0.0,0.11,0.36,0.21,1.0,0.0,0.03,0.08,0.05,1.04,0.5,0.0,3.7,11.9,22.7,3.0,51.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.07,0.06,0.0,0.0,2.0,0.0,0.07,0.27,0.19,0.5,0.0,0.02,0.06,0.03,0.69,0.33,0.0,2.47,7.93,15.17,2.0,35.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.67,1.0,1.0,0.0,0.67,0.04,0.04,0.0,0.0,1.33,0.0,0.04,0.18,0.12,0.5,0.0,0.02,0.05,0.03,0.54,0.25,0.0,2.35,6.6,11.48,5.75,32.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.5,0.75,0.75,0.0,0.75,0.04,0.03,0.0,0.0,1.0,0.0,0.04,0.14,0.09,0.42,0.0,0.02,0.04,0.03,0.49,0.4,0.0,2.12,6.88,9.9,4.6,34.8,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.8,1.0,0.8,0.0,0.6,0.03,0.02,0.0,0.0,0.8,0.0,0.03,0.13,0.1,0.6,-6.0,-0.2266666666666666,2.0,0.239,0.239,0.522
0.0,0.0,5.0,0.0,5.8,203.0,0.03,0.24,0.21,1.38,100.0,2.0,0.0,1.1,0.6,2024-11-02,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,10.0,0.0,3876.0,1.0,2.0,2.0,5.0,1.0,54.0,226.0,172.0,4.9,False,1.0,203.0,0.0,1.0,0.1285775154829025,80.0,Wolverhampton Wanderers,Crystal Palace,2.0,2.0,26701.0,2024.0,685255.0,0.0,0.0,0.0,0.0,0.1285775154829025,0.1958602666854858,0.0672827512025833,6104.0,Crystal Palace,3.0,3.0,10.0,1.7,MID,1.0,0.19,0.21,0.02,0.67,0.0,0.0,6.3,16.4,45.8,1.0,68.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.02,0.14,0.0,0.0,4.0,0.0,0.02,0.08,0.0,0.8,0.5,0.12,0.18,0.05,1.12,0.5,0.0,6.85,20.1,45.25,3.0,70.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,2.0,0.0,1.0,0.06,0.12,0.0,0.0,4.0,0.0,0.06,0.22,0.1,0.9,0.33,0.09,0.13,0.04,0.92,0.33,0.0,4.57,13.4,30.4,2.33,57.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.33,0.67,1.33,0.0,1.0,0.05,0.08,0.0,0.0,2.67,0.0,0.05,0.21,0.12,0.6,0.25,0.06,0.1,0.03,0.69,0.25,0.0,3.42,10.05,22.83,1.75,43.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.5,1.0,1.25,0.0,0.75,0.04,0.06,0.0,0.0,2.0,0.0,0.04,0.16,0.09,0.57,0.2,0.05,0.08,0.03,0.56,0.2,0.0,3.14,8.56,18.34,4.8,39.4,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.4,0.8,1.0,0.0,0.8,0.03,0.05,0.0,0.0,1.6,0.0,0.03,0.13,0.07,0.5,103.0,0.135678391959799,1.0,0.384,0.274,0.342
0.0,0.0,7.0,0.0,26.3,203.0,0.1,0.1,0.0,3.11,112.0,2.0,0.0,3.9,10.6,2024-11-23,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,12.0,0.0,3630.0,1.0,2.0,2.0,2.0,2.0,97.0,263.0,166.0,4.9,False,0.0,203.0,0.0,0.0,0.0,90.0,Aston Villa,Crystal Palace,2.0,2.0,26716.0,2024.0,688445.0,0.1000094339251518,0.0,2.0,0.0,0.0,0.068852961063385,0.068852961063385,6104.0,Crystal Palace,3.0,4.0,12.0,1.0,MID,0.0,0.03,0.24,0.21,1.38,2.0,0.0,1.1,0.6,5.8,5.0,79.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.07,1.7,0.5,0.11,0.22,0.12,1.02,1.0,0.0,3.7,8.5,25.8,3.0,73.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,1.5,0.0,1.0,0.07,0.07,0.0,0.0,2.0,0.0,0.07,0.14,0.03,1.25,0.33,0.09,0.2,0.1,1.2,1.0,0.0,4.93,13.6,32.1,3.67,73.33,0.0,0.0,0.0,0.0,0.67,0.0,0.67,0.67,1.33,1.67,0.0,1.0,0.09,0.08,0.0,0.0,2.67,0.0,0.09,0.21,0.09,1.17,0.25,0.07,0.16,0.08,1.03,0.75,0.0,3.7,10.2,24.25,3.0,62.5,0.0,0.0,0.0,0.0,0.75,0.0,0.5,0.75,1.0,1.25,0.0,1.0,0.07,0.06,0.0,0.0,2.0,0.0,0.07,0.21,0.11,0.88,0.2,0.06,0.12,0.07,0.83,0.6,0.0,2.96,8.16,19.42,2.4,50.4,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.8,1.2,1.2,0.0,0.8,0.06,0.05,0.0,0.0,1.6,0.0,0.06,0.16,0.09,0.8,-246.0,0.2261072261072261,2.0,0.595,0.23,0.175
