assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers,pts_bps,whh,whd,wha
0,0,6,0,1.0,424,0.03,0.15,0.12,0.59,6,1,0,2.3,3.4,2024-08-17,18,0,0,0,0,0,0,0,False,3,0,0,0,0,1,0,84610,0,1,1,19.0,1,0,0,0,6.0,True,0,0,1,0.108155757188797,7,Nottingham Forest,Bournemouth,1,1,26607,2024,666397,0.0,0,0,0,0.108155757188797,0.2028543353080749,0.0946985781192779,Nottingham Forest,3,4,1,2.0,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
0,0,4,0,1.5,424,0.0,0.0,0.0,0.0,18,0,0,0.8,4.4,2024-08-24,15,0,0,0,0,0,0,0,False,17,0,0,0,0,2,0,77258,0,1,0,2.0,1,-15260,5508,20768,6.0,False,0,0,0,0.0,13,Southampton,Nottingham Forest,0,1,26616,2024,668066,0.0,0,0,0,0.0,0.0481732785701751,0.0481732785701751,Nottingham Forest,4,1,2,1.5,FWD,0.0,0.03,0.15,0.12,0.59,1.0,0.0,2.3,3.4,1.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.09,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7352.0,-0.58075810625666,,,,
0,0,2,0,0.0,424,0.0,0.0,0.0,0.01,29,0,0,0.0,0.0,2024-08-31,1,0,0,0,0,0,0,0,False,20,0,0,0,0,3,0,62136,0,1,1,0.0,1,-16743,3966,20709,5.9,True,0,0,0,0.0,1,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671854,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,3,4,3,1.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.4,1.5,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,1.5,0.0,0.02,0.08,0.06,0.3,0.5,0.0,1.55,3.9,1.25,10.5,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.07,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15122.0,-0.6785410334346504,,,,
0,0,1,0,1.3,424,0.01,0.17,0.16,0.35,59,0,0,1.1,0.0,2024-09-28,45,0,0,0,0,0,0,0,False,9,0,0,0,0,6,0,41395,1,1,0,12.0,1,-3022,3231,6253,5.7,True,0,0,1,0.1152760684490203,48,Nottingham Forest,Fulham,0,1,26653,2024,677783,0.0,0,0,0,0.1152760684490203,0.1152760684490203,0.0,Nottingham Forest,3,4,6,0.3,FWD,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,0.75,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1.25,0.0,0.01,0.05,0.04,0.2,0.33,0.0,1.03,2.6,0.83,7.0,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.05,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20741.0,-0.3186419232391396,,,,
0,0,3,0,0.8,424,0.02,0.02,0.0,0.14,77,0,0,0.5,0.0,2024-10-21,6,0,0,0,0,0,0,0,False,7,0,0,0,0,8,0,37764,0,0,1,4.0,1,-1879,1559,3438,5.7,True,0,0,0,0.0,4,Nottingham Forest,Crystal Palace,1,0,26677,2024,682445,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,3,4,8,0.7,FWD,0.0,0.01,0.17,0.16,0.35,0.0,0.0,1.1,0.0,1.3,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.3,0.0,0.0,0.08,0.08,0.18,0.0,0.0,0.55,0.0,0.65,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.65,0.0,0.0,0.06,0.05,0.12,0.0,0.0,0.63,1.47,0.93,4.67,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.02,0.93,0.0,0.01,0.08,0.07,0.24,0.25,0.0,1.05,1.95,0.95,8.25,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5,1.0,0.0,0.5,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.04,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3631.0,-0.3760256153692215,,,,
0,0,0,0,0.8,424,0.01,0.07,0.06,0.0,88,0,0,0.3,0.0,2024-10-25,9,0,0,0,0,0,0,0,False,11,0,0,0,0,9,0,36753,0,3,1,4.0,1,-1199,961,2160,5.7,False,0,0,1,0.248287096619606,7,Leicester,Nottingham Forest,1,3,26682,2024,682646,0.0,0,0,0,0.248287096619606,0.2679938375949859,0.0197067502886056,Nottingham Forest,4,1,9,0.7,FWD,0.0,0.02,0.02,0.0,0.14,0.0,0.0,0.5,0.0,0.8,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.02,0.1,0.08,0.24,0.0,0.0,0.8,0.0,1.05,8.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.5,0.0,0.01,0.06,0.05,0.17,0.0,0.0,0.53,0.0,0.7,5.33,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.67,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.67,0.0,0.01,0.05,0.04,0.12,0.0,0.0,0.6,1.1,0.9,4.5,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.01,0.88,0.0,0.01,0.07,0.06,0.22,0.2,0.0,0.94,1.56,0.92,7.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6,1.0,0.0,0.4,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.03,1.1,-1011.0,-0.3841717398269785,,,,
0,0,2,0,0.0,424,0.0,0.1,0.1,0.0,97,0,0,0.0,0.0,2024-11-02,11,0,0,0,0,0,0,0,False,19,0,0,0,0,10,0,35405,0,0,3,1.0,1,-1593,1407,3000,5.6,True,0,0,1,0.0907172933220863,7,Nottingham Forest,West Ham,3,0,26698,2024,685065,0.0,0,0,0,0.0907172933220863,0.0907172933220863,0.0,Nottingham Forest,2,4,10,1.0,FWD,0.0,0.01,0.07,0.06,0.0,0.0,0.0,0.3,0.0,0.8,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.27,0.02,0.7,0.0,0.02,0.05,0.03,0.07,0.0,0.0,0.4,0.0,0.8,4.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,0.0,0.5,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.01,0.7,0.0,0.01,0.09,0.07,0.16,0.0,0.0,0.63,0.0,0.97,6.67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,0.67,1.0,0.0,0.67,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.01,0.57,0.0,0.01,0.06,0.06,0.12,0.0,0.0,0.48,0.0,0.73,5.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,0.75,1.0,0.0,0.5,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.0,0.68,0.0,0.01,0.05,0.04,0.1,0.0,0.0,0.54,0.88,0.88,4.4,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,0.6,1.0,0.0,0.4,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.01,0.84,-1348.0,-0.3614703880190605,,,,
0,0,3,0,0.3,424,0.0,0.0,0.0,0.19,107,0,0,0.2,0.0,2024-11-10,2,0,0,0,0,0,0,0,False,15,0,0,0,0,11,0,34427,0,3,1,2.0,1,-1214,1257,2471,5.6,True,0,0,0,0.0,1,Nottingham Forest,Newcastle United,1,3,26704,2024,687321,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,4,4,11,1.0,FWD,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,1.0,0.0,0.01,0.08,0.08,0.0,0.0,0.0,0.15,0.0,0.4,2.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.18,0.01,0.85,0.0,0.01,0.06,0.05,0.05,0.0,0.0,0.27,0.0,0.53,3.0,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.0,0.0,0.67,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.01,0.8,0.0,0.01,0.09,0.08,0.12,0.0,0.0,0.48,0.0,0.73,5.25,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.25,1.0,0.0,0.75,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.68,0.0,0.01,0.07,0.06,0.1,0.0,0.0,0.38,0.0,0.58,4.2,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.2,1.0,0.0,0.6,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.74,-978.0,-0.3256437768240343,,,,
0,0,3,0,6.3,424,0.0,0.0,0.0,0.92,111,2,0,0.8,2.0,2024-11-23,62,0,0,0,0,0,0,0,False,1,0,0,0,0,12,0,33753,1,0,3,0.0,2,-910,1175,2085,5.6,False,0,0,0,0.0,68,Arsenal,Nottingham Forest,3,0,26714,2024,688506,0.0,0,0,0,0.0,0.0,0.0,Nottingham Forest,4,5,12,0.3,FWD,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.1,0.0,0.15,1.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,1.0,0.0,0.0,0.06,0.05,0.06,0.0,0.0,0.17,0.0,0.37,2.33,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.67,1.0,0.0,0.67,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.01,0.9,0.0,0.01,0.05,0.04,0.08,0.0,0.0,0.25,0.0,0.48,2.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.5,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.85,0.0,0.01,0.07,0.06,0.14,0.0,0.0,0.42,0.0,0.64,4.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.2,1.0,0.0,0.6,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.74,-674.0,-0.2791411042944785,,,,
0,0,3,0,10.3,424,0.02,0.02,0.0,0.31,138,0,0,1.3,2.4,2024-12-04,28,0,0,0,0,0,0,0,False,13,0,0,0,0,14,0,32963,0,0,3,0.0,1,-1039,737,1776,5.6,False,0,0,0,0.0,27,Manchester City,Nottingham Forest,3,0,26739,2024,691413,0.0641731545329094,0,1,0,0.0,0.0641731545329094,0.0,Nottingham Forest,4,4,14,0.0,FWD,0.0,0.0,0.0,0.0,0.92,2.0,0.0,0.8,2.0,6.3,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.56,1.0,0.0,0.5,1.0,3.3,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.03,0.03,0.37,0.67,0.0,0.33,0.67,2.2,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.33,1.33,0.0,0.33,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.77,0.0,0.0,0.04,0.04,0.28,0.5,0.0,0.32,0.5,1.85,1.75,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,2.0,1.25,0.0,0.5,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.75,0.0,0.01,0.04,0.03,0.25,0.4,0.0,0.36,0.4,1.64,2.2,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,1.8,1.2,0.0,0.4,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.74,-790.0,-0.413450059689614,,,,
