assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,3.0,0.0,5.7,431.0,0.09,0.09,0.0,0.67,6.0,1.0,0.0,1.6,6.2,2024-08-17,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3116.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,50.0,True,0.0,431.0,0.0,0.0,0.0,25.0,Nottingham Forest,Bournemouth,1.0,1.0,26607.0,2024.0,666396.0,0.0,0.0,0.0,0.0,0.0,0.158812791109085,0.158812791109085,8252.0,Nottingham Forest,3.0,4.0,1.0,0.0,DEF
0.0,0.0,-3.0,0.0,10.2,431.0,0.0,0.12,0.12,0.0,18.0,0.0,0.0,1.6,4.6,2024-08-24,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,2.0,0.0,3296.0,0.0,1.0,0.0,1.0,0.0,-374.0,96.0,470.0,50.0,False,1.0,431.0,0.0,1.0,0.0618153028190135,14.0,Southampton,Nottingham Forest,0.0,1.0,26616.0,2024.0,668065.0,0.0178083386272192,0.0,1.0,0.0,0.0618153028190135,0.1025255396962165,0.0229019001126289,8252.0,Nottingham Forest,3.0,2.0,2.0,,
0.0,0.0,4.0,0.0,2.0,431.0,0.01,0.01,0.0,0.74,36.0,0.0,0.0,1.0,7.8,2024-09-14,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,4.0,0.0,2974.0,1.0,1.0,0.0,0.0,1.0,-309.0,216.0,525.0,49.0,False,0.0,431.0,0.0,0.0,0.0,57.0,Liverpool,Nottingham Forest,0.0,1.0,26635.0,2024.0,673787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8252.0,Nottingham Forest,3.0,5.0,4.0,,
0.0,0.0,4.0,0.0,2.3,431.0,0.0,0.03,0.03,1.14,59.0,1.0,0.0,0.8,1.4,2024-09-28,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,6.0,0.0,3024.0,1.0,1.0,0.0,4.0,1.0,-86.0,158.0,244.0,49.0,True,0.0,431.0,0.0,1.0,0.0317448414862155,59.0,Nottingham Forest,Fulham,0.0,1.0,26653.0,2024.0,677781.0,0.0,0.0,0.0,0.0,0.0317448414862155,0.0469128713011741,0.0151680307462811,8252.0,Nottingham Forest,3.0,4.0,6.0,,
0.0,0.0,4.0,0.0,0.2,431.0,0.0,0.0,0.0,1.03,65.0,0.0,0.0,0.6,6.2,2024-10-06,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,7.0,0.0,2956.0,0.0,1.0,1.0,0.0,1.0,-127.0,105.0,232.0,48.0,False,0.0,431.0,0.0,0.0,0.0,13.0,Chelsea,Nottingham Forest,1.0,1.0,26668.0,2024.0,680162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8252.0,Nottingham Forest,3.0,4.0,7.0,,
0.0,0.0,14.0,1.0,10.6,431.0,0.02,0.11,0.09,1.12,77.0,0.0,0.0,4.7,23.8,2024-10-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,8.0,0.0,3039.0,1.0,0.0,1.0,13.0,2.0,-19.0,175.0,194.0,48.0,True,1.0,431.0,0.0,2.0,0.087086446583271,90.0,Nottingham Forest,Crystal Palace,1.0,0.0,26677.0,2024.0,682439.0,0.0,0.0,0.0,0.0,0.087086446583271,0.2091071456670761,0.122020699083805,8252.0,Nottingham Forest,3.0,4.0,8.0,,
0.0,0.0,9.0,0.0,2.9,431.0,0.02,0.3,0.28,0.76,88.0,1.0,0.0,5.1,15.4,2024-10-25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,9.0,0.0,3179.0,1.0,3.0,1.0,33.0,1.0,80.0,228.0,148.0,48.0,False,1.0,431.0,0.0,1.0,0.4941245317459106,90.0,Leicester,Nottingham Forest,1.0,3.0,26682.0,2024.0,682640.0,0.0,0.0,0.0,0.0,0.4941245317459106,0.0,0.0,8252.0,Nottingham Forest,3.0,2.0,9.0,,
0.0,0.0,11.0,1.0,19.5,431.0,0.09,0.24,0.15,0.13,97.0,0.0,0.0,4.3,14.8,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,10.0,0.0,3350.0,1.0,0.0,3.0,9.0,3.0,119.0,336.0,217.0,48.0,True,0.0,431.0,0.0,2.0,0.0959662497043609,90.0,Nottingham Forest,West Ham,3.0,0.0,26698.0,2024.0,685058.0,0.0420898087322711,0.0,1.0,0.0,0.0959662497043609,1.171135187149048,1.1162277460098269,8252.0,Nottingham Forest,2.0,4.0,10.0,,
0.0,0.0,21.0,0.0,5.3,431.0,0.02,0.04,0.02,1.43,107.0,2.0,0.0,4.3,20.2,2024-11-10,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,11.0,0.0,3680.0,1.0,3.0,1.0,17.0,2.0,264.0,482.0,218.0,48.0,True,0.0,431.0,0.0,1.0,0.1065149158239364,77.0,Nottingham Forest,Newcastle United,1.0,3.0,26704.0,2024.0,687315.0,0.0,0.0,0.0,0.0,0.1065149158239364,0.1065149158239364,0.0,8252.0,Nottingham Forest,3.0,4.0,11.0,0.0,DEF
0.0,0.0,9.0,0.0,1.7,431.0,0.0,0.03,0.03,0.92,111.0,2.0,0.0,1.5,9.2,2024-11-23,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3871.0,1.0,0.0,3.0,4.0,2.0,116.0,347.0,231.0,48.0,False,0.0,431.0,0.0,1.0,0.0910093188285827,68.0,Arsenal,Nottingham Forest,3.0,0.0,26714.0,2024.0,688501.0,0.0,0.0,0.0,0.0,0.0910093188285827,0.0,0.0,8252.0,Nottingham Forest,3.0,4.0,12.0,,
