assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0,1,40,1,6.5,482,0.04,0.14,0.1,1.0,19,0,1,5.7,43.8,2024-08-24,71,0,0,0,0,0,0,0,False,8,0,0,0,0,2,0,8142,1,0,4,7.0,9,-3272,516,3788,50,True,0,1,1,0.0567831993103027,76,Tottenham,Everton,4,0,26617,2024,667980,0.0,0,0,1,0.0567831993103027,0.8033932447433472,0.8033932447433472,Tottenham,3,3,2,4.5,MID
0,0,15,0,29.0,482,0.06,0.06,0.0,1.57,28,2,0,4.3,11.6,2024-09-01,81,0,0,0,0,0,0,0,False,15,0,0,0,0,3,0,49892,1,1,2,2.0,1,29950,37438,7488,50,False,1,0,0,0.0,87,Newcastle United,Tottenham,2,1,26629,2024,672475,0.1042985469102859,0,2,0,0.0,0.2287852317094802,0.1540571898221969,Tottenham,2,4,3,2.8,MID
0,0,1,0,2.8,482,0.03,0.03,0.0,0.06,49,0,0,0.6,3.6,2024-09-21,27,0,0,0,0,0,0,0,False,4,0,0,0,0,5,0,38966,0,1,3,0.0,0,-9653,771,10424,50,True,1,0,0,0.0,23,Tottenham,Brentford,3,1,26648,2024,675787,0.0,0,0,0,0.0,0.4397331178188324,0.4397331178188324,Tottenham,3,3,5,1.9,MID
0,0,4,0,0.3,482,0.0,0.0,0.0,0.02,64,0,0,0.3,2.6,2024-10-06,11,0,0,0,0,0,0,0,False,5,0,0,0,0,7,0,36721,0,2,3,0.0,1,-1663,3361,5024,49,False,0,0,0,0.0,9,Brighton,Tottenham,3,2,26671,2024,680445,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,3,7,0.2,MID
0,3,44,0,14.0,482,0.02,0.18,0.16,0.78,79,1,1,8.6,55.0,2024-10-19,80,0,0,0,0,0,0,0,False,19,0,0,0,0,8,0,35290,1,1,4,17.0,10,-1859,1733,3592,49,True,0,1,1,0.0917693525552749,82,Tottenham,West Ham,4,1,26672,2024,680945,0.0482799224555492,0,1,1,0.0917693525552749,0.4579264521598816,0.3178772032260895,Tottenham,2,3,8,4.2,MID
0,0,13,0,2.0,482,0.09,0.09,0.0,0.83,86,1,0,1.8,15.6,2024-10-27,86,0,0,0,0,0,0,0,False,7,0,0,0,0,9,0,45810,1,0,1,0.0,2,9205,10689,1484,49,False,0,0,0,0.0,90,Crystal Palace,Tottenham,1,0,26689,2024,683497,0.0,0,0,0,0.0,0.2875473201274872,0.2875473201274872,Tottenham,2,3,9,3.7,MID
0,0,5,0,2.3,482,0.01,0.01,0.0,0.47,99,0,0,1.1,8.2,2024-11-03,34,0,0,0,0,0,0,0,False,2,0,0,0,0,10,0,50162,0,1,4,0.0,1,4062,7682,3620,49,True,0,0,0,0.0,33,Tottenham,Aston Villa,4,1,26700,2024,685526,0.0,0,0,0,0.0,0.0,0.0,Tottenham,3,3,10,4.8,MID
0,0,4,0,0.3,482,0.0,0.0,0.0,0.02,108,0,0,0.1,0.4,2024-11-10,6,0,0,0,0,0,0,0,False,10,0,0,0,0,11,0,50086,0,2,1,0.0,1,-215,4660,4875,49,True,0,0,0,0.0,2,Tottenham,Ipswich,1,2,26709,2024,687294,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,3,11,1.8,MID
0,0,7,1,3.6,482,0.01,0.04,0.03,2.14,118,0,0,0.8,3.2,2024-11-23,90,0,0,0,0,0,0,0,False,13,0,0,0,0,12,0,45814,1,4,0,1.0,2,-4497,1446,5943,49,False,1,0,1,0.0292849950492382,90,Manchester City,Tottenham,0,4,26720,2024,688686,0.0,0,0,0,0.0292849950492382,0.8236628770828247,0.794377863407135,Tottenham,2,4,12,0.8,MID
0,0,12,0,3.7,482,0.04,0.04,0.0,1.38,128,1,0,2.1,17.2,2024-12-01,90,0,0,0,0,0,0,0,False,9,0,0,0,0,13,0,44013,1,1,1,0.0,2,-2137,1410,3547,49,True,0,0,0,0.0,90,Tottenham,Fulham,1,1,26729,2024,690616,0.0,0,0,0,0.0,0.4222196340560913,0.4222196340560913,Tottenham,3,3,13,2.0,MID
0,0,10,0,14.5,482,0.05,0.08,0.03,2.09,133,1,0,3.4,17.4,2024-12-05,79,0,0,0,0,0,0,0,False,3,0,0,0,0,14,0,41925,1,0,1,2.0,1,-2318,1083,3401,49,False,1,0,1,0.0178109928965568,81,Bournemouth,Tottenham,1,0,26732,2024,691652,0.0434130541980266,0,1,0,0.0178109928965568,0.200207769870758,0.1823967695236206,Tottenham,2,3,14,2.0,MID
0,0,1,0,2.7,482,0.0,0.0,0.0,2.04,149,3,0,0.6,2.8,2024-12-08,78,0,0,0,0,0,0,0,False,6,0,0,0,0,15,0,39777,1,4,3,0.0,1,-2291,821,3112,49,True,1,0,0,0.0,81,Tottenham,Chelsea,3,4,26745,2024,693019,0.0,0,0,0,0.0,0.3722796440124511,0.3722796440124511,Tottenham,3,3,15,1.5,MID
0,0,13,0,3.4,482,0.01,0.01,0.0,4.6,169,6,0,1.2,6.4,2024-12-22,90,0,0,0,0,0,0,0,False,12,0,0,0,0,17,0,32667,1,6,3,2.0,2,-1465,593,2058,49,True,0,0,0,0.0,90,Tottenham,Liverpool,3,6,26768,2024,695847,0.0,0,0,0,0.0,0.5696644186973572,0.5696644186973572,Tottenham,5,3,17,0.8,MID
0,0,3,0,1.2,482,0.01,0.01,0.0,0.03,178,0,0,0.3,1.4,2024-12-26,3,0,0,0,0,0,0,0,False,16,0,0,0,0,18,0,32167,0,0,1,0.0,1,-743,997,1740,49,False,0,0,0,0.0,2,Nottingham Forest,Tottenham,1,0,26779,2024,696265,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,4,18,1.7,MID
0,0,6,0,1.3,482,0.0,0.05,0.05,0.28,189,1,0,0.3,0.8,2024-12-29,63,0,0,0,0,0,0,0,False,20,0,0,0,0,19,0,31963,1,2,2,1.0,2,-357,1044,1401,49,True,0,0,1,0.0361795909702777,67,Tottenham,Wolverhampton Wanderers,2,2,26790,2024,696737,0.0,0,0,0,0.0361795909702777,0.0154297379776835,0.0154297379776835,Tottenham,3,3,19,1.7,MID
0,0,15,0,2.2,482,0.01,0.01,0.0,0.24,199,0,0,1.7,14.4,2025-01-04,28,0,0,0,0,0,0,0,False,15,0,0,0,0,20,0,31604,0,2,1,0.0,1,-582,1138,1720,49,True,0,0,0,0.0,24,Tottenham,Newcastle United,1,2,26800,2024,697112,0.0,0,0,0,0.0,0.0799142643809318,0.0799142643809318,Tottenham,4,3,20,1.7,MID
0,0,-1,0,1.3,482,0.0,0.0,0.0,0.3,201,2,0,0.1,0.0,2025-01-15,45,0,0,0,0,0,0,0,False,1,0,0,0,0,21,0,30961,1,1,2,0.0,1,-869,772,1641,49,False,0,0,0,0.0,50,Arsenal,Tottenham,2,1,26802,2024,699525,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,5,21,1.4,MID
0,0,19,1,15.9,482,0.04,0.11,0.07,1.51,233,0,0,4.7,19.4,2025-02-02,67,0,0,0,0,0,0,0,False,4,0,0,0,0,24,0,27987,1,2,0,12.0,3,-491,430,921,48,False,0,0,2,0.0613992176949977,70,Brentford,Tottenham,0,2,26834,2024,703935,0.0177471805363893,0,1,0,0.0613992176949977,0.1572854816913604,0.0781390890479087,Tottenham,2,3,24,1.0,MID
0,0,5,0,4.0,482,0.04,0.08,0.04,0.28,249,0,0,1.6,10.2,2025-02-16,12,0,0,0,0,0,0,0,False,14,0,0,0,0,25,0,28022,0,0,1,2.0,1,-155,609,764,48,True,0,0,1,0.0341714918613433,11,Tottenham,Manchester United,1,0,26850,2024,706994,0.0,0,0,0,0.0341714918613433,0.0,0.0,Tottenham,2,3,25,1.3,MID
0,0,3,0,2.6,482,0.0,0.0,0.0,0.03,256,0,0,0.5,2.0,2025-02-22,5,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,28139,0,4,1,0.0,1,45,548,503,48,False,0,0,0,0.0,2,Ipswich,Tottenham,1,4,26857,2024,707817,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,2,26,1.2,MID
