assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,-7.0,0.0,0.0,564.0,0.0,0.0,0.0,1.15,41.0,2.0,0.0,0.0,0.0,2024-09-21,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,5.0,0.0,8152.0,0.0,1.0,3.0,0.0,0.0,-195.0,235.0,430.0,44.0,False,0.0,564.0,0.0,0.0,0.0,2.0,Aston Villa,Wolverhampton Wanderers,3.0,1.0,26647.0,2024.0,675774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.0,Wolverhampton Wanderers,2.0,3.0,5.0,,
0.0,0.0,7.0,0.0,0.7,564.0,0.0,0.0,0.0,2.39,60.0,2.0,0.0,1.7,16.2,2024-09-28,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,6.0,0.0,8014.0,1.0,2.0,1.0,0.0,1.0,-353.0,258.0,611.0,44.0,True,0.0,564.0,0.0,0.0,0.0,81.0,Wolverhampton Wanderers,Liverpool,1.0,2.0,26658.0,2024.0,678053.0,0.0,0.0,0.0,0.0,0.0,0.0753610506653785,0.0753610506653785,10945.0,Wolverhampton Wanderers,5.0,2.0,6.0,,
0.0,0.0,4.0,0.0,1.3,564.0,0.0,0.0,0.0,1.62,80.0,2.0,0.0,2.4,23.0,2024-10-20,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,8.0,0.0,7442.0,1.0,2.0,1.0,0.0,1.0,-236.0,80.0,316.0,43.0,True,0.0,564.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Manchester City,1.0,2.0,26681.0,2024.0,681876.0,0.0,0.0,0.0,0.0,0.0,0.3284612894058227,0.3284612894058227,10945.0,Wolverhampton Wanderers,4.0,2.0,8.0,0.0,GK
0.0,0.0,9.0,0.0,0.9,564.0,0.01,0.22,0.21,1.31,84.0,2.0,0.0,4.7,29.0,2024-10-26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,9.0,0.0,7531.0,1.0,2.0,2.0,17.0,1.0,29.0,193.0,164.0,43.0,False,0.0,564.0,0.0,1.0,0.0882612317800521,90.0,Brighton,Wolverhampton Wanderers,2.0,2.0,26686.0,2024.0,683039.0,0.0,0.0,0.0,0.0,0.0882612317800521,0.0,0.0,10945.0,Wolverhampton Wanderers,2.0,3.0,9.0,,
0.0,0.0,0.0,0.0,0.2,564.0,0.0,0.0,0.0,2.51,100.0,2.0,0.0,2.0,20.0,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,10.0,0.0,7722.0,1.0,2.0,2.0,0.0,1.0,94.0,343.0,249.0,43.0,True,0.0,564.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Crystal Palace,2.0,2.0,26701.0,2024.0,685236.0,0.0,0.0,0.0,0.0,0.0,1.1423912048339844,1.1423912048339844,10945.0,Wolverhampton Wanderers,3.0,2.0,10.0,-0.5,GK
0.0,0.0,25.0,1.0,0.3,564.0,0.0,0.0,0.0,0.66,110.0,0.0,0.0,1.3,12.4,2024-11-09,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,11.0,0.0,8006.0,1.0,0.0,2.0,0.0,6.0,214.0,469.0,255.0,43.0,True,0.0,564.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Southampton,2.0,0.0,26711.0,2024.0,686663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10945.0,Wolverhampton Wanderers,2.0,2.0,11.0,,
0.0,0.0,-8.0,0.0,0.6,564.0,0.01,0.01,0.0,0.59,134.0,4.0,0.0,0.7,6.8,2024-12-04,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,14.0,0.0,7992.0,1.0,0.0,4.0,0.0,0.0,55.0,301.0,246.0,43.0,False,0.0,564.0,0.0,0.0,0.0,83.0,Everton,Wolverhampton Wanderers,4.0,0.0,26735.0,2024.0,691586.0,0.0,0.0,0.0,0.0,0.0,0.5755777955055237,0.5755777955055237,10945.0,Wolverhampton Wanderers,2.0,3.0,14.0,,
0.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,0.0,1.01,150.0,2.0,0.0,0.6,6.2,2024-12-09,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,15.0,0.0,7893.0,1.0,1.0,2.0,0.0,1.0,-135.0,186.0,321.0,43.0,False,0.0,564.0,0.0,0.0,0.0,90.0,West Ham,Wolverhampton Wanderers,2.0,1.0,26746.0,2024.0,693281.0,0.0,0.0,0.0,0.0,0.0,0.4147919118404388,0.4147919118404388,10945.0,Wolverhampton Wanderers,2.0,2.0,15.0,,
0.0,0.0,3.0,0.0,1.3,564.0,0.01,0.01,0.0,1.2,160.0,2.0,0.0,1.1,9.8,2024-12-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,16.0,0.0,8078.0,1.0,2.0,1.0,0.0,1.0,88.0,304.0,216.0,43.0,True,0.0,564.0,0.0,0.0,0.0,90.0,Wolverhampton Wanderers,Ipswich,1.0,2.0,26758.0,2024.0,693603.0,0.0,0.0,0.0,0.0,0.0,0.1400483548641204,0.1400483548641204,10945.0,Wolverhampton Wanderers,2.0,2.0,16.0,0.0,GK
0.0,0.0,24.0,1.0,0.0,564.0,0.0,0.04,0.04,0.81,167.0,0.0,0.0,1.8,13.8,2024-12-22,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,17.0,0.0,7937.0,1.0,3.0,0.0,4.0,6.0,-173.0,143.0,316.0,43.0,False,0.0,564.0,0.0,1.0,0.0251137632876634,90.0,Leicester,Wolverhampton Wanderers,0.0,3.0,26770.0,2024.0,695679.0,0.0,0.0,0.0,0.0,0.0251137632876634,0.2990841269493103,0.2990841269493103,10945.0,Wolverhampton Wanderers,2.0,2.0,17.0,,
