assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position
0.0,0.0,9.0,0.0,1.1,85.0,0.02,0.02,0.0,1.3,6.0,1.0,0.0,1.7,15.6,2024-08-17,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,1.0,0.0,37460.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,45.0,False,0.0,85.0,0.0,0.0,0.0,90.0,Nottingham Forest,Bournemouth,1.0,1.0,26607.0,2024.0,666404.0,0.0,0.0,0.0,0.0,0.0,0.0954376831650734,0.0954376831650734,11486.0,Bournemouth,3.0,4.0,1.0,,
0.0,0.0,13.0,0.0,0.6,85.0,0.01,0.01,0.0,1.61,12.0,1.0,0.0,1.7,16.6,2024-08-25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15.0,0.0,0.0,0.0,0.0,2.0,0.0,38888.0,1.0,1.0,1.0,0.0,2.0,-1810.0,979.0,2789.0,45.0,True,0.0,85.0,0.0,0.0,0.0,90.0,Bournemouth,Newcastle United,1.0,1.0,26620.0,2024.0,668703.0,0.0,0.0,0.0,0.0,0.0,0.0425116792321205,0.0425116792321205,11486.0,Bournemouth,3.0,3.0,2.0,,
0.0,0.0,6.0,0.0,0.2,85.0,0.0,0.19,0.19,1.97,24.0,2.0,0.0,3.1,20.8,2024-08-31,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.0,0.0,0.0,0.0,0.0,3.0,0.0,44244.0,1.0,3.0,2.0,10.0,1.0,2938.0,6849.0,3911.0,45.0,False,0.0,85.0,0.0,1.0,0.1287432610988617,90.0,Everton,Bournemouth,2.0,3.0,26624.0,2024.0,671767.0,0.0,0.0,0.0,0.0,0.1287432610988617,0.3649641573429107,0.3649641573429107,11486.0,Bournemouth,3.0,3.0,3.0,,
0.0,0.0,8.0,0.0,10.5,85.0,0.01,0.01,0.0,0.78,32.0,1.0,0.0,1.9,8.8,2024-09-14,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,4.0,0.0,38452.0,1.0,1.0,0.0,0.0,2.0,-6158.0,1724.0,7882.0,45.0,True,0.0,85.0,0.0,0.0,0.0,90.0,Bournemouth,Chelsea,0.0,1.0,26639.0,2024.0,674149.0,0.061547540128231,0.0,1.0,0.0,0.0,0.1271997690200805,0.0656522288918495,11486.0,Bournemouth,4.0,3.0,4.0,5.2,FWD
0.0,0.0,10.0,0.0,1.3,85.0,0.01,0.01,0.0,2.06,46.0,3.0,0.0,3.3,31.4,2024-09-21,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,5.0,0.0,36971.0,1.0,0.0,3.0,0.0,1.0,-2055.0,758.0,2813.0,45.0,False,0.0,85.0,0.0,0.0,0.0,90.0,Liverpool,Bournemouth,3.0,0.0,26645.0,2024.0,675700.0,0.0,0.0,0.0,0.0,0.0,0.0879003405570983,0.0879003405570983,11486.0,Bournemouth,3.0,5.0,5.0,,
0.0,0.0,6.0,0.0,1.0,85.0,0.0,0.0,0.0,0.6,52.0,1.0,0.0,1.1,9.6,2024-09-30,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,6.0,0.0,40745.0,1.0,1.0,3.0,0.0,2.0,2861.0,6433.0,3572.0,45.0,True,0.0,85.0,0.0,0.0,0.0,90.0,Bournemouth,Southampton,3.0,1.0,26661.0,2024.0,678925.0,0.0,0.0,0.0,0.0,0.0,0.2761843204498291,0.2761843204498291,11486.0,Bournemouth,2.0,3.0,6.0,,
0.0,0.0,10.0,0.0,0.9,85.0,0.01,0.12,0.11,0.79,68.0,1.0,0.0,1.5,10.4,2024-10-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,11.0,0.0,0.0,0.0,0.0,7.0,0.0,40351.0,1.0,0.0,1.0,4.0,2.0,-528.0,2660.0,3188.0,45.0,False,0.0,85.0,0.0,1.0,0.274906724691391,90.0,Leicester,Bournemouth,1.0,0.0,26663.0,2024.0,679438.0,0.0,0.0,0.0,0.0,0.274906724691391,0.7293995022773743,0.7293995022773743,11486.0,Bournemouth,3.0,2.0,7.0,,
0.0,0.0,22.0,1.0,1.9,85.0,0.02,0.02,0.0,0.68,71.0,0.0,0.0,0.9,6.6,2024-10-19,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,0.0,0.0,0.0,8.0,0.0,36469.0,1.0,0.0,2.0,0.0,6.0,-4117.0,276.0,4393.0,45.0,True,0.0,85.0,0.0,0.0,0.0,90.0,Bournemouth,Arsenal,2.0,0.0,26680.0,2024.0,681566.0,0.0,0.0,0.0,0.0,0.0,0.0959952622652053,0.0959952622652053,11486.0,Bournemouth,4.0,3.0,8.0,,
0.0,0.0,10.0,0.0,0.7,85.0,0.03,0.03,0.0,1.81,82.0,1.0,0.0,2.4,23.0,2024-10-26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,9.0,0.0,38935.0,1.0,1.0,1.0,0.0,2.0,1968.0,3414.0,1446.0,44.0,False,0.0,85.0,0.0,0.0,0.0,90.0,Aston Villa,Bournemouth,1.0,1.0,26684.0,2024.0,682978.0,0.0,0.0,0.0,0.0,0.0,0.0437874607741832,0.0437874607741832,11486.0,Bournemouth,3.0,3.0,9.0,3.3,FWD
0.0,0.0,13.0,0.0,0.3,85.0,0.0,0.0,0.0,1.56,91.0,1.0,0.0,1.6,15.8,2024-11-02,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,10.0,0.0,38197.0,1.0,1.0,2.0,0.0,2.0,-987.0,2425.0,3412.0,44.0,True,0.0,85.0,0.0,0.0,0.0,90.0,Bournemouth,Manchester City,2.0,1.0,26692.0,2024.0,684966.0,0.0,0.0,0.0,0.0,0.0,0.4582363069057464,0.4582363069057464,11486.0,Bournemouth,4.0,3.0,10.0,,
