assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,-2.0,0.0,0.7,244.0,0.0,0.0,0.0,0.23,69.0,1.0,0.0,1.0,8.8,2024-10-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,7.0,0.0,111939.0,0.0,2.0,3.0,0.0,1.0,-10599.0,958.0,11557.0,4.2,False,0.0,244.0,0.0,0.0,0.0,12.0,Manchester City,Fulham,3.0,2.0,26664.0,2024.0,679477.0,0.0,0.0,0.0,0.0,0.0,0.3371158540248871,0.3371158540248871,6157.0,Fulham,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.8469037155413504
0.0,0.0,6.0,0.0,1.1,244.0,0.01,0.07,0.06,0.41,92.0,0.0,0.0,2.9,6.6,2024-11-04,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,10.0,0.0,81731.0,0.0,1.0,2.0,21.0,1.0,-9126.0,524.0,9650.0,4.2,True,0.0,244.0,0.0,2.0,0.0801872983574867,15.0,Fulham,Brentford,2.0,1.0,26693.0,2024.0,686116.0,0.0,0.0,0.0,0.0,0.0801872983574867,0.054710142314434,0.0392381362617015,6157.0,Fulham,2.0,3.0,10.0,,,0.0,0.0,0.0,0.0,0.23,1.0,0.0,1.0,8.8,0.7,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30208.0,-0.8969923333988599
0.0,0.0,-3.0,0.0,1.0,244.0,0.01,0.01,0.0,0.41,115.0,2.0,0.0,1.0,6.6,2024-11-23,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,12.0,0.0,78864.0,0.0,4.0,1.0,2.0,0.0,-1716.0,1358.0,3074.0,4.2,True,0.0,244.0,0.0,0.0,0.0,15.0,Fulham,Wolverhampton Wanderers,1.0,4.0,26717.0,2024.0,688401.0,0.0,0.0,0.0,0.0,0.0,0.0535030141472816,0.0535030141472816,6157.0,Fulham,2.0,3.0,12.0,,,0.0,0.01,0.07,0.06,0.41,0.0,0.0,2.9,6.6,1.1,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.04,,0.0,0.0,0.04,0.03,0.32,0.5,0.0,1.95,7.7,0.9,10.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2867.0,-0.3871841155234657
0.0,0.0,3.0,0.0,0.1,244.0,0.0,0.0,0.0,0.02,128.0,0.0,0.0,0.0,0.2,2024-12-01,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,13.0,0.0,77332.0,0.0,1.0,1.0,0.0,1.0,-1620.0,783.0,2403.0,4.2,False,0.0,244.0,0.0,0.0,0.0,1.0,Tottenham,Fulham,1.0,1.0,26729.0,2024.0,690637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6157.0,Fulham,3.0,3.0,13.0,,,0.0,0.01,0.01,0.0,0.41,2.0,0.0,1.0,6.6,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,,0.0,0.01,0.04,0.03,0.41,1.0,0.0,1.95,6.6,1.05,11.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,0.5,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.05,,0.0,0.01,0.03,0.02,0.35,1.0,0.0,1.63,7.33,0.93,7.67,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.0,0.67,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1532.0,-0.5084745762711864
0.0,0.0,10.0,0.0,0.8,244.0,0.0,0.0,0.0,1.34,135.0,1.0,0.0,1.8,16.8,2024-12-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5.0,0.0,0.0,0.0,0.0,14.0,0.0,76470.0,1.0,1.0,3.0,0.0,2.0,-953.0,936.0,1889.0,4.2,True,0.0,244.0,0.0,0.0,0.0,90.0,Fulham,Brighton,3.0,1.0,26736.0,2024.0,691600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6157.0,Fulham,3.0,3.0,14.0,,,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.21,1.0,0.0,0.5,3.4,0.55,1.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,,0.0,0.01,0.03,0.02,0.28,0.67,0.0,1.3,4.47,0.73,7.67,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.33,0.67,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.03,,0.0,0.0,0.02,0.02,0.27,0.75,0.0,1.23,5.55,0.72,5.75,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.75,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-862.0,-0.3373451327433628
0.0,0.0,2.0,0.0,0.3,244.0,0.0,0.0,0.0,1.05,155.0,1.0,0.0,0.6,5.8,2024-12-14,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,16.0,0.0,74408.0,0.0,2.0,2.0,0.0,1.0,-1242.0,951.0,2193.0,4.2,False,0.0,244.0,0.0,0.0,0.0,30.0,Liverpool,Fulham,2.0,2.0,26752.0,2024.0,693779.0,0.0,0.0,0.0,0.0,0.0,0.6392984986305237,0.6392984986305237,6157.0,Fulham,3.0,5.0,16.0,,,0.0,0.0,0.0,0.0,1.34,1.0,0.0,1.8,16.8,0.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.68,0.5,0.0,0.9,8.5,0.45,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.59,1.0,0.0,0.93,7.87,0.63,0.67,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.0,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,,0.0,0.0,0.02,0.02,0.54,0.75,0.0,1.42,7.55,0.75,5.75,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.75,1.75,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.02,,0.0,0.0,0.02,0.01,0.48,0.8,0.0,1.34,7.8,0.74,4.6,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,2.0,1.0,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.09,,-2062.0,-0.3950381679389313
0.0,0.0,26.0,1.0,16.8,244.0,0.14,0.14,0.0,0.26,165.0,0.0,0.0,4.2,21.2,2024-12-22,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,17.0,0.0,118271.0,1.0,0.0,0.0,4.0,6.0,43233.0,45331.0,2098.0,4.2,True,0.0,244.0,0.0,0.0,0.0,90.0,Fulham,Southampton,0.0,0.0,26763.0,2024.0,695630.0,0.1277517527341842,0.0,1.0,0.0,0.0,0.5016113519668579,0.3738596141338348,6157.0,Fulham,2.0,3.0,17.0,,,0.0,0.0,0.0,0.0,1.05,1.0,0.0,0.6,5.8,0.3,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,,0.0,0.0,0.0,0.0,1.2,1.0,0.0,1.2,11.3,0.55,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,,0.0,0.0,0.0,0.0,0.8,0.67,0.0,0.8,7.6,0.4,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.85,7.35,0.55,0.5,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,,0.0,0.0,0.02,0.01,0.65,0.8,0.0,1.26,7.2,0.66,4.6,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8,1.8,1.0,0.0,0.4,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.15,,43863.0,0.9115309199013262
1.0,0.0,21.0,0.0,22.2,244.0,0.01,0.03,0.02,1.12,174.0,1.0,0.0,6.3,32.4,2024-12-26,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6.0,0.0,0.0,0.0,0.0,18.0,0.0,127710.0,1.0,2.0,1.0,8.0,5.0,9320.0,13828.0,4508.0,4.2,False,0.0,244.0,0.0,1.0,0.0206243861466646,90.0,Chelsea,Fulham,1.0,2.0,26775.0,2024.0,696191.0,0.3957754671573639,1.0,2.0,0.0,0.0206243861466646,0.993719518184662,0.5773196816444397,6157.0,Fulham,3.0,4.0,18.0,,,1.0,0.14,0.14,0.0,0.26,0.0,0.0,4.2,21.2,16.8,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.13,0.0,0.0,1.0,0.0,0.0,0.5,0.37,,0.5,0.07,0.07,0.0,0.66,0.5,0.0,2.4,13.5,8.55,2.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,3.5,0.0,0.0,0.0,0.06,0.0,0.0,0.5,0.0,0.0,0.57,0.51,,0.33,0.05,0.05,0.0,0.88,0.67,0.0,2.2,14.6,5.97,1.33,71.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.67,3.0,0.0,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.0,0.38,0.34,,0.25,0.04,0.04,0.0,0.67,0.5,0.0,1.65,11.0,4.5,1.0,54.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,2.5,0.0,0.0,0.0,0.03,0.0,0.0,0.25,0.0,0.0,0.29,0.25,,0.2,0.03,0.03,0.0,0.62,0.8,0.0,1.52,10.12,3.8,1.2,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,1.4,2.0,0.0,0.0,0.0,0.03,0.0,0.0,0.2,0.0,0.0,0.24,0.21,,9439.0,0.5082897033158813
0.0,0.0,11.0,0.0,15.3,244.0,0.07,0.11,0.04,1.98,185.0,2.0,0.0,6.5,26.8,2024-12-29,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,3.0,0.0,0.0,0.0,0.0,19.0,0.0,156666.0,1.0,2.0,2.0,23.0,1.0,27815.0,31510.0,3695.0,4.2,True,0.0,244.0,0.0,1.0,0.0714838281273841,90.0,Fulham,Bournemouth,2.0,2.0,26786.0,2024.0,696702.0,0.1397252380847931,0.0,1.0,0.0,0.0714838281273841,0.3177354335784912,0.1065263748168945,6157.0,Fulham,3.0,3.0,19.0,,,0.0,0.01,0.03,0.02,1.12,1.0,0.0,6.3,32.4,22.2,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.02,0.4,1.0,1.0,2.0,0.0,0.02,0.99,0.58,,0.5,0.08,0.08,0.01,0.69,0.5,0.0,5.25,26.8,19.5,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,5.5,0.0,0.5,0.01,0.26,0.5,0.5,1.5,0.0,0.01,0.75,0.48,,0.33,0.05,0.06,0.01,0.81,0.67,0.0,3.7,19.8,13.1,4.0,71.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,4.0,0.0,0.33,0.01,0.17,0.33,0.33,1.0,0.0,0.01,0.71,0.53,,0.25,0.04,0.04,0.0,0.94,0.75,0.0,3.22,19.05,10.02,3.0,76.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.25,1.5,3.5,0.0,0.25,0.01,0.13,0.25,0.25,0.75,0.0,0.01,0.53,0.4,,0.2,0.03,0.03,0.0,0.76,0.6,0.0,2.58,15.28,8.04,2.4,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,1.4,3.0,0.0,0.2,0.0,0.1,0.2,0.2,0.6,0.0,0.0,0.43,0.32,,28956.0,0.7900866354211049
0.0,0.0,2.0,0.0,6.1,244.0,0.02,0.02,0.0,1.59,195.0,2.0,0.0,2.2,9.6,2025-01-05,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,20.0,0.0,197093.0,1.0,2.0,2.0,6.0,1.0,39202.0,51504.0,12302.0,4.2,True,0.0,244.0,0.0,0.0,0.0,90.0,Fulham,Ipswich,2.0,2.0,26796.0,2024.0,697525.0,0.0,0.0,0.0,0.0,0.0,0.1964802294969558,0.1964802294969558,6157.0,Fulham,2.0,3.0,20.0,,,0.0,0.07,0.11,0.04,1.98,2.0,0.0,6.5,26.8,15.3,23.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.07,0.14,0.0,0.0,1.0,0.0,0.07,0.32,0.11,,0.0,0.04,0.07,0.03,1.55,1.5,0.0,6.4,29.6,18.75,15.5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,3.0,0.0,1.0,0.05,0.27,0.5,0.5,1.5,0.0,0.05,0.66,0.34,,0.33,0.07,0.09,0.02,1.12,1.0,0.0,5.67,26.8,18.1,11.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,4.0,0.0,0.67,0.03,0.22,0.33,0.33,1.33,0.0,0.03,0.6,0.35,,0.25,0.06,0.07,0.02,1.1,1.0,0.0,4.4,21.55,13.65,8.75,76.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,1.25,3.25,0.0,0.5,0.02,0.17,0.25,0.25,1.0,0.0,0.02,0.61,0.42,,0.2,0.04,0.06,0.01,1.15,1.0,0.0,3.88,20.6,11.08,7.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,1.6,3.0,0.0,0.4,0.02,0.13,0.2,0.2,0.8,0.0,0.02,0.49,0.34,,40427.0,0.6143936306930383
