assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,13,0,7.7,471,0.25,0.56,0.31,0.25,5,1,0,4.1,4.8,2024-08-17,90,0,0,0,0,0,0,0,False,15,0,0,0,0,1,0,4947,1,0,1,28.0,2,0,0,0,5.0,False,0,0,4,0.2582741677761078,90,Newcastle United,Southampton,1,0,26606,2024,666375,0.0,0,0,0,0.2582741677761078,1.2138007879257202,1.1274915933609009,Southampton,1,4,1,0.6,MID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,9,0,7.8,471,0.01,0.01,0.0,2.45,18,1,0,0.7,0.0,2024-08-24,83,0,0,0,0,0,0,0,False,16,0,0,0,0,2,0,5840,1,1,0,0.0,2,32,579,547,5.0,True,0,0,0,0.0,85,Southampton,Nottingham Forest,0,1,26616,2024,668044,0.0,0,0,0,0.0,0.0,0.0,Southampton,4,1,2,1.5,MID,0.0,0.25,0.56,0.31,0.25,1.0,0.0,4.1,4.8,7.7,28.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,0.26,0.0,0.0,0.0,0.0,0.0,0.26,1.21,1.13,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.0,0.028419182948490232
0,0,6,0,41.4,471,0.28,0.28,0.0,0.97,22,1,0,6.1,15.8,2024-08-31,45,0,0,0,0,0,0,0,False,4,0,0,0,0,3,0,5617,1,1,3,4.0,1,-519,359,878,5.0,False,0,0,0,0.0,49,Brentford,Southampton,3,1,26623,2024,671742,0.2060462981462478,0,3,0,0.0,0.0703959986567497,0.0486413799226284,Southampton,1,3,3,1.2,MID,0.0,0.01,0.01,0.0,2.45,1.0,0.0,0.7,0.0,7.8,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-223.0,-0.4195634599838319
0,0,3,0,0.2,471,0.0,0.0,0.0,1.26,78,2,0,0.2,2.0,2024-10-19,22,0,0,0,0,0,0,0,False,11,0,0,0,0,8,0,2897,0,3,2,0.0,1,-208,22,230,5.0,True,0,0,0,0.0,20,Southampton,Leicester,2,3,26678,2024,681393,0.0,0,0,0,0.0,0.0,0.0,Southampton,1,1,8,-0.2,MID,0.0,0.28,0.28,0.0,0.97,1.0,0.0,6.1,15.8,41.4,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.21,0.0,0.0,3.0,0.0,0.0,0.07,0.05,1.2,0.0,0.18,0.28,0.1,1.22,1.0,0.0,3.63,6.87,18.97,10.67,72.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.33,1.67,0.0,1.33,0.09,0.07,0.0,0.0,1.0,0.0,0.09,0.43,0.39,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2720.0,-0.8253968253968254
0,0,3,0,0.9,471,0.0,0.0,0.0,1.82,209,3,0,0.1,0.4,2025-01-16,27,0,0,0,0,0,0,0,False,14,0,0,0,0,21,0,2253,0,1,3,0.0,1,-38,16,54,5.0,False,0,0,0,0.0,26,Manchester United,Southampton,3,1,26811,2024,699592,0.0,0,0,0,0.0,0.0,0.0,Southampton,1,3,21,-0.3,MID,0.0,0.0,0.0,0.0,1.26,2.0,0.0,0.2,2.0,0.2,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.1,0.0,1.56,1.33,0.0,2.33,5.93,16.47,1.33,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,1.67,1.33,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.02,0.02,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-644.0,-0.5428571428571428
0,0,3,0,0.6,471,0.0,0.0,0.0,0.0,219,0,0,0.1,0.6,2025-01-19,4,0,0,0,0,0,0,0,False,16,0,0,0,0,22,0,2277,0,2,3,0.0,1,-1,22,23,5.0,False,0,0,0,0.0,1,Nottingham Forest,Southampton,3,2,26820,2024,700527,0.0,0,0,0,0.0,0.0,0.0,Southampton,1,4,22,0.0,MID,0.0,0.0,0.0,0.0,1.82,3.0,0.0,0.1,0.4,0.9,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.09,0.09,0.0,1.35,2.0,0.0,2.13,6.07,14.17,1.33,31.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.67,1.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.02,0.02,0.23,0.0,0.11,0.17,0.06,1.35,1.6,0.0,2.24,4.6,11.6,6.4,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,1.8,1.4,0.0,0.8,0.05,0.04,0.0,0.0,0.6,0.0,0.05,0.26,0.24,0.56,24.0,-0.022222222222222223
0,0,3,0,0.3,471,0.0,0.0,0.0,0.31,228,0,0,0.3,2.2,2025-01-25,11,0,0,0,0,0,0,0,False,15,0,0,0,0,23,0,2330,0,3,1,0.0,1,6,48,42,5.0,True,0,0,0,0.0,8,Southampton,Newcastle United,1,3,26829,2024,701475,0.0,0,0,0,0.0,0.0,0.0,Southampton,4,1,23,-0.2,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.67,0.0,0.13,1.0,0.57,0.0,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,0.06,0.06,0.0,1.3,1.4,0.0,1.44,3.76,10.18,0.8,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.6,2.2,1.2,0.0,0.0,0.0,0.04,0.0,0.0,0.6,0.0,0.0,0.01,0.01,0.44,53.0,0.06666666666666667
0,0,4,0,0.3,471,0.0,0.0,0.0,0.43,236,0,0,0.3,2.8,2025-02-01,34,0,0,0,0,0,0,0,False,10,0,0,0,0,24,0,2370,0,2,1,0.0,1,0,43,43,5.0,False,0,0,0,0.0,31,Ipswich,Southampton,1,2,26837,2024,703380,0.0,0,0,0,0.0,0.0349277146160602,0.0349277146160602,Southampton,1,2,24,0.5,MID,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.3,2.2,0.3,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.71,1.0,0.0,0.17,1.07,0.6,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,0.06,0.06,0.0,0.87,1.2,0.0,1.36,4.2,8.68,0.8,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,2.4,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.6,0.0,0.0,0.01,0.01,0.1,40.0,0.0
0,0,7,0,20.1,471,0.1,0.1,0.0,1.02,248,2,0,2.9,9.2,2025-02-15,55,0,0,0,0,0,0,0,False,3,0,0,0,0,25,0,2389,1,3,1,0.0,0,-29,29,58,5.0,True,1,0,0,0.0,57,Southampton,Bournemouth,1,3,26849,2024,706249,0.0151540767401456,0,1,0,0.0,0.0679274201393127,0.0679274201393127,Southampton,3,1,25,-0.3,MID,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.3,2.8,0.3,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.23,1.87,0.4,0.0,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,1.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.1,0.0,0.0,0.0,0.0,0.76,1.0,0.0,0.2,1.6,0.46,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,-0.04,19.0,-0.3333333333333333
0,0,5,0,0.2,471,0.0,0.0,0.0,1.52,260,1,0,0.4,3.4,2025-02-22,18,0,0,0,0,0,0,0,False,5,0,0,0,0,26,0,2406,0,4,0,0.0,1,-8,20,28,5.0,True,0,0,0,0.0,16,Southampton,Brighton,0,4,26861,2024,707865,0.0,0,0,0,0.0,0.0,0.0,Southampton,3,1,26,0.3,MID,0.0,0.1,0.1,0.0,1.02,2.0,0.0,2.9,9.2,20.1,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.07,0.07,-0.3,0.0,0.03,0.03,0.0,0.59,0.67,0.0,1.17,4.73,6.9,0.0,33.33,0.0,0.0,0.0,0.0,0.33,0.0,0.33,2.67,1.0,0.67,0.0,0.0,0.0,0.01,0.0,0.0,0.33,0.0,0.0,0.03,0.03,0.0,0.0,0.02,0.02,0.0,0.72,1.0,0.0,0.74,3.04,4.44,0.0,26.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,2.2,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.02,0.02,-0.06,17.0,-0.16666666666666666
