assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0,0,3,0,1.1,504,0.0,0.0,0.0,0.06,10,0,0,0.3,1.8,2024-08-19,1,0,0,0,0,0,0,0,False,11,0,0,0,0,1,0,8800,0,1,1,0.0,1,0,0,0,4.5,False,0,0,0,0.0,1,Leicester,Tottenham,1,1,26611,2024,667469,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,1,1,2.4,DEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0,0,5,0,1.3,504,0.0,0.0,0.0,0.0,19,0,0,0.5,2.0,2024-08-24,17,0,0,0,0,0,0,0,False,8,0,0,0,0,2,0,9656,0,0,4,2.0,1,-848,239,1087,4.5,True,0,0,0,0.0,14,Tottenham,Everton,4,0,26617,2024,667989,0.0,0,0,0,0.0,0.0,0.0,Tottenham,3,3,2,1.0,DEF,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.3,1.8,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.0,-0.6395173453996983
0,0,0,0,5.1,504,0.01,0.01,0.0,0.62,57,0,0,1.1,5.8,2024-09-29,45,0,0,0,0,0,0,0,False,14,0,0,0,0,6,0,9084,0,3,0,0.0,0,-421,236,657,4.4,False,1,0,0,0.0,39,Manchester United,Tottenham,0,3,26660,2024,678672,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,3,6,0.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.3,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-572.0,-0.47144456886898095
0,0,3,0,0.1,504,0.0,0.0,0.0,0.0,118,0,0,0.1,1.0,2024-11-23,1,0,0,0,0,0,0,0,False,13,0,0,0,0,12,0,7545,0,4,0,0.0,1,-82,107,189,4.4,False,0,0,0,0.0,1,Manchester City,Tottenham,0,4,26720,2024,688694,0.0,0,0,0,0.0,0.0,0.0,Tottenham,2,4,12,-0.2,DEF,0.0,0.01,0.01,0.0,0.62,0.0,0.0,1.1,5.8,5.1,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.63,3.2,2.5,0.67,21.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,1.33,1.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1539.0,-0.27702702702702703
1,0,44,1,27.5,504,0.3,0.36,0.06,0.8,159,0,0,6.9,33.8,2024-12-15,76,0,0,0,0,0,0,0,False,17,0,0,0,0,16,0,7752,1,5,0,8.0,9,-24,159,183,4.4,False,0,0,1,0.0530622936785221,81,Southampton,Tottenham,0,5,26759,2024,694632,0.4084867537021637,1,2,0,0.0530622936785221,1.0590893030166626,1.0590893030166626,Tottenham,2,1,16,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.57,2.93,2.17,0.67,21.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.33,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,-0.07017543859649122
0,0,-2,0,2.3,504,0.01,0.01,0.0,4.6,169,6,0,4.2,39.2,2024-12-22,90,0,0,0,0,0,0,0,False,12,0,0,0,0,17,0,10781,1,6,3,0.0,-1,2682,2965,283,4.4,True,0,0,0,0.0,90,Tottenham,Liverpool,3,6,26768,2024,695846,0.0,0,0,0,0.0,0.5696644186973572,0.5696644186973572,Tottenham,5,3,17,1.0,DEF,1.0,0.3,0.36,0.06,0.8,0.0,0.0,6.9,33.8,27.5,8.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,9.0,0.0,1.0,0.05,0.41,1.0,1.0,2.0,0.0,0.05,1.06,1.06,3.0,0.33,0.1,0.12,0.02,0.47,0.0,0.0,2.7,13.53,10.9,2.67,40.67,0.0,0.0,0.0,0.0,0.33,0.0,0.33,4.0,0.0,3.33,0.0,0.33,0.02,0.14,0.33,0.33,0.67,0.0,0.02,0.35,0.35,0.93,0.2,0.06,0.07,0.01,0.3,0.0,0.0,1.78,8.88,7.02,2.0,28.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,2.6,1.0,2.4,0.0,0.2,0.01,0.08,0.2,0.2,0.4,0.0,0.01,0.21,0.21,1.24,3029.0,0.8257389162561576
0,0,2,0,30.7,504,0.16,0.19,0.03,1.12,178,1,0,4.4,11.4,2024-12-26,90,0,0,0,0,0,0,0,False,16,0,0,0,1,18,0,13063,1,0,1,2.0,-1,2074,2805,731,4.4,False,0,0,1,0.0162087045609951,90,Nottingham Forest,Tottenham,1,0,26779,2024,696254,0.5887138843536377,0,2,0,0.0162087045609951,0.1802959591150283,0.0724020823836326,Tottenham,2,4,18,1.7,DEF,0.0,0.01,0.01,0.0,4.6,6.0,0.0,4.2,39.2,2.3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,1.0,0.33,0.1,0.12,0.02,1.8,2.0,0.0,3.73,24.67,9.97,2.67,55.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,5.0,1.0,3.0,0.0,0.33,0.02,0.14,0.33,0.33,0.67,0.0,0.02,0.54,0.54,1.27,0.2,0.06,0.08,0.01,1.2,1.2,0.0,2.56,16.36,7.26,2.0,45.8,0.0,0.0,0.0,0.0,0.2,0.0,0.4,3.6,1.4,2.0,0.0,0.2,0.01,0.08,0.2,0.2,0.4,0.0,0.01,0.33,0.33,0.96,2282.0,0.5865384615384616
0,0,9,0,2.8,504,0.01,0.01,0.0,2.53,199,2,0,1.6,13.4,2025-01-04,90,0,0,0,0,0,0,0,False,15,0,0,0,0,20,0,11426,1,2,1,0.0,1,150,1130,980,4.4,True,0,0,0,0.0,90,Tottenham,Newcastle United,1,2,26800,2024,697105,0.0,0,0,0,0.0,0.404704749584198,0.404704749584198,Tottenham,4,3,20,1.8,DEF,0.0,0.16,0.19,0.03,1.12,1.0,0.0,4.4,11.4,30.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.02,0.59,0.0,0.0,2.0,0.0,0.02,0.18,0.07,1.7,0.33,0.16,0.19,0.03,2.17,2.33,0.0,5.17,28.13,20.17,3.33,85.33,0.0,0.0,0.0,0.33,0.0,0.0,1.0,3.67,1.33,2.33,0.0,0.67,0.02,0.33,0.33,0.33,1.33,0.0,0.02,0.6,0.57,1.9,0.2,0.1,0.11,0.02,1.43,1.4,0.0,3.34,18.24,13.14,2.0,60.4,0.0,0.0,0.0,0.2,0.2,0.0,0.6,3.6,0.8,1.6,0.0,0.4,0.01,0.2,0.2,0.2,0.8,0.0,0.01,0.36,0.34,1.1,-1637.0,0.07109004739336493
0,0,6,0,1.6,504,0.0,0.0,0.0,1.45,201,2,0,2.0,16.2,2025-01-15,90,0,0,0,0,0,0,0,False,1,0,0,0,0,21,0,12454,1,1,2,2.0,1,692,1627,935,4.4,False,0,0,0,0.0,90,Arsenal,Tottenham,2,1,26802,2024,699524,0.0,0,0,0,0.0,0.0779998376965522,0.0779998376965522,Tottenham,2,5,21,0.0,DEF,0.0,0.01,0.01,0.0,2.53,2.0,0.0,1.6,13.4,2.8,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.8,0.0,0.06,0.07,0.01,2.75,3.0,0.0,3.4,21.33,11.93,0.67,90.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,2.67,1.67,-0.33,0.0,0.33,0.01,0.2,0.0,0.0,0.67,0.0,0.01,0.38,0.35,1.5,0.2,0.1,0.11,0.02,1.81,1.8,0.0,3.44,19.76,12.68,2.0,69.4,0.0,0.0,0.0,0.2,0.0,0.0,0.8,3.4,1.0,1.8,0.0,0.4,0.01,0.2,0.2,0.2,0.8,0.0,0.01,0.44,0.42,1.46,1028.0,0.27010148321623734
0,0,9,0,5.7,504,0.04,0.08,0.04,1.95,214,3,0,3.7,19.0,2025-01-19,90,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,15032,1,2,3,12.0,1,2309,2950,641,4.4,False,0,0,1,0.0244049057364463,90,Everton,Tottenham,3,2,26815,2024,700459,0.0,0,0,0,0.0244049057364463,0.4822807312011719,0.4578758180141449,Tottenham,2,3,22,0.0,DEF,0.0,0.0,0.0,0.0,1.45,2.0,0.0,2.0,16.2,1.6,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.06,0.07,0.01,1.7,1.67,0.0,2.67,13.67,11.7,1.33,90.0,0.0,0.0,0.0,0.33,0.0,0.0,1.0,1.0,1.33,0.33,0.0,0.33,0.01,0.2,0.0,0.0,0.67,0.0,0.01,0.22,0.19,1.17,0.2,0.1,0.11,0.02,2.1,2.2,0.0,3.82,22.8,12.98,2.4,87.2,0.0,0.0,0.0,0.2,0.0,0.0,1.0,2.8,1.4,1.8,0.0,0.4,0.01,0.2,0.2,0.2,0.8,0.0,0.01,0.46,0.44,1.5,2578.0,0.6429963798384851
