assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,5.0,0.0,0.3,314.0,0.0,0.0,0.0,0.56,8.0,0.0,0.0,0.3,2.2,2024-08-18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,1.0,0.0,130410.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,True,0.0,314.0,0.0,0.0,0.0,3.0,Brentford,Crystal Palace,2.0,1.0,26609.0,2024.0,666806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9501.0,Brentford,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
0.0,0.0,2.0,0.0,1.7,314.0,0.01,0.01,0.0,0.67,16.0,1.0,0.0,0.4,0.6,2024-08-25,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,2.0,0.0,127341.0,0.0,0.0,2.0,2.0,1.0,-9867.0,6717.0,16584.0,5.0,False,0.0,314.0,0.0,0.0,0.0,22.0,Liverpool,Brentford,2.0,0.0,26621.0,2024.0,668977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9501.0,Brentford,2.0,5.0,2.0,,,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.3,2.2,0.3,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3069.0,-0.42345822067722416
0.0,0.0,1.0,0.0,0.8,314.0,0.0,0.08,0.08,0.41,22.0,1.0,0.0,1.3,1.0,2024-08-31,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.0,0.0,0.0,0.0,3.0,0.0,109700.0,0.0,1.0,3.0,11.0,1.0,-19056.0,6383.0,25439.0,4.9,True,0.0,314.0,0.0,1.0,0.1343702971935272,5.0,Brentford,Southampton,3.0,1.0,26623.0,2024.0,671734.0,0.0,0.0,0.0,0.0,0.1343702971935272,0.2627857327461242,0.1284154206514358,9501.0,Brentford,2.0,3.0,3.0,,,0.0,0.01,0.01,0.0,0.67,1.0,0.0,0.4,0.6,1.7,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.62,0.5,0.0,0.35,1.4,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17641.0,-0.5988309974231664
0.0,0.0,5.0,0.0,0.1,314.0,0.0,0.0,0.0,1.09,37.0,0.0,0.0,0.2,2.0,2024-09-14,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,4.0,0.0,89847.0,0.0,1.0,2.0,0.0,1.0,-21195.0,7469.0,28664.0,4.9,False,0.0,314.0,0.0,0.0,0.0,13.0,Manchester City,Brentford,2.0,1.0,26637.0,2024.0,673701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9501.0,Brentford,2.0,4.0,4.0,,,0.0,0.0,0.08,0.08,0.41,1.0,0.0,1.3,1.0,0.8,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.26,0.13,,0.0,0.0,0.04,0.04,0.54,1.0,0.0,0.85,0.8,1.25,6.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,1.0,0.0,0.5,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.06,,0.0,0.0,0.03,0.03,0.55,0.67,0.0,0.67,1.27,0.93,4.33,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19853.0,-0.586582902056292
0.0,0.0,18.0,0.0,22.1,314.0,0.34,0.34,0.0,3.52,49.0,3.0,0.0,4.0,9.8,2024-09-21,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18.0,0.0,0.0,0.0,0.0,5.0,0.0,87591.0,1.0,1.0,3.0,8.0,2.0,-3165.0,8722.0,11887.0,4.8,False,0.0,314.0,0.0,0.0,0.0,90.0,Tottenham,Brentford,3.0,1.0,26648.0,2024.0,675802.0,0.4970719516277313,0.0,2.0,0.0,0.0,0.8313834071159363,0.3343114852905273,9501.0,Brentford,2.0,3.0,5.0,,,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.2,2.0,0.1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.04,0.04,0.75,0.5,0.0,0.75,1.5,0.45,5.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,1.0,0.0,0.5,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.06,,0.0,0.0,0.03,0.03,0.72,0.67,0.0,0.63,1.2,0.87,4.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,2.33,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.04,,0.0,0.0,0.02,0.02,0.68,0.5,0.0,0.55,1.45,0.72,3.25,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.25,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2256.0,-0.15357368140132951
1.0,1.0,18.0,0.0,14.3,314.0,0.06,0.08,0.02,0.92,53.0,1.0,0.0,5.8,34.0,2024-09-28,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,6.0,0.0,97632.0,1.0,1.0,1.0,10.0,6.0,9040.0,27967.0,18927.0,4.8,True,0.0,314.0,0.0,1.0,0.0132673159241676,86.0,Brentford,West Ham,1.0,1.0,26656.0,2024.0,677873.0,0.0799521431326866,1.0,1.0,0.0,0.0132673159241676,0.1718048751354217,0.0785854160785675,9501.0,Brentford,2.0,3.0,6.0,,,0.0,0.34,0.34,0.0,3.52,3.0,0.0,4.0,9.8,22.1,8.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,0.83,0.33,,0.0,0.17,0.17,0.0,2.31,1.5,0.0,2.1,5.9,11.1,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.5,1.5,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.42,0.17,,0.0,0.11,0.14,0.03,1.67,1.33,0.0,1.83,4.27,7.67,6.33,37.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,2.67,1.33,0.0,0.33,0.04,0.17,0.0,0.0,0.67,0.0,0.04,0.36,0.15,,0.0,0.09,0.11,0.02,1.42,1.25,0.0,1.48,3.35,6.18,5.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,2.5,1.25,0.0,0.25,0.03,0.12,0.0,0.0,0.5,0.0,0.03,0.27,0.12,,0.0,0.07,0.09,0.02,1.25,1.0,0.0,1.24,3.12,5.0,4.2,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,2.4,1.2,0.0,0.2,0.03,0.1,0.0,0.0,0.4,0.0,0.03,0.22,0.09,,10041.0,0.19277519512091099
0.0,0.0,23.0,0.0,0.8,314.0,0.02,0.91,0.89,0.36,63.0,1.0,1.0,6.9,33.4,2024-10-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20.0,0.0,0.0,0.0,0.0,7.0,0.0,134996.0,0.0,3.0,5.0,35.0,6.0,34652.0,45350.0,10698.0,4.8,True,0.0,314.0,1.0,1.0,0.673401951789856,9.0,Brentford,Wolverhampton Wanderers,5.0,3.0,26667.0,2024.0,679557.0,0.0,0.0,0.0,1.0,0.673401951789856,0.7824408411979675,0.1090388596057891,9501.0,Brentford,2.0,3.0,7.0,4.5,FWD,0.0,0.06,0.08,0.02,0.92,1.0,0.0,5.8,34.0,14.3,10.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.01,0.08,1.0,1.0,1.0,0.0,0.01,0.17,0.08,,0.0,0.2,0.21,0.01,2.22,2.0,0.0,4.9,21.9,18.2,9.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.5,0.01,0.29,0.5,0.5,1.5,0.0,0.01,0.5,0.21,,0.0,0.13,0.14,0.01,1.84,1.33,0.0,3.33,15.27,12.17,6.0,62.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.0,3.0,0.0,0.33,0.0,0.19,0.33,0.33,1.0,0.0,0.0,0.33,0.14,,0.0,0.1,0.12,0.02,1.48,1.25,0.0,2.82,11.7,9.33,7.25,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.25,2.5,0.0,0.5,0.04,0.14,0.25,0.25,0.75,0.0,0.04,0.32,0.14,,0.0,0.08,0.1,0.02,1.32,1.2,0.0,2.34,9.48,7.8,6.2,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,2.2,2.2,0.0,0.4,0.03,0.12,0.2,0.2,0.6,0.0,0.03,0.25,0.11,,37364.0,0.6182557807593492
0.0,0.0,1.0,0.0,0.1,314.0,0.0,0.16,0.16,0.19,75.0,0.0,0.0,0.7,0.0,2024-10-19,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,14.0,0.0,0.0,0.0,0.0,8.0,0.0,154821.0,0.0,1.0,2.0,9.0,1.0,19077.0,32447.0,13370.0,4.8,False,0.0,314.0,0.0,2.0,0.1005767807364463,9.0,Manchester United,Brentford,2.0,1.0,26675.0,2024.0,681316.0,0.0,0.0,0.0,0.0,0.1005767807364463,0.1005767807364463,0.0,9501.0,Brentford,2.0,3.0,8.0,,,0.0,0.02,0.91,0.89,0.36,1.0,1.0,6.9,33.4,0.8,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,1.0,1.0,0.67,0.0,0.0,0.0,0.0,1.0,0.67,0.78,0.11,4.5,0.0,0.04,0.5,0.46,0.64,1.0,0.5,6.35,33.7,7.55,22.5,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,3.0,6.0,0.5,1.0,0.34,0.04,0.5,0.5,0.5,0.5,0.34,0.48,0.09,,0.0,0.14,0.44,0.3,1.6,1.67,0.33,5.57,25.73,12.4,17.67,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.67,3.0,4.67,0.33,0.67,0.23,0.19,0.33,0.33,1.0,0.33,0.23,0.6,0.17,,0.0,0.11,0.33,0.23,1.47,1.25,0.25,4.23,19.8,9.32,13.25,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.75,3.75,0.25,0.5,0.17,0.14,0.25,0.25,0.75,0.25,0.17,0.45,0.13,,0.0,0.08,0.28,0.2,1.26,1.2,0.2,3.64,16.04,7.62,12.8,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,2.8,3.2,0.2,0.6,0.16,0.12,0.2,0.2,0.6,0.2,0.16,0.41,0.13,,19825.0,0.41637383503939585
0.0,0.0,1.0,0.0,0.1,314.0,0.0,0.0,0.0,0.16,83.0,1.0,0.0,0.0,0.0,2024-10-26,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10.0,0.0,0.0,0.0,0.0,9.0,0.0,153607.0,0.0,3.0,4.0,0.0,1.0,-1215.0,13742.0,14957.0,4.8,True,0.0,314.0,0.0,0.0,0.0,1.0,Brentford,Ipswich,4.0,3.0,26685.0,2024.0,683004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9501.0,Brentford,2.0,3.0,9.0,,,0.0,0.0,0.16,0.16,0.19,0.0,0.0,0.7,0.0,0.1,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,,0.0,0.01,0.54,0.52,0.28,0.5,0.5,3.8,16.7,0.45,22.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,3.5,0.5,1.5,0.39,0.0,0.0,0.0,0.0,0.5,0.39,0.44,0.05,,0.0,0.03,0.38,0.36,0.49,0.67,0.33,4.47,22.47,5.07,18.0,37.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.67,2.67,4.33,0.33,1.33,0.26,0.03,0.33,0.33,0.33,0.33,0.26,0.35,0.06,,0.0,0.11,0.37,0.27,1.25,1.25,0.25,4.35,19.3,9.33,15.5,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.75,3.75,0.25,1.0,0.2,0.14,0.25,0.25,0.75,0.25,0.2,0.47,0.13,,0.0,0.08,0.3,0.21,1.22,1.0,0.2,3.52,15.84,7.48,12.4,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,2.6,3.2,0.2,0.8,0.16,0.12,0.2,0.2,0.6,0.2,0.16,0.38,0.1,,-1214.0,-0.042335969894421406
0.0,0.0,0.0,0.0,0.6,314.0,0.01,0.33,0.32,0.62,92.0,2.0,0.0,2.3,3.2,2024-11-04,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,9.0,0.0,0.0,0.0,0.0,10.0,0.0,138417.0,0.0,1.0,2.0,19.0,1.0,-15094.0,6671.0,21765.0,4.8,False,0.0,314.0,0.0,1.0,0.5010765194892883,15.0,Fulham,Brentford,2.0,1.0,26693.0,2024.0,686134.0,0.0,0.0,0.0,0.0,0.5010765194892883,0.5010765194892883,0.0,9501.0,Brentford,2.0,3.0,10.0,3.3,FWD,0.0,0.0,0.0,0.0,0.16,1.0,0.0,0.0,0.0,0.1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.08,0.08,0.18,0.5,0.0,0.35,0.0,0.1,4.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,,0.0,0.01,0.36,0.35,0.24,0.67,0.33,2.53,11.13,0.33,14.67,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,3.67,2.67,0.33,1.0,0.26,0.0,0.0,0.0,0.0,0.33,0.26,0.29,0.04,,0.0,0.02,0.29,0.27,0.41,0.75,0.25,3.35,16.85,3.82,13.5,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,3.0,3.5,0.25,1.0,0.2,0.02,0.25,0.25,0.25,0.25,0.2,0.26,0.05,,0.0,0.08,0.3,0.21,1.03,1.2,0.2,3.48,15.44,7.48,12.4,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.8,3.0,3.2,0.2,0.8,0.16,0.12,0.2,0.2,0.6,0.2,0.16,0.38,0.1,,-15190.0,-0.530806020537347
