assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,fpl_id,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,understat_id,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_1,expected_assists_1,expected_goal_involvements_1,expected_goals_1,expected_goals_conceded_1,goals_conceded_1,goals_scored_1,ict_index_1,influence_1,creativity_1,threat_1,minutes_1,own_goals_1,penalties_missed_1,penalties_saved_1,red_cards_1,yellow_cards_1,saves_1,starts_1,team_a_score_1,team_h_score_1,total_points_1,goals_1,shots_1,xG_1,xA_1,assists_x_1,assists_y_1,key_passes_1,npg_1,npxG_1,xGChain_1,xGBuildup_1,xP_1,clean_sheets_2,expected_assists_2,expected_goal_involvements_2,expected_goals_2,expected_goals_conceded_2,goals_conceded_2,goals_scored_2,ict_index_2,influence_2,creativity_2,threat_2,minutes_2,own_goals_2,penalties_missed_2,penalties_saved_2,red_cards_2,yellow_cards_2,saves_2,starts_2,team_a_score_2,team_h_score_2,total_points_2,goals_2,shots_2,xG_2,xA_2,assists_x_2,assists_y_2,key_passes_2,npg_2,npxG_2,xGChain_2,xGBuildup_2,xP_2,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_x_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,clean_sheets_4,expected_assists_4,expected_goal_involvements_4,expected_goals_4,expected_goals_conceded_4,goals_conceded_4,goals_scored_4,ict_index_4,influence_4,creativity_4,threat_4,minutes_4,own_goals_4,penalties_missed_4,penalties_saved_4,red_cards_4,yellow_cards_4,saves_4,starts_4,team_a_score_4,team_h_score_4,total_points_4,goals_4,shots_4,xG_4,xA_4,assists_x_4,assists_y_4,key_passes_4,npg_4,npxG_4,xGChain_4,xGBuildup_4,xP_4,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_x_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,ownership_change,percenatge_net_transfers
0.0,0.0,4.0,0.0,1.1,421.0,0.0,0.0,0.0,0.28,119.0,0.0,0.0,0.3,2.0,2024-11-25,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,12.0,0.0,3828.0,0.0,2.0,0.0,0.0,1.0,-12.0,147.0,159.0,6.9,True,0.0,421.0,0.0,0.0,0.0,19.0,Newcastle United,West Ham,0.0,2.0,26713.0,2024.0,689563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,Newcastle United,2.0,4.0,12.0,0.1,FWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0392156862745098
0.0,0.0,-3.0,0.0,0.3,421.0,0.0,0.0,0.0,0.15,124.0,1.0,0.0,0.0,0.0,2024-11-30,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,7.0,0.0,0.0,0.0,0.0,13.0,0.0,4600.0,0.0,1.0,1.0,0.0,0.0,491.0,653.0,162.0,6.9,False,1.0,421.0,0.0,0.0,0.0,10.0,Crystal Palace,Newcastle United,1.0,1.0,26725.0,2024.0,690107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,Newcastle United,3.0,3.0,13.0,0.2,FWD,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.3,2.0,1.1,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.0,0.6024539877300613
0.0,0.0,4.0,0.0,0.0,421.0,0.0,0.0,0.0,0.08,139.0,0.0,0.0,0.0,0.0,2024-12-04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,14.0,0.0,5847.0,0.0,3.0,3.0,0.0,1.0,755.0,1276.0,521.0,6.9,True,0.0,421.0,0.0,0.0,0.0,1.0,Newcastle United,Liverpool,3.0,3.0,26740.0,2024.0,691428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,Newcastle United,5.0,4.0,14.0,-0.5,FWD,0.0,0.0,0.0,0.0,0.15,1.0,0.0,0.0,0.0,0.3,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.22,0.5,0.0,0.15,1.0,0.7,0.0,18.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.0,0.4201446855870896
0.0,0.0,1.0,0.0,0.3,421.0,0.0,0.0,0.0,0.66,142.0,1.0,0.0,0.8,0.0,2024-12-07,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,15.0,0.0,6891.0,0.0,2.0,4.0,8.0,1.0,488.0,1380.0,892.0,6.9,False,0.0,421.0,0.0,0.0,0.0,14.0,Brentford,Newcastle United,4.0,2.0,26743.0,2024.0,692246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,Newcastle United,3.0,3.0,15.0,0.8,FWD,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.12,0.5,0.0,0.0,0.0,0.15,0.0,9.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,0.0,0.17,0.33,0.0,0.1,0.67,0.47,0.0,13.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.0,1.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.0,0.2147887323943662
0.0,0.0,2.0,0.0,0.0,421.0,0.0,0.0,0.0,0.62,247.0,1.0,0.0,0.0,0.0,2025-02-15,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,25.0,0.0,6297.0,0.0,0.0,4.0,0.0,1.0,979.0,1211.0,232.0,6.9,False,0.0,421.0,0.0,0.0,0.0,16.0,Manchester City,Newcastle United,4.0,0.0,26848.0,2024.0,706240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,Newcastle United,3.0,4.0,25.0,0.3,FWD,0.0,0.0,0.0,0.0,0.66,1.0,0.0,0.8,0.0,0.3,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.37,0.5,0.0,0.4,0.0,0.15,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.3,0.67,0.0,0.27,0.0,0.2,2.67,11.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.0,2.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.29,0.5,0.0,0.28,0.5,0.43,2.0,14.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.0,0.6784476784476784
0.0,0.0,2.0,0.0,0.0,421.0,0.0,0.0,0.0,0.62,247.0,1.0,0.0,0.0,0.0,2025-02-15,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13.0,0.0,0.0,0.0,0.0,25.0,0.0,6297.0,0.0,0.0,4.0,0.0,1.0,979.0,1211.0,232.0,6.9,False,0.0,421.0,0.0,0.0,0.0,16.0,Manchester City,Newcastle United,4.0,0.0,26848.0,2024.0,706240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,Newcastle United,3.0,4.0,25.0,0.3,FWD,0.0,0.0,0.0,0.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.64,1.0,0.0,0.4,0.0,0.15,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.45,0.67,0.0,0.27,0.0,0.1,2.67,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,3.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.38,0.75,0.0,0.2,0.0,0.15,2.0,13.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.36,0.6,0.0,0.22,0.4,0.34,1.6,14.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.6,2.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.6784476784476784
0.0,0.0,2.0,0.0,0.0,421.0,0.0,0.04,0.04,0.58,259.0,1.0,0.0,0.5,0.0,2025-02-23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16.0,0.0,0.0,0.0,0.0,26.0,0.0,7478.0,0.0,3.0,4.0,5.0,1.0,803.0,1277.0,474.0,6.9,True,0.0,421.0,0.0,1.0,0.1086802184581756,1.0,Newcastle United,Nottingham Forest,4.0,3.0,26860.0,2024.0,708333.0,0.0,0.0,0.0,0.0,0.1086802184581756,0.1086802184581756,0.0,468.0,Newcastle United,3.0,4.0,26.0,,,0.0,0.0,0.0,0.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.63,1.0,0.0,0.27,0.0,0.1,2.67,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.2,0.0,0.08,2.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.43,0.8,0.0,0.16,0.0,0.12,1.6,13.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.2,3.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1181.0,0.45859508852084524
0.0,0.0,0.0,0.0,0.9,421.0,0.01,0.19,0.18,0.67,269.0,2.0,0.0,1.2,0.0,2025-02-26,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,12.0,0.0,0.0,0.0,0.0,27.0,0.0,7786.0,1.0,0.0,2.0,16.0,2.0,65.0,589.0,524.0,6.9,False,0.0,421.0,0.0,2.0,0.4105665683746338,69.0,Liverpool,Newcastle United,2.0,0.0,26870.0,2024.0,709262.0,0.0,0.0,0.0,0.0,0.4105665683746338,0.4105665683746338,0.0,468.0,Newcastle United,3.0,5.0,27.0,0.5,FWD,0.0,0.0,0.04,0.04,0.58,1.0,0.0,0.5,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,,0.0,0.0,0.02,0.02,0.6,1.0,0.0,0.25,0.0,0.0,2.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,1.0,0.0,0.5,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,,0.0,0.0,0.01,0.01,0.61,1.0,0.0,0.17,0.0,0.0,1.67,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,,0.0,0.0,0.01,0.01,0.62,1.0,0.0,0.32,0.0,0.08,3.25,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.0,1.0,0.0,0.25,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,,0.0,0.0,0.01,0.01,0.51,0.8,0.0,0.26,0.0,0.06,2.6,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.8,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,,308.0,0.05840071877807727
0.0,0.0,4.0,0.0,0.0,421.0,0.0,0.0,0.0,0.06,279.0,0.0,0.0,0.1,1.2,2025-03-10,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19.0,0.0,0.0,0.0,0.0,28.0,0.0,11815.0,0.0,1.0,0.0,0.0,1.0,3270.0,4179.0,909.0,6.9,False,0.0,421.0,0.0,0.0,0.0,9.0,West Ham,Newcastle United,0.0,1.0,26880.0,2024.0,712483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,Newcastle United,3.0,2.0,28.0,1.7,FWD,0.0,0.01,0.19,0.18,0.67,2.0,0.0,1.2,0.0,0.9,16.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.41,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.5,0.0,0.0,0.12,0.11,0.62,1.5,0.0,0.85,0.0,0.45,10.5,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.0,1.5,0.0,1.5,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,,0.0,0.0,0.08,0.07,0.62,1.33,0.0,0.57,0.0,0.3,7.0,29.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,3.33,1.33,0.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,,0.0,0.0,0.06,0.06,0.62,1.25,0.0,0.42,0.0,0.22,5.25,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,3.5,1.25,0.0,0.75,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,,0.0,0.0,0.05,0.04,0.63,1.2,0.0,0.5,0.0,0.24,5.8,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,3.6,1.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,,4029.0,0.6426886792452831
0.0,0.0,5.0,0.0,11.3,421.0,0.01,0.12,0.11,0.4,299.0,0.0,0.0,2.4,3.2,2025-04-02,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.0,0.0,0.0,0.0,0.0,30.0,0.0,13531.0,0.0,1.0,2.0,9.0,1.0,1298.0,2237.0,939.0,6.9,True,0.0,421.0,0.0,2.0,0.1831857115030288,21.0,Newcastle United,Brentford,2.0,1.0,26899.0,2024.0,716154.0,0.1087364479899406,0.0,1.0,0.0,0.1831857115030288,0.3511050939559936,0.0591829419136047,468.0,Newcastle United,2.0,4.0,30.0,,,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.1,1.2,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.1,0.09,0.36,1.0,0.0,0.65,0.6,0.45,8.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,0.0,1.0,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,1.1,0.0,0.0,0.08,0.07,0.44,1.0,0.0,0.6,0.4,0.3,7.0,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,2.0,1.33,0.0,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,,0.0,0.0,0.06,0.06,0.48,1.0,0.0,0.45,0.3,0.22,5.25,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,2.5,1.25,0.0,0.75,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,,0.0,0.0,0.05,0.04,0.51,1.0,0.0,0.36,0.24,0.18,4.2,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,2.8,1.2,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,,1716.0,0.4086901763224181
