assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,fpl_id,understat_id,player_team,FPL_Name,Understat_Name,team_h_difficulty,team_a_difficulty,event
1,0,24,1,15.9,757,0.08,0.35,0.27,0.44,202,0,0,7.4,30.4,2024-01-21,82,3,0,0,0,0,21,0,8634,1,4,0,28.0,8,7471,8967,1496,40,False,1,0,3,0.1618166118860244,85,DEF,Bournemouth,Liverpool,0,4,22102,2023,636292,0.1288649439811706,1,1,0,0.1618166118860244,0.6049262881278992,0.3719128370285034,757,10120,Liverpool,Conor Bradley,Conor Bradley,4,2,21
2,3,62,1,58.0,757,0.4,0.49,0.09,0.38,219,0,1,15.6,81.4,2024-01-31,67,7,0,0,0,0,22,0,13484,1,1,4,17.0,21,4801,6562,1761,40,True,0,1,1,0.0693047046661377,73,DEF,Liverpool,Chelsea,4,1,22113,2023,638020,0.910508394241333,2,4,1,0.0693047046661377,0.9971544742584229,0.7636087536811829,757,10120,Liverpool,Conor Bradley,Conor Bradley,3,5,22
0,0,13,0,7.1,757,0.07,0.28,0.21,0.74,241,1,0,3.7,8.0,2024-02-17,82,4,0,0,0,0,25,0,595514,1,4,1,22.0,2,355836,389386,33550,41,False,0,0,2,0.2748267352581024,90,DEF,Brentford,Liverpool,1,4,22135,2023,641498,0.0,0,0,0,0.2748267352581024,0.3128200769424438,0.2878021895885467,757,10120,Liverpool,Conor Bradley,Conor Bradley,4,2,25
0,0,22,0,36.0,757,0.21,0.35,0.14,0.88,257,1,0,8.2,20.6,2024-02-21,67,12,0,0,0,0,25,0,595514,1,1,4,25.0,2,355836,389386,33550,41,True,0,0,1,0.1038658916950225,70,DEF,Liverpool,Luton,4,1,22151,2023,642835,0.4308230876922607,0,3,0,0.1038658916950225,1.080345869064331,0.5984170436859131,757,10120,Liverpool,Conor Bradley,Conor Bradley,2,5,25
0,2,28,1,27.5,757,0.04,0.04,0.0,0.92,268,0,0,5.6,20.4,2024-03-02,83,16,0,0,0,0,27,0,678074,1,1,0,8.0,8,83803,98587,14784,41,False,0,0,0,0.0,85,DEF,Nottingham Forest,Liverpool,0,1,22162,2023,644942,0.0866983830928802,0,2,0,0.0,0.310256153345108,0.2637245059013366,757,10120,Liverpool,Conor Bradley,Conor Bradley,4,2,27
0,0,16,0,2.9,757,0.01,0.05,0.04,1.54,277,1,0,2.9,17.0,2024-03-10,60,13,0,0,0,0,28,0,681374,1,1,1,9.0,2,4730,32683,27953,41,True,0,0,1,0.0409868396818637,63,DEF,Liverpool,Manchester City,1,1,22171,2023,647458,0.0,0,0,0,0.0409868396818637,0.1167299449443817,0.0757431089878082,757,10120,Liverpool,Conor Bradley,Conor Bradley,5,5,28
0,2,24,0,45.8,757,0.19,0.28,0.09,0.44,295,1,0,10.3,30.6,2024-03-31,90,5,0,0,0,0,30,0,856609,1,1,2,27.0,4,183491,215018,31527,42,True,0,0,2,0.1071460768580436,90,DEF,Liverpool,Brighton,2,1,22189,2023,650327,0.2799317836761474,0,4,0,0.1071460768580436,1.3512492179870603,1.0231906175613403,757,10120,Liverpool,Conor Bradley,Conor Bradley,2,5,30
0,0,6,0,5.5,757,0.03,0.05,0.02,0.59,308,1,0,2.1,6.4,2024-04-04,90,17,1,0,0,0,31,0,1067554,1,1,3,9.0,0,209372,223157,13785,42,True,0,0,1,0.0315723158419132,90,DEF,Liverpool,Sheffield United,3,1,22203,2023,651240,0.0,0,0,0,0.0315723158419132,0.7450315356254578,0.7450315356254578,757,10120,Liverpool,Conor Bradley,Conor Bradley,2,5,31
0,0,6,0,14.1,757,0.19,0.24,0.05,0.27,317,1,0,3.7,9.4,2024-04-07,65,14,0,0,0,0,32,0,1062621,1,2,2,13.0,1,-3971,33928,37899,43,False,1,0,1,0.1133475676178932,68,DEF,Manchester United,Liverpool,2,2,22211,2023,652401,0.1147441491484642,0,1,0,0.1133475676178932,0.7056313753128052,0.4775396585464477,757,10120,Liverpool,Conor Bradley,Conor Bradley,4,4,32
0,0,7,0,2.0,757,0.02,0.02,0.0,1.22,326,1,0,0.9,5.0,2024-04-14,47,8,0,0,0,0,33,0,1055064,1,1,0,2.0,1,-8435,46357,54792,43,True,0,0,0,0.0,50,DEF,Liverpool,Crystal Palace,0,1,22220,2023,653808,0.0,0,0,0,0.0,0.1015399992465972,0.1015399992465972,757,10120,Liverpool,Conor Bradley,Conor Bradley,2,5,33
0,0,3,0,1.0,757,0.0,0.0,0.0,0.05,377,0,0,0.2,1.2,2024-05-19,19,20,0,0,0,0,38,0,230596,0,0,2,0.0,1,-23246,2388,25634,41,True,0,0,0,0.0,12,DEF,Liverpool,Wolverhampton Wanderers,2,0,22271,2023,663063,0.0,0,0,0,0.0,0.1253527402877807,0.1253527402877807,757,10120,Liverpool,Conor Bradley,Conor Bradley,2,5,38
